run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
25,286.0,13.0,True,True,286,0.0,0.9545454545454546,0.9230769230769231,0.0,0.0,True,False,False,inf,13.0,0.0,inf,inf,13.0,inf,inf,inf,inf,inf,,,,,,,inf
26,271.0,76.0,True,True,271,0.0,0.7195571955719557,0.5350553505535055,0.0,0.0,True,False,False,inf,76.0,0.0,inf,inf,76.0,inf,inf,inf,inf,inf,,,,,,,inf
27,359.0,97.0,True,True,359,0.0,0.7298050139275766,0.9860724233983287,0.0,0.0,True,False,False,inf,97.0,0.0,inf,inf,97.0,337.0,inf,inf,inf,inf,,,,,,,inf
28,377.0,76.0,True,True,377,0.0,0.7984084880636605,0.2546419098143236,0.0,0.0,True,False,False,inf,76.0,0.0,inf,inf,76.0,inf,inf,inf,inf,inf,,,,,,,inf
29,271.0,57.0,True,True,271,0.0,0.7896678966789668,0.5166051660516605,0.0,0.0,True,False,False,inf,57.0,0.0,inf,inf,57.0,inf,inf,inf,inf,inf,,,,,,,inf
30,308.0,19.0,True,True,308,0.0,0.9383116883116883,1.0,0.0,0.0,True,False,False,inf,19.0,0.0,inf,inf,19.0,0.0,inf,inf,inf,inf,,,,,,,inf
31,316.0,45.0,True,True,316,0.0,0.8575949367088608,0.33544303797468356,0.0,0.0,True,False,False,inf,45.0,0.0,inf,inf,45.0,inf,inf,inf,inf,inf,,,,,,,inf
32,344.0,55.0,True,True,344,0.0,0.8401162790697675,0.5348837209302325,0.0,0.0,True,False,False,inf,55.0,0.0,inf,inf,55.0,inf,inf,inf,inf,inf,,,,,,,inf
33,335.0,47.0,True,True,335,0.0,0.8597014925373134,0.29253731343283584,0.0,0.0,True,False,False,inf,47.0,0.0,inf,inf,47.0,inf,inf,inf,inf,inf,,,,,,,inf
34,342.0,46.0,True,True,342,0.0,0.8654970760233918,0.9269005847953217,0.0,0.0,True,False,False,inf,46.0,0.0,inf,inf,46.0,340.0,inf,inf,inf,inf,,,,,,,inf
35,353.0,35.0,True,True,353,0.0,0.9008498583569405,0.37393767705382436,0.0,0.0,True,False,False,inf,35.0,0.0,inf,inf,35.0,inf,inf,inf,inf,inf,,,,,,,inf
36,295.0,34.0,True,True,295,0.0,0.8847457627118644,1.0,0.0,0.0,True,False,False,inf,34.0,0.0,inf,inf,34.0,0.0,inf,inf,inf,inf,,,,,,,inf
37,325.0,64.0,True,True,325,0.0,0.803076923076923,0.6923076923076923,0.0,0.0,True,False,False,inf,64.0,0.0,inf,inf,64.0,inf,inf,inf,inf,inf,,,,,,,inf
38,302.0,46.0,True,True,302,0.0,0.847682119205298,0.45695364238410596,0.0,0.0,True,False,False,inf,46.0,0.0,inf,inf,46.0,255.0,inf,inf,inf,inf,,,,,,,inf
39,212.0,48.0,True,True,212,0.0,0.7735849056603774,0.44339622641509435,0.0,0.0,True,False,False,inf,48.0,0.0,inf,inf,48.0,inf,inf,inf,inf,inf,,,,,,,inf
40,346.0,27.0,True,True,346,0.0,0.9219653179190751,0.7427745664739884,0.0,0.0,True,False,False,inf,27.0,0.0,inf,inf,27.0,inf,inf,inf,inf,inf,,,,,,,inf
41,339.0,44.0,True,True,339,0.0,0.8702064896755162,0.2359882005899705,0.0,0.0,True,False,False,inf,44.0,0.0,inf,inf,44.0,inf,inf,inf,inf,inf,,,,,,,inf
42,351.0,73.0,True,True,351,0.0,0.792022792022792,0.7777777777777778,0.0,0.0,True,False,False,inf,73.0,0.0,inf,inf,73.0,inf,inf,inf,inf,inf,,,,,,,inf
43,294.0,49.0,True,True,294,0.0,0.8333333333333334,0.6564625850340136,0.0,0.0,True,False,False,inf,49.0,0.0,inf,inf,49.0,288.0,inf,inf,inf,inf,,,,,,,inf
44,280.0,106.0,True,True,280,0.0,0.6214285714285714,1.0,0.0,0.0,True,False,False,inf,106.0,0.0,inf,inf,106.0,0.0,inf,inf,inf,inf,,,,,,,inf
45,268.0,39.0,True,True,268,0.0,0.8544776119402985,0.41044776119402987,0.0,0.0,True,False,False,inf,39.0,0.0,inf,inf,39.0,inf,inf,inf,inf,inf,,,,,,,inf
46,215.0,65.0,True,True,215,0.0,0.6976744186046512,0.7209302325581395,0.0,0.0,True,False,False,inf,65.0,0.0,inf,inf,65.0,inf,inf,inf,inf,inf,,,,,,,inf
47,275.0,44.0,True,True,275,0.0,0.84,0.38545454545454544,0.0,0.0,True,False,False,inf,44.0,0.0,inf,inf,44.0,inf,inf,inf,inf,inf,,,,,,,inf
48,308.0,35.0,True,True,308,0.0,0.8863636363636364,0.32792207792207795,0.0,0.0,True,False,False,inf,35.0,0.0,inf,inf,35.0,inf,inf,inf,inf,inf,,,,,,,inf
49,282.0,18.0,True,True,282,0.0,0.9361702127659575,0.6879432624113475,0.0,0.0,True,False,False,inf,18.0,0.0,inf,inf,18.0,247.0,inf,inf,inf,inf,,,,,,,inf
50,261.0,24.0,True,True,261,0.0,0.9080459770114943,0.41762452107279696,0.0,0.0,True,False,False,inf,24.0,0.0,inf,inf,24.0,inf,inf,inf,inf,inf,,,,,,,inf
