eps,n_hits,l2_rate,l3_rate,gamma
0.01,0,0.2620782139103331,0.1905965713457287,0.0985466275234678
1.0,0,0.2620782139103331,0.1905965713457287,0.0985466275234678
10.0,0,0.2620782139103331,0.1905965713457287,0.0985466275234678
100.0,0,0.2620782139103331,0.1905965713457287,0.0985466275234678
400.0,51,0.6727107887579329,1.0,0.6727107887579329
