run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,111.0,100.0,True,True,111,0.0,0.0990990990990991,1.0,0.0,0.0,True,False,False,129.0,100.0,0.0,129.0,inf,100.0,0.0,inf,129.0,129.0,129.0,-18.0,-18.0,-18.0,,,,129.0
1,108.0,95.0,True,True,108,0.0,0.12037037037037036,1.0,0.0,0.0,True,False,False,132.0,95.0,0.0,132.0,inf,95.0,0.0,inf,132.0,132.0,132.0,-24.0,-24.0,-24.0,,,,132.0
2,112.0,107.0,True,True,112,0.0,0.044642857142857144,1.0,0.0,0.0,True,False,False,135.0,107.0,0.0,135.0,inf,107.0,0.0,inf,135.0,135.0,135.0,-23.0,-23.0,-23.0,,,,135.0
3,100.0,97.0,True,True,100,0.0,0.03,1.0,0.0,0.0,True,False,False,113.0,97.0,0.0,113.0,inf,97.0,0.0,inf,113.0,120.0,120.0,-13.0,-20.0,-20.0,,,,120.0
4,120.0,108.0,True,True,120,0.0,0.1,1.0,0.0,0.0,True,False,False,140.0,108.0,0.0,140.0,inf,108.0,0.0,inf,140.0,140.0,140.0,-20.0,-20.0,-20.0,,,,140.0
5,119.0,114.0,True,True,119,0.0,0.04201680672268908,1.0,0.0,0.0,True,False,False,145.0,114.0,0.0,145.0,inf,114.0,0.0,inf,147.0,147.0,147.0,-28.0,-28.0,-28.0,,,,147.0
6,94.0,86.0,True,True,94,0.0,0.0851063829787234,1.0,0.0,0.0,True,False,False,118.0,86.0,0.0,118.0,inf,86.0,0.0,inf,118.0,118.0,118.0,-24.0,-24.0,-24.0,,,,118.0
7,104.0,101.0,True,True,104,0.0,0.028846153846153848,1.0,0.0,0.0,True,False,False,132.0,101.0,0.0,132.0,inf,101.0,0.0,inf,132.0,132.0,132.0,-28.0,-28.0,-28.0,,,,132.0
8,99.0,96.0,True,True,99,0.0,0.030303030303030304,1.0,0.0,0.0,True,False,False,117.0,96.0,0.0,117.0,inf,96.0,0.0,inf,117.0,117.0,117.0,-18.0,-18.0,-18.0,,,,117.0
9,116.0,111.0,True,True,116,0.0,0.04310344827586207,1.0,0.0,0.0,True,False,False,139.0,111.0,0.0,139.0,inf,111.0,0.0,inf,139.0,139.0,139.0,-23.0,-23.0,-23.0,,,,139.0
10,95.0,83.0,True,True,95,0.0,0.12631578947368421,1.0,0.0,0.0,True,False,False,112.0,83.0,0.0,112.0,inf,83.0,0.0,inf,120.0,120.0,120.0,-25.0,-25.0,-25.0,,,,120.0
11,104.0,96.0,True,True,104,0.0,0.07692307692307693,1.0,0.0,0.0,True,False,False,126.0,96.0,0.0,126.0,inf,96.0,0.0,inf,126.0,126.0,126.0,-22.0,-22.0,-22.0,,,,126.0
12,122.0,117.0,True,True,122,0.0,0.040983606557377046,1.0,0.0,0.0,True,False,False,152.0,117.0,0.0,152.0,inf,117.0,0.0,inf,152.0,152.0,152.0,-30.0,-30.0,-30.0,,,,152.0
13,104.0,93.0,True,True,104,0.0,0.10576923076923077,1.0,0.0,0.0,True,False,False,127.0,93.0,0.0,127.0,inf,93.0,0.0,inf,127.0,127.0,127.0,-23.0,-23.0,-23.0,,,,127.0
14,102.0,92.0,True,True,102,0.0,0.09803921568627451,1.0,0.0,0.0,True,False,False,129.0,92.0,0.0,129.0,inf,92.0,0.0,inf,129.0,129.0,129.0,-27.0,-27.0,-27.0,,,,129.0
15,100.0,97.0,True,True,100,0.0,0.03,1.0,0.0,0.0,True,False,False,124.0,97.0,0.0,124.0,inf,97.0,0.0,inf,124.0,124.0,124.0,-24.0,-24.0,-24.0,,,,124.0
16,103.0,98.0,True,True,103,0.0,0.04854368932038835,1.0,0.0,0.0,True,False,False,128.0,98.0,0.0,128.0,inf,98.0,0.0,inf,130.0,130.0,130.0,-27.0,-27.0,-27.0,,,,130.0
17,106.0,105.0,True,True,106,0.0,0.009433962264150943,1.0,0.0,0.0,True,False,False,131.0,105.0,0.0,131.0,inf,105.0,0.0,inf,131.0,131.0,131.0,-25.0,-25.0,-25.0,,,,131.0
18,115.0,108.0,True,True,115,0.0,0.06086956521739131,1.0,0.0,0.0,True,False,False,139.0,108.0,0.0,139.0,inf,108.0,0.0,inf,144.0,144.0,144.0,-29.0,-29.0,-29.0,,,,144.0
19,110.0,97.0,True,True,110,0.0,0.11818181818181818,1.0,0.0,0.0,True,False,False,130.0,97.0,0.0,130.0,inf,97.0,0.0,inf,133.0,133.0,133.0,-23.0,-23.0,-23.0,,,,133.0
20,106.0,104.0,True,True,106,0.0,0.018867924528301886,1.0,0.0,0.0,True,False,False,127.0,104.0,0.0,127.0,inf,104.0,0.0,inf,127.0,127.0,127.0,-21.0,-21.0,-21.0,,,,127.0
21,112.0,106.0,True,True,112,0.0,0.05357142857142857,1.0,0.0,0.0,True,False,False,137.0,106.0,0.0,137.0,inf,106.0,0.0,inf,137.0,137.0,137.0,-25.0,-25.0,-25.0,,,,137.0
