run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_f_best_tau,K_1_err_best_tau,K_1_depth_into_Ain,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_f_best_tau,K_5_err_best_tau,K_5_depth_into_Ain,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_f_best_tau,K_10pctN_err_best_tau,K_10pctN_depth_into_Ain,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_f_best_tau,K_25pctN_err_best_tau,K_25pctN_depth_into_Ain,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,189,1,129,1,104.88111196551128,4.8811119655112805,0.11888803448871954,15.084219838828666,22.88900970635495,0.1171875,0.2421875,0.9535668840440777,1.9503700688398593,0.4889158725714495,1.0,194,5,128,9,102.95329834413077,2.953298344130772,2.046701655869228,6.534007339440166,12.001073434163928,0.40336134453781514,0.6890756302521008,0.6446339140487984,1.4528469466372462,0.44370393973079236,1.0,196,13,127,17,102.95329834413077,2.953298344130772,2.046701655869228,3.805632359436771,8.009014500827801,0.6,0.8818181818181818,0.5825295799278741,1.1941766796641167,0.4878085377548328,1.0,198,32,127,34,101.09045872197204,1.0904587219720412,3.909541278027959,2.8112754113994924,5.4213497544288884,0.7526881720430108,0.956989247311828,0.5428451824473985,1.022492908988917,0.5309036157367449,1.0
1,215,1,123,2,103.694991157208,3.694991157207994,1.305008842792006,9.803676447268103,16.870051761484675,0.2066115702479339,0.512396694214876,0.8597598416916267,1.434660099270375,0.5992777258731002,1.0,217,5,123,5,103.694991157208,3.694991157207994,1.305008842792006,7.879605229776416,11.096568437564464,0.2966101694915254,0.711864406779661,0.7409942525451899,1.3420768863876569,0.5521250384839389,1.0,220,13,122,15,101.60161272194028,1.6016127219402847,3.3983872780597153,4.064191068405904,7.635564151179057,0.5981308411214953,0.9065420560747663,0.7590584084025649,1.213170592078562,0.6256815103818557,1.0,222,31,122,34,101.60161272194028,1.6016127219402847,3.3983872780597153,3.219631551793441,6.2717943644318845,0.75,0.9545454545454546,0.6361682125476757,1.1677049718276047,0.5448021785434318,1.0
2,191,1,128,2,104.46729806382942,4.467298063829418,0.5327019361705823,18.59742092973937,31.232048005281143,0.07936507936507936,0.18253968253968253,0.936705179871866,1.6809373536510197,0.5572516892657118,1.0,196,5,127,8,103.27300724731046,3.27300724731046,1.7269927526895401,7.101983328643925,10.700873619152768,0.40336134453781514,0.7310924369747899,0.6418531910085238,1.1687488041537153,0.5491797627748473,1.0,197,13,127,14,101.914506740362,1.9145067403620004,3.0854932596379996,4.807116596376645,9.118457988656589,0.5132743362831859,0.831858407079646,0.5904622709032877,1.1095817814833058,0.5321484912215744,1.0,200,32,126,42,101.914506740362,1.9145067403620004,3.0854932596379996,2.559487119244814,4.510781579051528,0.8452380952380952,1.0,0.5050315545465508,0.9731022076076189,0.5189912740904943,1.0
3,190,1,129,1,104.45210640574427,4.452106405744274,0.5478935942557257,14.4313015977038,23.899090874759597,0.0625,0.3359375,0.7112476798797782,1.6276741120149802,0.43697179590777463,1.0,194,5,128,5,104.14326629385698,4.143266293856982,0.856733706143018,7.301457014963802,12.583889812053428,0.2682926829268293,0.7154471544715447,0.7350325395974682,1.5205759082178698,0.48339088869225455,1.0,196,13,127,15,102.95701470306774,2.957014703067742,2.042985296932258,5.213713562900317,7.790610848914636,0.48214285714285715,0.9017857142857143,0.7356911967742932,1.240500248419022,0.593060096289306,1.0,198,32,127,37,101.33287737613104,1.3328773761310373,3.6671226238689627,3.246750255329296,6.436788469268576,0.6777777777777778,0.9777777777777777,0.6544051938508554,1.116539309902616,0.5861013473031526,1.0
4,190,1,129,1,102.72464605384422,2.724646053844225,2.275353946155775,25.442931620513235,39.614427636531225,0.015625,0.0859375,1.007597036460954,2.4632721507235313,0.40904819882163446,0.9922480620155039,198,5,127,12,102.72464605384422,2.724646053844225,2.275353946155775,6.316291754874271,12.90229720009088,0.3565217391304348,0.7391304347826086,0.9336679420602956,1.8804025547567096,0.496525565602146,1.0,199,13,127,19,102.47877130478076,2.4787713047807642,2.5212286952192358,5.467566535583238,9.687874114209453,0.4444444444444444,0.8148148148148148,0.6495347279883065,1.3002591396016479,0.4995425205680925,1.0,202,32,126,34,101.70067714698519,1.7006771469851856,3.2993228530148144,2.7781182092417964,5.740930820992929,0.7282608695652174,0.967391304347826,0.5142450649671739,0.9687015851315511,0.5308601460555458,1.0
5,189,1,129,1,104.60234601063672,4.602346010636722,0.39765398936327756,13.308286439018886,21.161003766825953,0.0703125,0.3359375,1.2698516484688023,2.359269348380301,0.538239370312079,1.0,191,5,128,5,102.94863977343671,2.9486397734367102,2.0513602265632898,8.489236699426428,14.7303787591064,0.23577235772357724,0.5853658536585366,0.6629828488207824,1.416307467240489,0.4681065828965286,1.0,194,13,128,14,102.34263422568166,2.342634225681664,2.657365774318336,4.274123187943239,8.130652507734222,0.5964912280701754,0.8596491228070176,0.7318089458005315,1.4850603960235342,0.4927805951596694,1.0,196,32,127,33,101.2443812939027,1.2443812939027055,3.7556187060972945,2.3427029449181163,4.342091341743816,0.851063829787234,0.9680851063829787,0.5178483751474093,0.9983774785374492,0.5186899607411214,1.0
6,188,1,129,1,104.85485033218531,4.854850332185308,0.1451496678146924,18.284214180493123,31.06692515472064,0.03125,0.1328125,1.301541383487516,2.1170440270973025,0.6147918356105568,1.0,195,5,127,8,102.26316072576702,2.2631607257670225,2.7368392742329775,5.196794993255622,9.959208721836447,0.48739495798319327,0.7983193277310925,0.7385687413466889,1.4565600317525598,0.5070637153609312,1.0,196,13,127,13,102.11163612803095,2.111636128030952,2.888363871969048,4.251243610829761,7.971413937481406,0.5701754385964912,0.8771929824561403,0.78326937260598,1.496083134936698,0.5235466895622224,1.0,200,32,126,40,101.71862426086385,1.718624260863848,3.281375739136152,1.9328764565233172,3.7623137904266315,0.9186046511627907,1.0,0.6541756934238054,1.2086661120940623,0.5412377222113226,1.0
7,201,1,126,1,104.35171840002823,4.351718400028233,0.6482815999717673,13.078270073913401,21.282027143064433,0.128,0.368,1.0678970215123347,2.199440850416413,0.48553113911208534,0.9920634920634921,205,5,125,5,103.30647211346815,3.3064721134681463,1.6935278865318537,6.881896927655234,11.748358238350773,0.31666666666666665,0.7416666666666667,0.8854453654873246,1.5384138044170852,0.5755573454587047,1.0,208,13,125,19,100.96158319663385,0.9615831966338533,4.038416803366147,3.7580512293520414,6.989601393752849,0.6132075471698113,0.9245283018867925,0.5747266289032268,1.0563960743441125,0.5440446465688155,1.0,210,31,124,44,100.96158319663385,0.9615831966338533,4.038416803366147,3.086269272647556,5.970370958044697,0.7375,0.9625,0.4649887165488086,0.871033850576086,0.5338354143656684,1.0
8,203,1,126,1,104.30774923256443,4.307749232564433,0.6922507674355671,8.630533564738272,14.648215144612577,0.272,0.568,0.9613326535305005,1.5979898278538096,0.6015887190105736,1.0,206,5,125,10,102.92454049858436,2.9245404985843635,2.0754595014156365,5.0217867088613275,9.061117770251773,0.4956521739130435,0.8173913043478261,0.7531950635422613,1.4764205470937084,0.5101494049408241,1.0,207,13,125,17,102.37152053278649,2.3715205327864908,2.6284794672135092,4.621721783843931,8.10501696647052,0.5833333333333334,0.8518518518518519,0.706792938312464,1.3588529822036781,0.5201393731102862,1.0,209,31,124,33,102.10306983675667,2.1030698367566742,2.8969301632433258,3.4100209185557304,5.81311765575424,0.7032967032967034,0.945054945054945,0.6843875195874922,1.2074563889282515,0.5668010255798641,1.0
9,189,1,129,2,103.6812216710739,3.6812216710738994,1.3187783289261006,12.285460482971573,19.327999870869565,0.11023622047244094,0.33070866141732286,1.4195392941433396,2.26526301917013,0.6266553959210361,1.0,190,5,129,5,102.86436999167066,2.8643699916706566,2.1356300083293434,11.223527852267104,17.471319314921967,0.18548387096774194,0.4435483870967742,0.9017572650446005,1.6886250121510826,0.5340186592971771,1.0,193,13,128,15,101.52976727793458,1.5297672779345817,3.4702327220654183,6.528679082998053,12.05310888533897,0.3893805309734513,0.7256637168141593,0.8526611842265837,1.5490256758601144,0.5504500006128908,1.0,196,32,127,39,101.52976727793458,1.5297672779345817,3.4702327220654183,3.6983352299732104,6.930414077907329,0.6818181818181818,0.9431818181818182,0.6748206584256092,1.2712070831510303,0.5308502976186098,1.0
