eps,n_hits,l2_rate,l3_rate,gamma
0.01,0,0.5032256895364431,0.11685875829074699,0.07752527998260303
1.0,1,0.5030170298613257,0.1172007051852929,0.07775213100452555
10.0,51,0.7023028431750933,0.6350186543162228,0.42949954972340154
100.0,51,1.0,1.0,1.0
400.0,51,0.0,0.0,0.0
