run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,36.0,12.0,True,True,36,0.0,0.6666666666666666,1.0,0.0,0.0,True,False,False,696.0,12.0,0.0,696.0,inf,12.0,0.0,inf,703.0,703.0,726.0,-667.0,-667.0,-690.0,,,,749.0
1,38.0,10.0,True,True,38,0.0,0.7368421052631579,1.0,0.0,0.0,True,False,False,507.0,10.0,0.0,507.0,inf,10.0,0.0,inf,507.0,563.0,563.0,-469.0,-525.0,-525.0,,,,602.0
2,28.0,13.0,True,True,28,0.0,0.5357142857142857,1.0,0.0,0.0,True,False,False,inf,13.0,0.0,inf,inf,13.0,0.0,inf,inf,inf,inf,,,,,,,inf
3,39.0,6.0,True,True,39,0.0,0.8461538461538461,1.0,0.0,0.0,True,False,False,1647.0,6.0,0.0,inf,inf,6.0,0.0,inf,1647.0,1647.0,1647.0,-1608.0,-1608.0,-1608.0,,,,inf
4,40.0,16.0,True,True,40,0.0,0.6,1.0,0.0,0.0,True,False,False,563.0,16.0,0.0,563.0,inf,16.0,0.0,inf,563.0,590.0,590.0,-523.0,-550.0,-550.0,,,,590.0
5,27.0,20.0,True,True,27,0.0,0.25925925925925924,1.0,0.0,0.0,True,False,False,586.0,20.0,0.0,586.0,inf,20.0,0.0,inf,603.0,603.0,636.0,-576.0,-576.0,-609.0,,,,636.0
6,34.0,9.0,True,True,34,0.0,0.7352941176470589,1.0,0.0,0.0,True,False,False,inf,9.0,0.0,inf,inf,9.0,0.0,inf,inf,inf,inf,,,,,,,inf
7,39.0,13.0,True,True,39,0.0,0.6666666666666666,1.0,0.0,0.0,True,False,False,415.0,13.0,0.0,415.0,inf,13.0,0.0,inf,428.0,439.0,460.0,-389.0,-400.0,-421.0,,,,460.0
8,31.0,4.0,True,True,31,0.0,0.8709677419354839,1.0,0.0,0.0,True,False,False,474.0,4.0,0.0,474.0,inf,4.0,0.0,inf,474.0,493.0,493.0,-443.0,-462.0,-462.0,,,,493.0
9,28.0,17.0,True,True,28,0.0,0.39285714285714285,1.0,0.0,0.0,True,False,False,571.0,17.0,0.0,571.0,inf,17.0,0.0,inf,589.0,589.0,603.0,-561.0,-561.0,-575.0,,,,603.0
10,37.0,16.0,True,True,37,0.0,0.5675675675675675,1.0,0.0,0.0,True,False,False,550.0,16.0,0.0,550.0,inf,16.0,0.0,inf,579.0,579.0,620.0,-542.0,-542.0,-583.0,,,,620.0
11,31.0,11.0,True,True,31,0.0,0.6451612903225806,1.0,0.0,0.0,True,False,False,423.0,11.0,0.0,423.0,inf,11.0,0.0,inf,448.0,448.0,448.0,-417.0,-417.0,-417.0,,,,448.0
12,40.0,8.0,True,True,40,0.0,0.8,1.0,0.0,0.0,True,False,False,inf,8.0,0.0,inf,inf,8.0,0.0,inf,inf,inf,inf,,,,,,,inf
13,40.0,15.0,True,True,40,0.0,0.625,1.0,0.0,0.0,True,False,False,620.0,15.0,0.0,620.0,inf,15.0,0.0,inf,653.0,653.0,653.0,-613.0,-613.0,-613.0,,,,653.0
14,41.0,12.0,True,True,41,0.0,0.7073170731707317,1.0,0.0,0.0,True,False,False,inf,12.0,0.0,inf,inf,12.0,0.0,inf,inf,inf,inf,,,,,,,inf
15,40.0,9.0,True,True,40,0.0,0.775,1.0,0.0,0.0,True,False,False,1009.0,9.0,0.0,inf,inf,9.0,0.0,inf,1009.0,1009.0,1009.0,-969.0,-969.0,-969.0,,,,inf
