run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,48.0,27.0,True,True,48,0.0,0.4375,1.0,0.0,0.0,True,False,False,138.0,27.0,0.0,138.0,inf,27.0,0.0,inf,166.0,176.0,176.0,-118.0,-128.0,-128.0,,,,176.0
1,56.0,25.0,True,True,56,0.0,0.5535714285714286,1.0,0.0,0.0,True,False,False,164.0,25.0,0.0,164.0,inf,25.0,0.0,inf,171.0,179.0,179.0,-115.0,-123.0,-123.0,,,,179.0
2,49.0,24.0,True,True,49,0.0,0.5102040816326531,1.0,0.0,0.0,True,False,False,150.0,24.0,0.0,150.0,inf,24.0,0.0,inf,169.0,188.0,188.0,-120.0,-139.0,-139.0,,,,188.0
3,50.0,23.0,True,True,50,0.0,0.54,1.0,0.0,0.0,True,False,False,159.0,23.0,0.0,159.0,inf,23.0,0.0,inf,171.0,171.0,171.0,-121.0,-121.0,-121.0,,,,171.0
4,50.0,21.0,True,True,50,0.0,0.58,1.0,0.0,0.0,True,False,False,150.0,21.0,0.0,150.0,inf,21.0,0.0,inf,179.0,179.0,179.0,-129.0,-129.0,-129.0,,,,179.0
5,49.0,22.0,True,True,49,0.0,0.5510204081632653,1.0,0.0,0.0,True,False,False,160.0,22.0,0.0,160.0,inf,22.0,0.0,inf,186.0,186.0,186.0,-137.0,-137.0,-137.0,,,,186.0
6,53.0,28.0,True,True,53,0.0,0.4716981132075472,1.0,0.0,0.0,True,False,False,157.0,28.0,0.0,157.0,inf,28.0,0.0,inf,166.0,166.0,180.0,-113.0,-113.0,-127.0,,,,180.0
7,47.0,22.0,True,True,47,0.0,0.5319148936170213,1.0,0.0,0.0,True,False,False,158.0,22.0,0.0,158.0,inf,22.0,0.0,inf,162.0,169.0,169.0,-115.0,-122.0,-122.0,,,,169.0
8,46.0,23.0,True,True,46,0.0,0.5,1.0,0.0,0.0,True,False,False,155.0,23.0,0.0,155.0,inf,23.0,0.0,inf,171.0,181.0,181.0,-125.0,-135.0,-135.0,,,,181.0
9,52.0,27.0,True,True,52,0.0,0.4807692307692308,1.0,0.0,0.0,True,False,False,154.0,27.0,0.0,154.0,inf,27.0,0.0,inf,172.0,172.0,172.0,-120.0,-120.0,-120.0,,,,172.0
10,41.0,18.0,True,True,41,0.0,0.5609756097560976,1.0,0.0,0.0,True,False,False,146.0,18.0,0.0,146.0,inf,18.0,0.0,inf,166.0,166.0,166.0,-125.0,-125.0,-125.0,,,,166.0
11,50.0,23.0,True,True,50,0.0,0.54,1.0,0.0,0.0,True,False,False,148.0,23.0,0.0,148.0,inf,23.0,0.0,inf,148.0,160.0,175.0,-98.0,-110.0,-125.0,,,,175.0
12,51.0,25.0,True,True,51,0.0,0.5098039215686274,1.0,0.0,0.0,True,False,False,161.0,25.0,0.0,161.0,inf,25.0,0.0,inf,161.0,171.0,171.0,-110.0,-120.0,-120.0,,,,171.0
13,50.0,27.0,True,True,50,0.0,0.46,1.0,0.0,0.0,True,False,False,138.0,27.0,0.0,138.0,inf,27.0,0.0,inf,170.0,170.0,170.0,-120.0,-120.0,-120.0,,,,170.0
14,48.0,18.0,True,True,48,0.0,0.625,1.0,0.0,0.0,True,False,False,147.0,18.0,0.0,147.0,inf,18.0,0.0,inf,166.0,166.0,166.0,-118.0,-118.0,-118.0,,,,166.0
15,48.0,22.0,True,True,48,0.0,0.5416666666666666,1.0,0.0,0.0,True,False,False,154.0,22.0,0.0,154.0,inf,22.0,0.0,inf,178.0,187.0,187.0,-130.0,-139.0,-139.0,,,,187.0
16,49.0,16.0,True,True,49,0.0,0.673469387755102,1.0,0.0,0.0,True,False,False,156.0,16.0,0.0,156.0,inf,16.0,0.0,inf,156.0,156.0,168.0,-107.0,-107.0,-119.0,,,,168.0
17,43.0,16.0,True,True,43,0.0,0.627906976744186,1.0,0.0,0.0,True,False,False,154.0,16.0,0.0,154.0,inf,16.0,0.0,inf,162.0,162.0,162.0,-119.0,-119.0,-119.0,,,,162.0
18,41.0,26.0,True,True,41,0.0,0.36585365853658536,1.0,0.0,0.0,True,False,False,158.0,26.0,0.0,158.0,inf,26.0,0.0,inf,167.0,167.0,167.0,-126.0,-126.0,-126.0,,,,167.0
19,45.0,17.0,True,True,45,0.0,0.6222222222222222,1.0,0.0,0.0,True,False,False,158.0,17.0,0.0,158.0,inf,17.0,0.0,inf,163.0,183.0,183.0,-118.0,-138.0,-138.0,,,,183.0
20,47.0,21.0,True,True,47,0.0,0.5531914893617021,1.0,0.0,0.0,True,False,False,136.0,21.0,0.0,136.0,inf,21.0,0.0,inf,171.0,171.0,189.0,-124.0,-124.0,-142.0,,,,189.0
21,46.0,25.0,True,True,46,0.0,0.45652173913043476,1.0,0.0,0.0,True,False,False,159.0,25.0,0.0,159.0,inf,25.0,0.0,inf,164.0,175.0,175.0,-118.0,-129.0,-129.0,,,,175.0
22,57.0,26.0,True,True,57,0.0,0.543859649122807,1.0,0.0,0.0,True,False,False,168.0,26.0,0.0,168.0,inf,26.0,0.0,inf,170.0,170.0,170.0,-113.0,-113.0,-113.0,,,,196.0
23,50.0,25.0,True,True,50,0.0,0.5,1.0,0.0,0.0,True,False,False,151.0,25.0,0.0,151.0,inf,25.0,0.0,inf,171.0,171.0,171.0,-121.0,-121.0,-121.0,,,,171.0
24,46.0,22.0,True,True,46,0.0,0.5217391304347826,1.0,0.0,0.0,True,False,False,146.0,22.0,0.0,146.0,inf,22.0,0.0,inf,161.0,161.0,161.0,-115.0,-115.0,-115.0,,,,161.0
25,50.0,18.0,True,True,50,0.0,0.64,1.0,0.0,0.0,True,False,False,146.0,18.0,0.0,146.0,inf,18.0,0.0,inf,168.0,177.0,177.0,-118.0,-127.0,-127.0,,,,177.0
26,42.0,20.0,True,True,42,0.0,0.5238095238095238,1.0,0.0,0.0,True,False,False,161.0,20.0,0.0,161.0,inf,20.0,0.0,inf,174.0,185.0,185.0,-132.0,-143.0,-143.0,,,,185.0
