eps,n_hits,N_tau_median,N_tau_min,N_tau_max,F_minus,F_plus,Delta_F
0.01,0,,,,0.14920757678745847,0.8278354654521388,0.6786278886646804
1.0,0,,,,0.14920757678745847,0.8278354654521388,0.6786278886646804
10.0,0,,,,0.14920757678745847,0.8278354654521388,0.6786278886646804
100.0,0,,,,0.14920757678745847,0.8278354654521388,0.6786278886646804
400.0,43,162.0,153.0,168.0,0.20246893748530745,1.0,0.7975310625146925
