run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,58.0,30.0,True,True,58,0.0,0.4827586206896552,1.0,0.0,0.0,True,False,False,728.0,30.0,0.0,728.0,inf,30.0,0.0,inf,732.0,745.0,745.0,-674.0,-687.0,-687.0,,,,745.0
1,62.0,20.0,True,True,62,0.0,0.6774193548387096,1.0,0.0,0.0,True,False,False,729.0,20.0,0.0,inf,inf,20.0,0.0,inf,729.0,729.0,729.0,-667.0,-667.0,-667.0,,,,inf
2,66.0,34.0,True,True,66,0.0,0.48484848484848486,1.0,0.0,0.0,True,False,False,739.0,34.0,0.0,inf,inf,34.0,0.0,inf,739.0,739.0,739.0,-673.0,-673.0,-673.0,,,,inf
3,56.0,27.0,True,True,56,0.0,0.5178571428571429,1.0,0.0,0.0,True,False,False,899.0,27.0,0.0,inf,inf,27.0,0.0,inf,899.0,899.0,899.0,-843.0,-843.0,-843.0,,,,inf
4,62.0,37.0,True,True,62,0.0,0.4032258064516129,1.0,0.0,0.0,True,False,False,665.0,37.0,0.0,inf,inf,37.0,0.0,inf,665.0,665.0,665.0,-603.0,-603.0,-603.0,,,,inf
5,59.0,27.0,True,True,59,0.0,0.5423728813559322,1.0,0.0,0.0,True,False,False,613.0,27.0,0.0,613.0,inf,27.0,0.0,inf,613.0,613.0,613.0,-554.0,-554.0,-554.0,,,,613.0
6,61.0,34.0,True,True,61,0.0,0.4426229508196721,1.0,0.0,0.0,True,False,False,inf,34.0,0.0,inf,inf,34.0,0.0,inf,inf,inf,inf,,,,,,,inf
7,48.0,21.0,True,True,48,0.0,0.5625,1.0,0.0,0.0,True,False,False,432.0,21.0,0.0,432.0,inf,21.0,0.0,inf,432.0,432.0,511.0,-384.0,-384.0,-463.0,,,,511.0
8,60.0,28.0,True,True,60,0.0,0.5333333333333333,1.0,0.0,0.0,True,False,False,646.0,28.0,0.0,646.0,inf,28.0,0.0,inf,655.0,655.0,655.0,-595.0,-595.0,-595.0,,,,655.0
9,68.0,12.0,True,True,68,0.0,0.8235294117647058,1.0,0.0,0.0,True,False,False,607.0,12.0,0.0,607.0,inf,12.0,0.0,inf,607.0,607.0,607.0,-539.0,-539.0,-539.0,,,,607.0
10,61.0,30.0,True,True,61,0.0,0.5081967213114754,1.0,0.0,0.0,True,False,False,747.0,30.0,0.0,inf,inf,30.0,0.0,inf,747.0,747.0,747.0,-686.0,-686.0,-686.0,,,,inf
11,63.0,17.0,True,True,63,0.0,0.7301587301587301,1.0,0.0,0.0,True,False,False,844.0,17.0,0.0,inf,inf,17.0,0.0,inf,844.0,844.0,844.0,-781.0,-781.0,-781.0,,,,inf
