run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
37,112.0,84.0,True,True,112,0.0,0.25,1.0,0.0,0.0,True,False,False,710.0,84.0,0.0,710.0,inf,84.0,0.0,inf,721.0,721.0,740.0,-609.0,-609.0,-628.0,,,,740.0
38,107.0,94.0,True,True,107,0.0,0.12149532710280374,1.0,0.0,0.0,True,False,False,inf,94.0,0.0,inf,inf,94.0,0.0,inf,inf,inf,inf,,,,,,,inf
39,106.0,89.0,True,True,106,0.0,0.16037735849056603,1.0,0.0,0.0,True,False,False,555.0,89.0,0.0,555.0,inf,89.0,0.0,inf,555.0,555.0,555.0,-449.0,-449.0,-449.0,,,,736.0
40,112.0,96.0,True,True,112,0.0,0.14285714285714285,1.0,0.0,0.0,True,False,False,754.0,96.0,0.0,754.0,inf,96.0,0.0,inf,759.0,759.0,759.0,-647.0,-647.0,-647.0,,,,845.0
41,122.0,108.0,True,True,122,0.0,0.11475409836065574,1.0,0.0,0.0,True,False,False,692.0,108.0,0.0,692.0,inf,108.0,0.0,inf,697.0,711.0,711.0,-575.0,-589.0,-589.0,,,,741.0
42,116.0,91.0,True,True,116,0.0,0.21551724137931033,1.0,0.0,0.0,True,False,False,468.0,91.0,0.0,468.0,inf,91.0,0.0,inf,468.0,468.0,468.0,-352.0,-352.0,-352.0,,,,751.0
43,113.0,101.0,True,True,113,0.0,0.10619469026548672,1.0,0.0,0.0,True,False,False,587.0,101.0,0.0,587.0,inf,101.0,0.0,inf,693.0,742.0,742.0,-580.0,-629.0,-629.0,,,,742.0
44,120.0,93.0,True,True,120,0.0,0.225,1.0,0.0,0.0,True,False,False,546.0,93.0,0.0,546.0,inf,93.0,0.0,inf,735.0,769.0,769.0,-615.0,-649.0,-649.0,,,,769.0
45,116.0,86.0,True,True,116,0.0,0.25862068965517243,1.0,0.0,0.0,True,False,False,681.0,86.0,0.0,681.0,inf,86.0,0.0,inf,681.0,732.0,732.0,-565.0,-616.0,-616.0,,,,732.0
46,114.0,97.0,True,True,114,0.0,0.14912280701754385,1.0,0.0,0.0,True,False,False,458.0,97.0,0.0,458.0,inf,97.0,0.0,inf,458.0,458.0,458.0,-344.0,-344.0,-344.0,,,,858.0
47,100.0,80.0,True,True,100,0.0,0.2,1.0,0.0,0.0,True,False,False,669.0,80.0,0.0,669.0,inf,80.0,0.0,inf,669.0,681.0,732.0,-569.0,-581.0,-632.0,,,,732.0
48,114.0,94.0,True,True,114,0.0,0.17543859649122806,1.0,0.0,0.0,True,False,False,575.0,94.0,0.0,575.0,inf,94.0,0.0,inf,591.0,591.0,617.0,-477.0,-477.0,-503.0,,,,617.0
49,111.0,93.0,True,True,111,0.0,0.16216216216216217,1.0,0.0,0.0,True,False,False,594.0,93.0,0.0,594.0,inf,93.0,0.0,inf,675.0,675.0,870.0,-564.0,-564.0,-759.0,,,,870.0
50,102.0,97.0,True,True,102,0.0,0.049019607843137254,1.0,0.0,0.0,True,False,False,668.0,97.0,0.0,668.0,inf,97.0,0.0,inf,668.0,691.0,732.0,-566.0,-589.0,-630.0,,,,732.0
