run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,inf,9.0,False,True,2164,0.0,0.9958410351201479,0.11552680221811461,0.0,0.0,True,False,False,inf,9.0,0.0,inf,inf,9.0,inf,inf,inf,inf,inf,,,,,,,inf
1,inf,8.0,False,True,2164,0.0,0.9963031423290203,0.20748613678373382,0.0,0.0,True,False,False,inf,8.0,0.0,inf,inf,8.0,inf,inf,inf,inf,inf,,,,,,,inf
2,inf,7.0,False,True,2164,0.0,0.9967652495378928,0.1344731977818854,0.0,0.0,True,False,False,inf,7.0,0.0,inf,inf,7.0,inf,inf,inf,inf,inf,,,,,,,inf
3,inf,6.0,False,True,2164,0.0,0.9972273567467652,0.20748613678373382,0.0,0.0,True,False,False,inf,6.0,0.0,inf,inf,6.0,inf,inf,inf,inf,inf,,,,,,,inf
4,inf,12.0,False,True,2164,0.0,0.9944547134935305,0.1377079482439926,0.0,0.0,True,False,False,inf,12.0,0.0,inf,inf,12.0,inf,inf,inf,inf,inf,,,,,,,inf
5,inf,5.0,False,True,2164,0.0,0.9976894639556377,0.14371534195933455,0.0,0.0,True,False,False,inf,5.0,0.0,inf,inf,5.0,inf,inf,inf,inf,inf,,,,,,,inf
6,inf,10.0,False,True,2164,0.0,0.9953789279112755,0.18345656192236598,0.0,0.0,True,False,False,inf,10.0,0.0,inf,inf,10.0,inf,inf,inf,inf,inf,,,,,,,inf
7,inf,7.0,False,True,2164,0.0,0.9967652495378928,0.16959334565619225,0.0,0.0,True,False,False,inf,7.0,0.0,inf,inf,7.0,inf,inf,inf,inf,inf,,,,,,,inf
8,inf,10.0,False,True,2164,0.0,0.9953789279112755,0.18114602587800369,0.0,0.0,True,False,False,inf,10.0,0.0,inf,inf,10.0,inf,inf,inf,inf,inf,,,,,,,inf
9,inf,10.0,False,True,2164,0.0,0.9953789279112755,0.12707948243992606,0.0,0.0,True,False,False,inf,10.0,0.0,inf,inf,10.0,inf,inf,inf,inf,inf,,,,,,,inf
10,inf,9.0,False,True,2164,0.0,0.9958410351201479,0.17051756007393715,0.0,0.0,True,False,False,inf,9.0,0.0,inf,inf,9.0,inf,inf,inf,inf,inf,,,,,,,inf
11,inf,6.0,False,True,2164,0.0,0.9972273567467652,0.1289279112754159,0.0,0.0,True,False,False,inf,6.0,0.0,inf,inf,6.0,inf,inf,inf,inf,inf,,,,,,,inf
12,683.0,6.0,True,True,683,0.6061493411420205,0.9912152269399708,1.0,0.6061493411420205,2.4112670196457767e-06,True,True,True,269.0,6.0,0.0,269.0,269.0,6.0,0.0,269.0,269.0,269.0,269.0,414.0,414.0,414.0,269.0,414.0,1.5390334572490707,269.0
13,inf,6.0,False,True,2164,0.0,0.9972273567467652,0.12615526802218113,0.0,0.0,True,False,False,inf,6.0,0.0,inf,inf,6.0,inf,inf,inf,inf,inf,,,,,,,inf
14,inf,7.0,False,True,2164,0.0,0.9967652495378928,0.15757855822550831,0.0,0.0,True,False,False,inf,7.0,0.0,inf,inf,7.0,inf,inf,inf,inf,inf,,,,,,,inf
15,inf,9.0,False,True,2164,0.0,0.9958410351201479,0.15249537892791126,0.0,0.0,True,False,False,inf,9.0,0.0,inf,inf,9.0,inf,inf,inf,inf,inf,,,,,,,inf
16,171.0,3.0,True,True,171,0.0,0.9824561403508771,1.0,0.0,0.0,True,False,False,271.0,3.0,0.0,271.0,inf,3.0,0.0,inf,271.0,271.0,271.0,-100.0,-100.0,-100.0,,,,271.0
17,inf,11.0,False,True,2164,0.0,0.994916820702403,0.13863216266173753,0.0,0.0,True,False,False,inf,11.0,0.0,inf,inf,11.0,inf,inf,inf,inf,inf,,,,,,,inf
18,inf,11.0,False,True,2164,0.0,0.994916820702403,0.12060998151571165,0.0,0.0,True,False,False,inf,11.0,0.0,inf,inf,11.0,inf,inf,inf,inf,inf,,,,,,,inf
19,inf,7.0,False,True,2164,0.0,0.9967652495378928,0.17005545286506468,0.0,0.0,True,False,False,inf,7.0,0.0,inf,inf,7.0,inf,inf,inf,inf,inf,,,,,,,inf
20,inf,10.0,False,True,2164,0.0,0.9953789279112755,0.08733826247689463,0.0,0.0,True,False,False,inf,10.0,0.0,inf,inf,10.0,inf,inf,inf,inf,inf,,,,,,,inf
21,inf,5.0,False,True,2164,0.0,0.9976894639556377,0.12014787430683918,0.0,0.0,True,False,False,inf,5.0,0.0,inf,inf,5.0,inf,inf,inf,inf,inf,,,,,,,inf
22,inf,9.0,False,True,2164,0.0,0.9958410351201479,0.16774491682070242,0.0,0.0,True,False,False,inf,9.0,0.0,inf,inf,9.0,inf,inf,inf,inf,inf,,,,,,,inf
23,inf,8.0,False,True,2164,0.0,0.9963031423290203,0.08410351201478743,0.0,0.0,True,False,False,inf,8.0,0.0,inf,inf,8.0,inf,inf,inf,inf,inf,,,,,,,inf
24,inf,8.0,False,True,2164,0.0,0.9963031423290203,0.1464879852125693,0.0,0.0,True,False,False,inf,8.0,0.0,inf,inf,8.0,inf,inf,inf,inf,inf,,,,,,,inf
25,inf,9.0,False,True,2164,0.0,0.9958410351201479,0.150184842883549,0.0,0.0,True,False,False,inf,9.0,0.0,inf,inf,9.0,inf,inf,inf,inf,inf,,,,,,,inf
26,inf,4.0,False,True,2164,0.0,0.9981515711645101,0.1178373382624769,0.0,0.0,True,False,False,inf,4.0,0.0,inf,inf,4.0,inf,inf,inf,inf,inf,,,,,,,inf
27,inf,10.0,False,True,2164,0.0,0.9953789279112755,0.21395563770794823,0.0,0.0,True,False,False,inf,10.0,0.0,inf,inf,10.0,inf,inf,inf,inf,inf,,,,,,,inf
28,79.0,1.0,True,True,79,0.0,0.9873417721518988,1.0,0.0,0.0,True,False,False,159.0,1.0,0.0,159.0,inf,1.0,0.0,inf,159.0,159.0,159.0,-80.0,-80.0,-80.0,,,,159.0
29,inf,9.0,False,True,2164,0.0,0.9958410351201479,0.12476894639556377,0.0,0.0,True,False,False,inf,9.0,0.0,inf,inf,9.0,inf,inf,inf,inf,inf,,,,,,,inf
30,inf,7.0,False,True,2164,0.0,0.9967652495378928,0.15295748613678373,0.0,0.0,True,False,False,inf,7.0,0.0,inf,inf,7.0,inf,inf,inf,inf,inf,,,,,,,inf
31,inf,7.0,False,True,2164,0.0,0.9967652495378928,0.1122920517560074,0.0,0.0,True,False,False,inf,7.0,0.0,inf,inf,7.0,inf,inf,inf,inf,inf,,,,,,,inf
32,inf,9.0,False,True,2164,0.0,0.9958410351201479,0.12014787430683918,0.0,0.0,True,False,False,inf,9.0,0.0,inf,inf,9.0,inf,inf,inf,inf,inf,,,,,,,inf
33,184.0,4.0,True,True,184,0.0,0.9782608695652174,1.0,0.0,0.0,True,False,False,292.0,4.0,0.0,292.0,inf,4.0,0.0,inf,294.0,294.0,294.0,-110.0,-110.0,-110.0,,,,294.0
34,inf,10.0,False,True,2164,0.0,0.9953789279112755,0.14279112754158965,0.0,0.0,True,False,False,inf,10.0,0.0,inf,inf,10.0,inf,inf,inf,inf,inf,,,,,,,inf
35,inf,8.0,False,True,2164,0.0,0.9963031423290203,0.19685767097966728,0.0,0.0,True,False,False,inf,8.0,0.0,inf,inf,8.0,inf,inf,inf,inf,inf,,,,,,,inf
36,inf,4.0,False,True,2164,0.0,0.9981515711645101,0.1367837338262477,0.0,0.0,True,False,False,inf,4.0,0.0,inf,inf,4.0,inf,inf,inf,inf,inf,,,,,,,inf
37,inf,10.0,False,True,2164,0.0,0.9953789279112755,0.13031423290203328,0.0,0.0,True,False,False,inf,10.0,0.0,inf,inf,10.0,inf,inf,inf,inf,inf,,,,,,,inf
38,inf,8.0,False,True,2164,0.0,0.9963031423290203,0.09519408502772643,0.0,0.0,True,False,False,inf,8.0,0.0,inf,inf,8.0,inf,inf,inf,inf,inf,,,,,,,inf
39,inf,9.0,False,True,2164,0.0,0.9958410351201479,0.15388170055452866,0.0,0.0,True,False,False,inf,9.0,0.0,inf,inf,9.0,inf,inf,inf,inf,inf,,,,,,,inf
40,inf,8.0,False,True,2164,0.0,0.9963031423290203,0.11922365988909427,0.0,0.0,True,False,False,inf,8.0,0.0,inf,inf,8.0,inf,inf,inf,inf,inf,,,,,,,inf
41,inf,7.0,False,True,2164,0.0,0.9967652495378928,0.14741219963031424,0.0,0.0,True,False,False,inf,7.0,0.0,inf,inf,7.0,inf,inf,inf,inf,inf,,,,,,,inf
42,inf,10.0,False,True,2164,0.0,0.9953789279112755,0.17282809611829944,0.0,0.0,True,False,False,inf,10.0,0.0,inf,inf,10.0,inf,inf,inf,inf,inf,,,,,,,inf
43,inf,9.0,False,True,2164,0.0,0.9958410351201479,0.14186691312384472,0.0,0.0,True,False,False,inf,9.0,0.0,inf,inf,9.0,inf,inf,inf,inf,inf,,,,,,,inf
44,inf,8.0,False,True,2164,0.0,0.9963031423290203,0.042975970425138635,0.0,0.0,True,False,False,inf,8.0,0.0,inf,inf,8.0,inf,inf,inf,inf,inf,,,,,,,inf
45,inf,10.0,False,True,2164,0.0,0.9953789279112755,0.12245841035120147,0.0,0.0,True,False,False,inf,10.0,0.0,inf,inf,10.0,inf,inf,inf,inf,inf,,,,,,,inf
46,inf,8.0,False,True,2164,0.0,0.9963031423290203,0.17421441774491683,0.0,0.0,True,False,False,inf,8.0,0.0,inf,inf,8.0,inf,inf,inf,inf,inf,,,,,,,inf
47,inf,7.0,False,True,2164,0.0,0.9967652495378928,0.15526802218114602,0.0,0.0,True,False,False,inf,7.0,0.0,inf,inf,7.0,inf,inf,inf,inf,inf,,,,,,,inf
48,inf,7.0,False,True,2164,0.0,0.9967652495378928,0.12384473197781885,0.0,0.0,True,False,False,inf,7.0,0.0,inf,inf,7.0,inf,inf,inf,inf,inf,,,,,,,inf
49,inf,10.0,False,True,2164,0.0,0.9953789279112755,0.1353974121996303,0.0,0.0,True,False,False,inf,10.0,0.0,inf,inf,10.0,inf,inf,inf,inf,inf,,,,,,,inf
50,inf,9.0,False,True,2164,0.0,0.9958410351201479,0.1987060998151571,0.0,0.0,True,False,False,inf,9.0,0.0,inf,inf,9.0,inf,inf,inf,inf,inf,,,,,,,inf
