run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,2076.0,1.0,13.0,1.0,12.250541477134448,14.368755156784756,0.16666666666666666,0.4166666666666667,118.83094595577882,141.5258022710787,0.8396415639331256,0.07692307692307693,inf,,,,,,,,,,,,2203.0,1.0,10.0,1.0,8.478810512840028,10.914410565981326,0.3333333333333333,0.6666666666666666,118.60592711696566,133.54111903183482,0.8881603507358002,0.1,2321.0,2.0,8.0,2.0,6.573098732095559,8.021968499282139,0.3333333333333333,0.8333333333333334,118.57638010692214,125.68105162944481,0.9434706232131959,0.125
1,2061.0,1.0,14.0,1.0,9.835061532812688,15.986300272109569,0.15384615384615385,0.5384615384615384,93.02083374443446,109.75193036214031,0.8475553317149002,0.07142857142857142,2654.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,82.7449351522317,98.91786466197357,0.8365014290895917,0.2,2203.0,1.0,10.0,1.0,6.9281706675442365,8.673210788380585,0.3333333333333333,0.8888888888888888,92.97841168171644,109.66855287484118,0.8478128802139634,0.1,2542.0,2.0,6.0,2.0,0.2900332033880204,0.957392556854939,1.0,1.0,88.54357894717057,110.13914087120546,0.8039247287275619,0.16666666666666666
2,1316.0,1.0,51.0,1.0,52.650313045545545,71.80587487903976,0.0,0.0,103.84787347547241,124.30341535484114,0.8354386175072055,0.0196078431372549,inf,,,,,,,,,,,,1829.0,2.0,20.0,2.0,18.148694708113908,21.80013116129512,0.0,0.16666666666666666,100.00523619277699,141.2690787228114,0.7079060548628655,0.05,2321.0,2.0,8.0,2.0,2.5128949714264763,4.15012526406008,0.8333333333333334,1.0,104.70306835770695,135.48752901350878,0.7727874965323749,0.125
3,1681.0,1.0,27.0,1.0,27.493827840781705,32.149299509276716,0.0,0.11538461538461539,107.79872548665058,131.23740159498618,0.8214024674103951,0.037037037037037035,2597.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,96.0988015200116,106.04080533353743,0.9062436032784308,0.2,2203.0,1.0,10.0,1.0,5.054422582114512,6.829278364359108,0.4444444444444444,0.8888888888888888,114.91717437541222,140.23870946755054,0.8194397596193125,0.1,2236.0,3.0,10.0,3.0,4.988041496391361,7.4743762250161145,0.5714285714285714,1.0,114.72165759019592,140.15665266781951,0.8185245252831044,0.1
4,inf,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,
5,1473.0,1.0,39.0,1.0,29.88666537027848,37.36683869338022,0.0,0.02631578947368421,115.7812379076863,129.48434429648864,0.894171712701997,0.02564102564102564,2379.0,5.0,8.0,5.0,3.0753990313246504,3.5511051083796703,1.0,1.0,103.39632171657938,122.93595895901987,0.8410584062800215,0.125,1829.0,2.0,20.0,2.0,11.409333215270408,16.76420200034381,0.2222222222222222,0.3888888888888889,108.48942038232468,127.08102561935776,0.8537027447927593,0.05,1950.0,4.0,16.0,4.0,8.722851895909798,12.687469403292292,0.25,0.75,107.64328351376108,115.54248076235974,0.9316338268273362,0.0625
6,1811.0,1.0,21.0,1.0,19.147210478362695,29.181271375896632,0.05,0.2,147.93951213342282,173.88327880306997,0.8507978061592136,0.047619047619047616,2496.0,5.0,6.0,5.0,4.5072108204044525,4.5072108204044525,1.0,1.0,143.53479129801667,153.3657202728139,0.935898785221955,0.16666666666666666,2145.0,2.0,12.0,2.0,11.521034955613004,13.085105268840653,0.3,0.4,141.0929364340592,151.8519981045617,0.9291477108974617,0.08333333333333333,2321.0,2.0,8.0,2.0,4.477236240129969,10.239721230745545,0.5,0.6666666666666666,143.62092192661942,150.5463693747145,0.9539979112292145,0.125
7,2432.0,1.0,7.0,1.0,11.740352063996625,14.711429286062412,0.0,0.3333333333333333,128.33738423030852,144.70535299020145,0.8868876069774608,0.14285714285714285,inf,,,,,,,,,,,,2432.0,1.0,7.0,1.0,11.740352063996625,14.711429286062412,0.0,0.3333333333333333,128.33738423030852,144.70535299020145,0.8868876069774608,0.14285714285714285,2675.0,1.0,4.0,1.0,8.214437720012484,9.093137172081333,0.3333333333333333,1.0,143.3101674451156,146.914712440217,0.975465050877269,0.25
8,2429.0,1.0,7.0,1.0,9.688546987830023,10.106210999962059,0.3333333333333333,0.6666666666666666,95.86171833883378,106.21229373589885,0.9025482358680419,0.14285714285714285,inf,,,,,,,,,,,,2429.0,1.0,7.0,1.0,9.688546987830023,10.106210999962059,0.3333333333333333,0.6666666666666666,95.86171833883378,106.21229373589885,0.9025482358680419,0.14285714285714285,2675.0,1.0,4.0,1.0,2.5153785987376978,5.730947801442108,0.6666666666666666,1.0,89.60855116306412,93.94688275706758,0.9538214417904453,0.25
9,1820.0,1.0,21.0,1.0,19.19913677056161,28.06047535307771,0.0,0.1,123.06126413344731,140.3239991983903,0.8769794535250031,0.047619047619047616,inf,,,,,,,,,,,,1879.0,2.0,19.0,2.0,18.557536721754786,26.126091798649213,0.058823529411764705,0.058823529411764705,120.6077296328887,143.23862417551982,0.8420056414748862,0.05263157894736842,2321.0,2.0,8.0,2.0,9.671965148168283,11.993204693043026,0.16666666666666666,0.5,118.66738937839885,136.56818955153406,0.8689240867004366,0.125
