run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_f_best_tau,K_1_err_best_tau,K_1_depth_into_Ain,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_f_best_tau,K_5_err_best_tau,K_5_depth_into_Ain,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_f_best_tau,K_10pctN_err_best_tau,K_10pctN_depth_into_Ain,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_f_best_tau,K_25pctN_err_best_tau,K_25pctN_depth_into_Ain,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,678.0,1.0,54.0,1.0,1009.7666922223298,9.766692222329766,10.435597240493735,357.4823893267212,465.1030100191248,0.0,0.0,145.36580441566267,174.72058825782858,0.8319901270086834,0.018518518518518517,inf,,,,,,,,,,,,,,,1233.0,2.0,20.0,2.0,1004.4919537602709,4.491953760270917,15.710335702552584,215.16036019266767,235.94811816929834,0.0,0.0,114.83645872641839,165.16078451005515,0.6953010005799956,0.05,1732.0,2.0,8.0,2.0,1003.9996131169364,3.999613116936416,16.202676345887085,112.71912347085913,117.04419082305685,0.0,0.0,106.98611449583478,148.46871174971724,0.7205970418615054,0.125
1,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,
2,699.0,1.0,52.0,1.0,1018.0285397768157,18.028539776815705,2.1737496860077954,406.2866593315166,512.5977856994446,0.0,0.0,143.12180706846704,181.64198135317216,0.7879335272730309,0.019230769230769232,inf,,,,,,,,,,,,,,,1612.0,1.0,10.0,1.0,1004.0589199492642,4.0589199492642365,16.143369513559264,229.05951825019702,250.00624641522145,0.0,0.0,140.0540825015625,184.35549393073023,0.7596957352092064,0.1,2093.0,1.0,4.0,1.0,1003.6482713037622,3.648271303762158,16.554018159061343,108.85853723437322,111.72749642019235,0.0,0.0,124.07542433234165,137.46494968136483,0.902596804639588,0.25
3,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,
4,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,
5,1171.0,1.0,23.0,1.0,1019.698934852152,19.69893485215198,0.5033546106715221,227.86785209347772,298.84511671513064,0.0,0.0,160.53323280794484,190.34892792041074,0.8433629469931528,0.043478260869565216,inf,,,,,,,,,,,,,,,1612.0,1.0,10.0,1.0,1019.3552967559226,19.35529675592261,0.8469927069008918,120.41508839900052,202.51938127036857,0.0,0.0,159.12522536995903,190.8857910519656,0.8336148253519808,0.1,2093.0,1.0,4.0,1.0,1018.6592325169622,18.65923251696222,1.5430569458612808,110.72887203211258,113.17582326945721,0.0,0.0,166.02329000293605,189.50840887458375,0.8760734734088232,0.25
6,643.0,1.0,58.0,1.0,1017.8505836747618,17.850583674761765,2.351705788061736,395.2075981576472,564.6152881111558,0.0,0.0,127.56703551107611,158.48477304438927,0.8049166684003545,0.017241379310344827,inf,,,,,,,,,,,,,,,1233.0,2.0,20.0,2.0,1003.983948300277,3.9839483002770066,16.218341162546494,206.60804279921535,228.36135397125864,0.0,0.0,122.59569400740133,145.9150483723301,0.8401854049664228,0.05,1732.0,2.0,8.0,2.0,1003.7685123038664,3.7685123038663733,16.433777158957128,114.3713940496416,118.0125455935763,0.0,0.0,126.01597917145872,144.2935350404051,0.8733307361010437,0.125
7,927.0,1.0,35.0,1.0,1020.0635566102046,20.063556610204614,0.13873285261888668,267.86048347124984,374.0290997088022,0.0,0.0,134.32499585400276,178.30122401090205,0.7533599199845628,0.02857142857142857,inf,,,,,,,,,,,,,,,1612.0,1.0,10.0,1.0,1015.9461827939767,15.946182793976732,4.256106668846769,114.38166721206608,149.2319585320709,0.0,0.0,129.738920936915,142.38305974457555,0.9111963260914383,0.1,2093.0,1.0,4.0,1.0,1015.5802637384431,15.580263738443136,4.622025724380364,108.47168828852546,108.94439593446396,0.0,0.0,124.25944729768794,131.19936859988962,0.947104003805339,0.25
8,728.0,1.0,50.0,1.0,1019.5138807578251,19.513880757825063,0.6884087049984373,354.8506260262966,442.3559407413901,0.0,0.04081632653061224,143.97226717174988,187.86322795057092,0.7663674724551774,0.02,inf,,,,,,,,,,,,,,,1173.0,3.0,23.0,3.0,1008.7401480239341,8.740148023934125,11.462141438889375,224.06174007898016,291.4939953709216,0.0,0.05,141.739162672373,187.40317822514038,0.7563327581461396,0.043478260869565216,1514.0,3.0,12.0,3.0,1008.514521355255,8.514521355255056,11.687768107568445,112.5576107446268,158.34518861524023,0.0,0.1111111111111111,136.14703987858866,173.5173615162863,0.7846306484196391,0.08333333333333333
9,672.0,1.0,55.0,1.0,1019.9457024210842,19.945702421084206,0.25658704173929436,492.5576343155383,591.6258692307028,0.0,0.0,134.516078023974,171.29624642333056,0.7852832787213537,0.01818181818181818,inf,,,,,,,,,,,,,,,1233.0,2.0,20.0,2.0,1005.8255174277738,5.825517427773775,14.376772035049726,238.85251086367907,343.33574818723895,0.1111111111111111,0.1111111111111111,136.8627385136777,164.36439776004855,0.8326787332222649,0.05,1732.0,2.0,8.0,2.0,1004.4509272432206,4.450927243220576,15.751362219602925,106.2894309923081,118.35922882555178,0.3333333333333333,0.3333333333333333,116.99713466842161,144.93971321770945,0.8072124062553087,0.125
