run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,inf,inf,False,False,2164,0.8877079482439926,0.0,1.0,0.0,0.0,False,False,False,222.0,inf,0.0,inf,247.0,inf,0.0,inf,247.0,247.0,247.0,,,,,,,inf
1,inf,222.0,False,True,2164,0.8918669131238447,0.8974121996303143,1.0,0.8918669131238447,1.0643083682836708e-05,True,True,True,231.0,222.0,0.0,231.0,235.0,222.0,0.0,235.0,235.0,235.0,235.0,,,,,,,235.0
2,inf,inf,False,False,2164,0.9048059149722736,0.0,1.0,0.0,0.0,False,False,False,203.0,inf,0.0,inf,219.0,inf,0.0,inf,203.0,203.0,219.0,,,,,,,inf
3,inf,inf,False,False,2164,0.8941774491682071,0.0,1.0,0.0,0.0,False,False,False,229.0,inf,0.0,inf,229.0,inf,0.0,inf,229.0,229.0,229.0,,,,,,,inf
4,inf,219.0,False,True,2164,0.8937153419593346,0.8987985212569316,1.0,0.8937153419593346,1.0591409676968211e-05,True,True,True,230.0,219.0,0.0,230.0,230.0,219.0,0.0,230.0,230.0,230.0,230.0,,,,,,,230.0
5,inf,inf,False,False,2164,0.8969500924214417,0.0,1.0,0.0,0.0,False,False,False,214.0,inf,0.0,inf,226.0,inf,0.0,inf,226.0,226.0,226.0,,,,,,,inf
6,inf,216.0,False,True,2164,0.8955637707948244,0.9001848428835489,1.0,0.8955637707948244,1.0647963955936328e-05,True,True,True,225.0,216.0,0.0,225.0,228.0,216.0,0.0,228.0,228.0,228.0,228.0,,,,,,,228.0
7,inf,211.0,False,True,2164,0.8951016635859519,0.9024953789279113,1.0,0.8951016635859519,1.062458115625781e-05,True,True,True,224.0,211.0,0.0,224.0,235.0,211.0,0.0,235.0,224.0,235.0,235.0,,,,,,,235.0
8,inf,219.0,False,True,2164,0.890018484288355,0.8987985212569316,1.0,0.890018484288355,1.0632731228343762e-05,True,True,True,233.0,219.0,0.0,233.0,243.0,219.0,0.0,243.0,233.0,243.0,243.0,,,,,,,243.0
9,inf,215.0,False,True,2164,0.8937153419593346,0.9006469500924215,1.0,0.8937153419593346,1.0655523433820288e-05,True,True,True,217.0,215.0,0.0,217.0,231.0,215.0,0.0,231.0,231.0,231.0,231.0,,,,,,,231.0
10,inf,223.0,False,True,2164,0.8909426987060998,0.8969500924214417,1.0,0.8909426987060998,1.0634605773524338e-05,True,True,True,229.0,223.0,0.0,229.0,239.0,223.0,0.0,239.0,239.0,239.0,239.0,,,,,,,239.0
11,inf,221.0,False,True,2164,0.8872458410351202,0.8978743068391867,1.0,0.8872458410351202,1.061711888345784e-05,True,True,True,236.0,221.0,0.0,236.0,247.0,221.0,0.0,247.0,247.0,247.0,247.0,,,,,,,247.0
12,inf,208.0,False,True,2164,0.8987985212569316,0.9038817005545287,1.0,0.8987985212569316,1.0667639443923702e-05,True,True,True,217.0,208.0,0.0,217.0,221.0,208.0,0.0,221.0,221.0,221.0,221.0,,,,,,,221.0
13,inf,inf,False,False,2164,0.8978743068391867,0.0,1.0,0.0,0.0,False,False,False,211.0,inf,0.0,inf,223.0,inf,0.0,inf,223.0,223.0,223.0,,,,,,,inf
14,inf,212.0,False,True,2164,0.8983364140480592,0.9020332717190388,1.0,0.8983364140480592,1.060997600497044e-05,True,True,True,220.0,212.0,0.0,220.0,220.0,212.0,0.0,220.0,220.0,220.0,220.0,,,,,,,220.0
