run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,4.0,0.0,True,True,4,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
1,4.0,0.0,True,True,4,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
2,2.0,0.0,True,True,2,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
3,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
4,0.0,0.0,True,True,0,,,,,,False,False,False,inf,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,,,inf
5,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
6,2.0,0.0,True,True,2,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
7,5.0,0.0,True,True,5,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
8,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
9,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
10,4.0,0.0,True,True,4,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
11,0.0,0.0,True,True,0,,,,,,False,False,False,inf,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,,,inf
12,1.0,0.0,True,True,1,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
13,5.0,0.0,True,True,5,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
14,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
15,1.0,0.0,True,True,1,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
16,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
17,1.0,0.0,True,True,1,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
18,2.0,0.0,True,True,2,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
19,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
20,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
21,5.0,0.0,True,True,5,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
22,0.0,0.0,True,True,0,,,,,,False,False,False,inf,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,,,inf
23,5.0,0.0,True,True,5,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
24,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
25,2.0,0.0,True,True,2,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
26,4.0,0.0,True,True,4,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
27,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
28,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
29,2.0,0.0,True,True,2,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
30,2.0,0.0,True,True,2,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
31,4.0,0.0,True,True,4,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
32,1.0,0.0,True,True,1,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
33,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
34,2.0,0.0,True,True,2,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
35,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
36,5.0,0.0,True,True,5,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
37,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
38,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
39,5.0,0.0,True,True,5,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
40,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
41,5.0,0.0,True,True,5,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
42,2.0,0.0,True,True,2,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
43,4.0,0.0,True,True,4,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
44,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
45,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
46,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
47,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
48,2.0,0.0,True,True,2,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
49,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
50,4.0,0.0,True,True,4,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
