eps,n_hits,l2_rate,l3_rate,gamma
0.01,34,0.7402511801906119,0.4040794513227042,0.30114901576556513
1.0,37,0.7410968098547063,0.405085281111813,0.29692435249526217
10.0,51,0.7871198568872988,1.0,0.7871198568872988
100.0,51,0.5392390011890607,1.0,0.5392390011890607
400.0,51,0.9009174311926605,1.0,0.9009174311926605
