run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
10,107.0,89.0,True,True,107,0.0,0.16822429906542055,1.0,0.0,0.0,True,False,False,491.0,89.0,0.0,491.0,inf,89.0,0.0,inf,491.0,491.0,491.0,-384.0,-384.0,-384.0,,,,491.0
11,102.0,81.0,True,True,102,0.0,0.20588235294117646,1.0,0.0,0.0,True,False,False,430.0,81.0,0.0,430.0,inf,81.0,0.0,inf,430.0,430.0,446.0,-328.0,-328.0,-344.0,,,,inf
12,113.0,90.0,True,True,113,0.0,0.20353982300884957,1.0,0.0,0.0,True,False,False,425.0,90.0,0.0,425.0,inf,90.0,0.0,inf,438.0,438.0,456.0,-325.0,-325.0,-343.0,,,,456.0
13,96.0,84.0,True,True,96,0.0,0.125,1.0,0.0,0.0,True,False,False,414.0,84.0,0.0,414.0,inf,84.0,0.0,inf,414.0,421.0,421.0,-318.0,-325.0,-325.0,,,,421.0
14,108.0,83.0,True,True,108,0.0,0.23148148148148148,1.0,0.0,0.0,True,False,False,458.0,83.0,0.0,458.0,inf,83.0,0.0,inf,458.0,458.0,471.0,-350.0,-350.0,-363.0,,,,inf
15,103.0,96.0,True,True,103,0.0,0.06796116504854369,1.0,0.0,0.0,True,False,False,386.0,96.0,0.0,386.0,inf,96.0,0.0,inf,391.0,391.0,391.0,-288.0,-288.0,-288.0,,,,391.0
16,98.0,84.0,True,True,98,0.0,0.14285714285714285,1.0,0.0,0.0,True,False,False,424.0,84.0,0.0,424.0,inf,84.0,0.0,inf,424.0,430.0,430.0,-326.0,-332.0,-332.0,,,,484.0
17,108.0,90.0,True,True,108,0.0,0.16666666666666666,1.0,0.0,0.0,True,False,False,405.0,90.0,0.0,405.0,inf,90.0,0.0,inf,462.0,462.0,462.0,-354.0,-354.0,-354.0,,,,462.0
18,95.0,78.0,True,True,95,0.0,0.17894736842105263,1.0,0.0,0.0,True,False,False,428.0,78.0,0.0,428.0,inf,78.0,0.0,inf,428.0,428.0,428.0,-333.0,-333.0,-333.0,,,,468.0
19,93.0,73.0,True,True,93,0.0,0.21505376344086022,1.0,0.0,0.0,True,False,False,379.0,73.0,0.0,379.0,inf,73.0,0.0,inf,394.0,394.0,394.0,-301.0,-301.0,-301.0,,,,inf
20,115.0,85.0,True,True,115,0.0,0.2608695652173913,1.0,0.0,0.0,True,False,False,444.0,85.0,0.0,444.0,inf,85.0,0.0,inf,444.0,454.0,454.0,-329.0,-339.0,-339.0,,,,inf
21,98.0,75.0,True,True,98,0.0,0.23469387755102042,1.0,0.0,0.0,True,False,False,392.0,75.0,0.0,392.0,inf,75.0,0.0,inf,392.0,392.0,392.0,-294.0,-294.0,-294.0,,,,422.0
22,108.0,82.0,True,True,108,0.0,0.24074074074074073,1.0,0.0,0.0,True,False,False,456.0,82.0,0.0,456.0,inf,82.0,0.0,inf,456.0,456.0,490.0,-348.0,-348.0,-382.0,,,,inf
23,96.0,85.0,True,True,96,0.0,0.11458333333333333,1.0,0.0,0.0,True,False,False,388.0,85.0,0.0,388.0,inf,85.0,0.0,inf,395.0,395.0,395.0,-299.0,-299.0,-299.0,,,,inf
24,93.0,83.0,True,True,93,0.0,0.10752688172043011,1.0,0.0,0.0,True,False,False,468.0,83.0,0.0,468.0,inf,83.0,0.0,inf,481.0,481.0,481.0,-388.0,-388.0,-388.0,,,,481.0
25,118.0,103.0,True,True,118,0.0,0.1271186440677966,1.0,0.0,0.0,True,False,False,448.0,103.0,0.0,448.0,inf,103.0,0.0,inf,448.0,455.0,455.0,-330.0,-337.0,-337.0,,,,455.0
26,103.0,84.0,True,True,103,0.0,0.18446601941747573,1.0,0.0,0.0,True,False,False,441.0,84.0,0.0,441.0,inf,84.0,0.0,inf,455.0,455.0,455.0,-352.0,-352.0,-352.0,,,,455.0
27,106.0,91.0,True,True,106,0.0,0.14150943396226415,1.0,0.0,0.0,True,False,False,371.0,91.0,0.0,371.0,inf,91.0,0.0,inf,373.0,382.0,382.0,-267.0,-276.0,-276.0,,,,382.0
28,107.0,83.0,True,True,107,0.0,0.22429906542056074,1.0,0.0,0.0,True,False,False,408.0,83.0,0.0,408.0,inf,83.0,0.0,inf,449.0,449.0,449.0,-342.0,-342.0,-342.0,,,,449.0
29,90.0,88.0,True,True,90,0.0,0.022222222222222223,1.0,0.0,0.0,True,False,False,422.0,88.0,0.0,422.0,inf,88.0,0.0,inf,432.0,458.0,458.0,-342.0,-368.0,-368.0,,,,inf
30,95.0,81.0,True,True,95,0.0,0.14736842105263157,1.0,0.0,0.0,True,False,False,517.0,81.0,0.0,517.0,inf,81.0,0.0,inf,537.0,537.0,537.0,-442.0,-442.0,-442.0,,,,537.0
31,101.0,84.0,True,True,101,0.0,0.16831683168316833,1.0,0.0,0.0,True,False,False,464.0,84.0,0.0,464.0,inf,84.0,0.0,inf,472.0,472.0,472.0,-371.0,-371.0,-371.0,,,,inf
32,100.0,83.0,True,True,100,0.0,0.17,1.0,0.0,0.0,True,False,False,422.0,83.0,0.0,422.0,inf,83.0,0.0,inf,422.0,432.0,432.0,-322.0,-332.0,-332.0,,,,432.0
33,94.0,74.0,True,True,94,0.0,0.2127659574468085,1.0,0.0,0.0,True,False,False,448.0,74.0,0.0,448.0,inf,74.0,0.0,inf,453.0,453.0,453.0,-359.0,-359.0,-359.0,,,,inf
34,103.0,79.0,True,True,103,0.0,0.23300970873786409,1.0,0.0,0.0,True,False,False,432.0,79.0,0.0,432.0,inf,79.0,0.0,inf,432.0,447.0,447.0,-329.0,-344.0,-344.0,,,,447.0
35,94.0,88.0,True,True,94,0.0,0.06382978723404255,1.0,0.0,0.0,True,False,False,503.0,88.0,0.0,503.0,inf,88.0,0.0,inf,503.0,503.0,503.0,-409.0,-409.0,-409.0,,,,539.0
36,117.0,98.0,True,True,117,0.0,0.1623931623931624,1.0,0.0,0.0,True,False,False,415.0,98.0,0.0,415.0,inf,98.0,0.0,inf,415.0,415.0,415.0,-298.0,-298.0,-298.0,,,,inf
37,95.0,79.0,True,True,95,0.0,0.16842105263157894,1.0,0.0,0.0,True,False,False,432.0,79.0,0.0,432.0,inf,79.0,0.0,inf,444.0,455.0,469.0,-349.0,-360.0,-374.0,,,,469.0
38,105.0,88.0,True,True,105,0.0,0.1619047619047619,1.0,0.0,0.0,True,False,False,445.0,88.0,0.0,445.0,inf,88.0,0.0,inf,501.0,509.0,526.0,-396.0,-404.0,-421.0,,,,526.0
39,104.0,88.0,True,True,104,0.0,0.15384615384615385,1.0,0.0,0.0,True,False,False,428.0,88.0,0.0,428.0,inf,88.0,0.0,inf,453.0,461.0,461.0,-349.0,-357.0,-357.0,,,,461.0
40,115.0,85.0,True,True,115,0.0,0.2608695652173913,1.0,0.0,0.0,True,False,False,438.0,85.0,0.0,438.0,inf,85.0,0.0,inf,459.0,494.0,494.0,-344.0,-379.0,-379.0,,,,inf
41,103.0,80.0,True,True,103,0.0,0.22330097087378642,1.0,0.0,0.0,True,False,False,406.0,80.0,0.0,406.0,inf,80.0,0.0,inf,417.0,417.0,417.0,-314.0,-314.0,-314.0,,,,417.0
42,109.0,95.0,True,True,109,0.0,0.12844036697247707,1.0,0.0,0.0,True,False,False,427.0,95.0,0.0,427.0,inf,95.0,0.0,inf,432.0,432.0,456.0,-323.0,-323.0,-347.0,,,,456.0
43,103.0,90.0,True,True,103,0.0,0.1262135922330097,1.0,0.0,0.0,True,False,False,inf,90.0,0.0,inf,inf,90.0,0.0,inf,inf,inf,inf,,,,,,,inf
44,90.0,71.0,True,True,90,0.0,0.2111111111111111,1.0,0.0,0.0,True,False,False,421.0,71.0,0.0,421.0,inf,71.0,0.0,inf,421.0,421.0,438.0,-331.0,-331.0,-348.0,,,,470.0
45,104.0,80.0,True,True,104,0.0,0.23076923076923078,1.0,0.0,0.0,True,False,False,425.0,80.0,0.0,425.0,inf,80.0,0.0,inf,425.0,432.0,432.0,-321.0,-328.0,-328.0,,,,432.0
46,109.0,82.0,True,True,109,0.0,0.24770642201834864,1.0,0.0,0.0,True,False,False,450.0,82.0,0.0,450.0,inf,82.0,0.0,inf,455.0,455.0,455.0,-346.0,-346.0,-346.0,,,,inf
47,108.0,80.0,True,True,108,0.0,0.25925925925925924,1.0,0.0,0.0,True,False,False,477.0,80.0,0.0,477.0,inf,80.0,0.0,inf,477.0,477.0,504.0,-369.0,-369.0,-396.0,,,,504.0
48,97.0,88.0,True,True,97,0.0,0.09278350515463918,1.0,0.0,0.0,True,False,False,537.0,88.0,0.0,537.0,inf,88.0,0.0,inf,537.0,537.0,537.0,-440.0,-440.0,-440.0,,,,537.0
49,103.0,90.0,True,True,103,0.0,0.1262135922330097,1.0,0.0,0.0,True,False,False,424.0,90.0,0.0,424.0,inf,90.0,0.0,inf,474.0,474.0,474.0,-371.0,-371.0,-371.0,,,,538.0
50,105.0,79.0,True,True,105,0.0,0.24761904761904763,1.0,0.0,0.0,True,False,False,472.0,79.0,0.0,472.0,inf,79.0,0.0,inf,472.0,482.0,482.0,-367.0,-377.0,-377.0,,,,514.0
