run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,16.0,2.0,True,True,16,0.0,0.875,1.0,0.0,0.0,True,False,False,692.0,2.0,0.0,692.0,inf,2.0,0.0,inf,715.0,715.0,715.0,-699.0,-699.0,-699.0,,,,1302.0
1,27.0,2.0,True,True,27,0.0,0.9259259259259259,1.0,0.0,0.0,True,False,False,773.0,2.0,0.0,773.0,inf,2.0,0.0,inf,773.0,773.0,773.0,-746.0,-746.0,-746.0,,,,inf
2,17.0,1.0,True,True,17,0.0,0.9411764705882353,1.0,0.0,0.0,True,False,False,677.0,1.0,0.0,710.0,inf,1.0,0.0,inf,710.0,710.0,710.0,-693.0,-693.0,-693.0,,,,inf
3,31.0,0.0,True,True,31,0.0,1.0,1.0,0.0,0.0,True,False,False,796.0,0.0,0.0,835.0,inf,0.0,0.0,inf,799.0,799.0,835.0,-768.0,-768.0,-804.0,,,,inf
4,19.0,0.0,True,True,19,0.0,1.0,1.0,0.0,0.0,True,False,False,717.0,0.0,0.0,730.0,inf,0.0,0.0,inf,717.0,717.0,878.0,-698.0,-698.0,-859.0,,,,inf
5,31.0,0.0,True,True,31,0.0,1.0,1.0,0.0,0.0,True,False,False,663.0,0.0,0.0,663.0,inf,0.0,0.0,inf,663.0,663.0,663.0,-632.0,-632.0,-632.0,,,,inf
6,32.0,1.0,True,True,32,0.0,0.96875,1.0,0.0,0.0,True,False,False,714.0,1.0,0.0,714.0,inf,1.0,0.0,inf,714.0,714.0,853.0,-682.0,-682.0,-821.0,,,,inf
7,17.0,2.0,True,True,17,0.0,0.8823529411764706,1.0,0.0,0.0,True,False,False,667.0,2.0,0.0,671.0,inf,2.0,0.0,inf,667.0,667.0,667.0,-650.0,-650.0,-650.0,,,,1242.0
8,29.0,1.0,True,True,29,0.0,0.9655172413793104,1.0,0.0,0.0,True,False,False,703.0,1.0,0.0,760.0,inf,1.0,0.0,inf,748.0,748.0,1176.0,-719.0,-719.0,-1147.0,,,,inf
9,34.0,2.0,True,True,34,0.0,0.9411764705882353,1.0,0.0,0.0,True,False,False,778.0,2.0,0.0,795.0,inf,2.0,0.0,inf,778.0,778.0,778.0,-744.0,-744.0,-744.0,,,,1542.0
10,30.0,1.0,True,True,30,0.0,0.9666666666666667,1.0,0.0,0.0,True,False,False,675.0,1.0,0.0,683.0,inf,1.0,0.0,inf,675.0,675.0,706.0,-645.0,-645.0,-676.0,,,,1590.0
11,20.0,2.0,True,True,20,0.0,0.9,1.0,0.0,0.0,True,False,False,684.0,2.0,0.0,690.0,inf,2.0,0.0,inf,684.0,684.0,706.0,-664.0,-664.0,-686.0,,,,1528.0
12,42.0,1.0,True,True,42,0.0,0.9761904761904762,1.0,0.0,0.0,True,False,False,648.0,1.0,0.0,673.0,inf,1.0,0.0,inf,673.0,673.0,673.0,-631.0,-631.0,-631.0,,,,1519.0
13,31.0,0.0,True,True,31,0.0,1.0,1.0,0.0,0.0,True,False,False,685.0,0.0,0.0,716.0,inf,0.0,0.0,inf,716.0,728.0,728.0,-685.0,-697.0,-697.0,,,,inf
14,30.0,1.0,True,True,30,0.0,0.9666666666666667,1.0,0.0,0.0,True,False,False,660.0,1.0,0.0,660.0,inf,1.0,0.0,inf,660.0,660.0,916.0,-630.0,-630.0,-886.0,,,,inf
15,24.0,0.0,True,True,24,0.0,1.0,1.0,0.0,0.0,True,False,False,768.0,0.0,0.0,inf,inf,0.0,0.0,inf,768.0,768.0,768.0,-744.0,-744.0,-744.0,,,,inf
16,20.0,2.0,True,True,20,0.0,0.9,1.0,0.0,0.0,True,False,False,635.0,2.0,0.0,635.0,inf,2.0,0.0,inf,635.0,673.0,785.0,-615.0,-653.0,-765.0,,,,1546.0
17,29.0,1.0,True,True,29,0.0,0.9655172413793104,1.0,0.0,0.0,True,False,False,759.0,1.0,0.0,764.0,inf,1.0,0.0,inf,764.0,764.0,764.0,-735.0,-735.0,-735.0,,,,1499.0
18,30.0,1.0,True,True,30,0.0,0.9666666666666667,1.0,0.0,0.0,True,False,False,704.0,1.0,0.0,inf,inf,1.0,0.0,inf,704.0,704.0,704.0,-674.0,-674.0,-674.0,,,,inf
19,41.0,0.0,True,True,41,0.0,1.0,1.0,0.0,0.0,True,False,False,731.0,0.0,0.0,731.0,inf,0.0,0.0,inf,731.0,731.0,818.0,-690.0,-690.0,-777.0,,,,inf
20,32.0,0.0,True,True,32,0.0,1.0,1.0,0.0,0.0,True,False,False,670.0,0.0,0.0,700.0,inf,0.0,0.0,inf,670.0,670.0,670.0,-638.0,-638.0,-638.0,,,,1528.0
21,12.0,0.0,True,True,12,0.0,1.0,1.0,0.0,0.0,True,False,False,1093.0,0.0,0.0,inf,inf,0.0,0.0,inf,1173.0,1411.0,1411.0,-1161.0,-1399.0,-1399.0,,,,inf
22,24.0,0.0,True,True,24,0.0,1.0,1.0,0.0,0.0,True,False,False,670.0,0.0,0.0,670.0,inf,0.0,0.0,inf,670.0,670.0,693.0,-646.0,-646.0,-669.0,,,,1362.0
23,51.0,2.0,True,True,51,0.0,0.9607843137254902,1.0,0.0,0.0,True,False,False,746.0,2.0,0.0,755.0,inf,2.0,0.0,inf,746.0,746.0,867.0,-695.0,-695.0,-816.0,,,,1418.0
24,45.0,2.0,True,True,45,0.0,0.9555555555555556,1.0,0.0,0.0,True,False,False,1614.0,2.0,0.0,inf,inf,2.0,0.0,inf,1614.0,1614.0,1614.0,-1569.0,-1569.0,-1569.0,,,,inf
