run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_f_best_tau,K_1_err_best_tau,K_1_depth_into_Ain,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_f_best_tau,K_5_err_best_tau,K_5_depth_into_Ain,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_f_best_tau,K_10pctN_err_best_tau,K_10pctN_depth_into_Ain,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_f_best_tau,K_25pctN_err_best_tau,K_25pctN_depth_into_Ain,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,197,1,127,1,1309.225643856101,9.225643856100987,1.7254696193824657,16.412752332874334,21.961287637371015,0.047619047619047616,0.20634920634920634,16.970824491852724,21.518289670700987,0.7886697665827954,0.015748031496062992,226,5,121,5,1308.863449067772,8.86344906777208,2.0876644077113724,9.668962640995005,15.169175356129017,0.16379310344827586,0.5431034482758621,14.817861807335225,20.082586119026164,0.7378462972603335,0.008264462809917356,251,12,115,12,1306.468552753913,6.468552753912945,4.482560721570508,7.516185130449685,10.68969320888623,0.3300970873786408,0.7475728155339806,22.96578491556474,28.780625922854426,0.797959883746928,0.008695652173913044,296,27,107,27,1305.0230725588217,5.023072558821696,5.928040916661757,3.2382605635625623,6.169167355975469,0.7125,0.9875,13.848658494342025,18.505390623699736,0.7483580744632398,0.009345794392523364
1,272,1,111,1,1308.5076885869128,8.507688586912764,2.4434248885706893,14.671335663689206,19.01814243076924,0.05454545454545454,0.2636363636363636,51.71740488114362,64.75304442002616,0.79868684699478,0.009009009009009009,329,5,101,5,1307.8246468584887,7.824646858488677,3.126466616994776,9.6706636492097,13.737600683339224,0.17708333333333334,0.5208333333333334,54.2347594359938,68.77186120075767,0.7886184623922362,0.009900990099009901,370,10,94,10,1306.0278526509762,6.027852650976229,4.923260824507224,7.166558254179449,10.294277303727771,0.30952380952380953,0.7857142857142857,53.168046494514655,67.18252052395,0.7913970193416708,0.02127659574468085,429,21,84,21,1305.8516950592361,5.851695059236135,5.0994184162473175,4.0065536185186374,6.9838201375193885,0.6349206349206349,0.9682539682539683,21.67171808083767,65.67149330721966,0.3300019078210175,0.047619047619047616
2,284,1,109,1,1310.9220126096188,10.922012609618832,0.029100865864620573,7.270795672618192,11.48800927235543,0.3333333333333333,0.6574074074074074,17.058079537685195,24.337393550577154,0.7009000163569556,0.01834862385321101,333,5,100,5,1309.4338603911829,9.433860391182861,1.5172530843005916,3.988513278892924,6.651842298105476,0.6,0.9789473684210527,25.354911417244743,32.79131619167219,0.7732203022605105,0.02,371,10,93,10,1308.1016288713397,8.101628871339699,2.849484604143754,3.105469142958327,4.6055435737462656,0.8072289156626506,1.0,23.68589732564079,31.717850831639513,0.7467686714136821,0.021505376344086023,403,22,88,23,1308.1016288713397,8.101628871339699,2.849484604143754,2.3599918779136715,3.963518966444963,0.9538461538461539,1.0,22.193164956816496,31.066037553534702,0.7143867291917102,0.022727272727272728
3,262,1,113,1,1310.0363036659448,10.036303665944843,0.9148098095386104,15.124164929108929,20.17894129596689,0.08035714285714286,0.25892857142857145,34.292926002439486,49.35378586116199,0.6948388133568826,0.008849557522123894,312,5,104,5,1310.0363036659448,10.036303665944843,0.9148098095386104,9.675158517741238,14.98450539284304,0.15151515151515152,0.5252525252525253,27.742115783160884,48.70008696287022,0.5696522842826122,0.009615384615384616,333,10,100,11,1308.107700246716,8.107700246715922,2.843413228767531,8.421914282382204,12.670432842783566,0.19101123595505617,0.6067415730337079,31.749136889762042,50.388759758035036,0.6300837139516874,0.01,380,23,92,23,1306.4234458997494,6.4234458997493675,4.527667575734085,5.903014991578402,9.14076342377762,0.42028985507246375,0.8405797101449275,18.53459159859143,50.82067483656324,0.3647057355731256,0.010869565217391304
4,182,1,130,1,1308.291022882836,8.291022882835932,2.6600905926475207,24.853923915551604,31.185292221183865,0.007751937984496124,0.03875968992248062,33.24613327554395,54.798800934774476,0.6066945390851876,0.007692307692307693,209,5,124,5,1307.068250849083,7.068250849082915,3.882862626400538,15.855013351673051,21.96352594123437,0.08403361344537816,0.226890756302521,23.027081267088427,34.60689100986854,0.6653900594688497,0.008064516129032258,272,12,111,12,1305.508288390152,5.5082883901520745,5.442825085331378,7.637727359434848,11.944060466673182,0.3333333333333333,0.6666666666666666,17.613688439005077,30.11541731820402,0.5848727996326998,0.009009009009009009,297,27,106,27,1303.9355054559894,3.9355054559894143,7.015608019494039,4.902672956839751,9.998113377309393,0.5189873417721519,0.7974683544303798,18.831765917034012,26.490914647713883,0.7108763954535318,0.009433962264150943
5,258,1,114,1,1310.825011508836,10.825011508836042,0.12610196664741125,11.768942926901218,15.79579018764498,0.07964601769911504,0.3008849557522124,18.321799568495216,23.08886507695534,0.7935340047000378,0.008771929824561403,402,5,89,5,1310.0381950507083,10.038195050708282,0.9129184247751709,2.5922253858765316,5.009176172747539,0.7976190476190477,1.0,14.252411992379473,17.65548540166448,0.8072512121946994,0.033707865168539325,419,9,86,9,1308.5638412784897,8.56384127848969,2.387272196993763,2.0598775622806897,4.148988288551391,0.8831168831168831,1.0,14.62993519608359,18.97633988878876,0.7709566376773725,0.011627906976744186,444,21,82,21,1308.5104111385635,8.51041113856354,2.4407023369199123,1.5763797476467971,3.28408728038562,1.0,1.0,14.535445892777389,19.46034568178105,0.7469263974270305,0.024390243902439025
6,270,1,112,1,1310.6672059563464,10.667205956346379,0.2839075191370739,9.547109373181684,14.30189664663203,0.21621621621621623,0.5585585585585585,24.134535793004012,31.700566565685023,0.7613282161060482,0.008928571428571428,351,5,97,6,1309.6492967648646,9.64929676486463,1.301816710618823,4.610892056423836,7.112966245587813,0.5494505494505495,0.989010989010989,20.952305273672845,36.89590187770438,0.5678762195086494,0.010309278350515464,390,9,90,9,1309.6492967648646,9.64929676486463,1.301816710618823,3.346770486424248,5.466221310348601,0.7160493827160493,1.0,19.97500761606257,34.69235339695255,0.5757755142035772,0.011111111111111112,459,20,80,21,1307.7233409463174,7.723340946317421,3.2277725291660317,2.08212501529988,3.616029636690747,0.9491525423728814,1.0,19.50716147937713,28.071316465584154,0.6949143800681097,0.025
7,220,1,122,1,1310.3259004580646,10.325900458064552,0.6252130174189006,18.314270628879285,23.85832612779336,0.04132231404958678,0.14049586776859505,26.81279286198597,45.22963167823737,0.5928147514605382,0.00819672131147541,278,5,110,5,1308.987992371503,8.987992371502969,1.963121103980484,9.544911555180533,15.912527745876696,0.20952380952380953,0.5333333333333333,23.887325246390958,53.46609178973221,0.4467752260691392,0.00909090909090909,294,11,107,11,1307.5280009523583,7.528000952358298,3.4231125231251553,7.272094539336194,13.641503542000919,0.3125,0.6458333333333334,19.154504672351717,46.13114882778113,0.4152184621254539,0.018691588785046728,342,25,98,25,1303.8615149243442,3.861514924344192,7.089598551139261,4.294430611680809,7.62921887247685,0.5616438356164384,0.9041095890410958,20.38274911374114,27.937800140602967,0.7295760228493506,0.030612244897959183
8,208,1,125,1,1308.9445117576104,8.944511757610371,2.0066017178730817,22.275434724206207,27.62735844238482,0.008064516129032258,0.08064516129032258,17.38329558774866,25.488689476678072,0.6820003674043039,0.008,335,5,100,5,1307.9794429728274,7.979442972827428,2.971670502656025,7.381301027723339,11.480472316818577,0.29473684210526313,0.7368421052631579,14.184508954318375,17.49454079186876,0.8107963005757289,0.01,404,9,88,9,1307.7076619783609,7.707661978360875,3.243451497122578,3.7163233374828906,6.129678078490997,0.6329113924050633,1.0,12.833360682117366,15.698057200369211,0.8175126716836992,0.011363636363636364,432,21,84,21,1307.7076619783609,7.707661978360875,3.243451497122578,2.7535856789143054,4.095803829883198,0.9047619047619048,1.0,11.792566840649695,14.217736707274048,0.82942644694049,0.011904761904761904
9,238,1,118,1,1310.3785804226752,10.378580422675213,0.5725330528082395,10.716365493351532,14.999620013059257,0.1111111111111111,0.452991452991453,20.685483252161124,29.984760602164418,0.689866546764024,0.00847457627118644,267,5,112,5,1308.2174267919602,8.217426791960179,2.733686683523274,8.195415584004195,12.64929352455779,0.24299065420560748,0.6355140186915887,17.789876860718934,27.18558406563686,0.6543864136877495,0.017857142857142856,318,11,103,12,1308.2174267919602,8.217426791960179,2.733686683523274,5.034914500912691,8.176026632930643,0.4945054945054945,0.9340659340659341,17.117989443232336,26.52074498079091,0.6454565833512962,0.019417475728155338,351,25,97,25,1307.8568281898508,7.85682818985083,3.0942852856326226,2.901825555375126,5.545146126693364,0.75,1.0,15.287912750651795,24.15755396552577,0.6328419165478646,0.020618556701030927
