run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,13.0,4.0,True,True,13,0.0,0.6923076923076923,1.0,0.0,0.0,True,False,False,inf,4.0,0.0,inf,inf,4.0,0.0,inf,inf,inf,inf,,,,,,,inf
1,32.0,0.0,True,True,32,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
2,34.0,3.0,True,True,34,0.0,0.9117647058823529,1.0,0.0,0.0,True,False,False,inf,3.0,0.0,inf,inf,3.0,0.0,inf,inf,inf,inf,,,,,,,inf
3,23.0,1.0,True,True,23,0.0,0.9565217391304348,1.0,0.0,0.0,True,False,False,inf,1.0,0.0,inf,inf,1.0,0.0,inf,inf,inf,inf,,,,,,,inf
4,25.0,3.0,True,True,25,0.0,0.88,1.0,0.0,0.0,True,False,False,inf,3.0,0.0,inf,inf,3.0,0.0,inf,inf,inf,inf,,,,,,,inf
5,57.0,2.0,True,True,57,0.0,0.9649122807017544,1.0,0.0,0.0,True,False,False,inf,2.0,0.0,inf,inf,2.0,0.0,inf,inf,inf,inf,,,,,,,inf
6,38.0,0.0,True,True,38,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
7,33.0,2.0,True,True,33,0.0,0.9393939393939394,1.0,0.0,0.0,True,False,False,inf,2.0,0.0,inf,inf,2.0,0.0,inf,inf,inf,inf,,,,,,,inf
8,28.0,2.0,True,True,28,0.0,0.9285714285714286,1.0,0.0,0.0,True,False,False,inf,2.0,0.0,inf,inf,2.0,0.0,inf,inf,inf,inf,,,,,,,inf
9,36.0,3.0,True,True,36,0.0,0.9166666666666666,1.0,0.0,0.0,True,False,False,inf,3.0,0.0,inf,inf,3.0,0.0,inf,inf,inf,inf,,,,,,,inf
10,49.0,2.0,True,True,49,0.0,0.9591836734693877,1.0,0.0,0.0,True,False,False,inf,2.0,0.0,inf,inf,2.0,0.0,inf,inf,inf,inf,,,,,,,inf
11,55.0,1.0,True,True,55,0.0,0.9818181818181818,1.0,0.0,0.0,True,False,False,inf,1.0,0.0,inf,inf,1.0,0.0,inf,inf,inf,inf,,,,,,,inf
12,58.0,2.0,True,True,58,0.0,0.9655172413793104,1.0,0.0,0.0,True,False,False,inf,2.0,0.0,inf,inf,2.0,0.0,inf,inf,inf,inf,,,,,,,inf
13,29.0,3.0,True,True,29,0.0,0.896551724137931,1.0,0.0,0.0,True,False,False,inf,3.0,0.0,inf,inf,3.0,0.0,inf,inf,inf,inf,,,,,,,inf
14,65.0,1.0,True,True,65,0.0,0.9846153846153847,1.0,0.0,0.0,True,False,False,inf,1.0,0.0,inf,inf,1.0,0.0,inf,inf,inf,inf,,,,,,,inf
15,22.0,1.0,True,True,22,0.0,0.9545454545454546,1.0,0.0,0.0,True,False,False,inf,1.0,0.0,inf,inf,1.0,0.0,inf,inf,inf,inf,,,,,,,inf
16,23.0,0.0,True,True,23,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
17,50.0,3.0,True,True,50,0.0,0.94,1.0,0.0,0.0,True,False,False,inf,3.0,0.0,inf,inf,3.0,0.0,inf,inf,inf,inf,,,,,,,inf
18,45.0,4.0,True,True,45,0.0,0.9111111111111111,1.0,0.0,0.0,True,False,False,inf,4.0,0.0,inf,inf,4.0,0.0,inf,inf,inf,inf,,,,,,,inf
19,49.0,3.0,True,True,49,0.0,0.9387755102040817,1.0,0.0,0.0,True,False,False,inf,3.0,0.0,inf,inf,3.0,0.0,inf,inf,inf,inf,,,,,,,inf
20,48.0,3.0,True,True,48,0.0,0.9375,1.0,0.0,0.0,True,False,False,inf,3.0,0.0,inf,inf,3.0,0.0,inf,inf,inf,inf,,,,,,,inf
21,29.0,1.0,True,True,29,0.0,0.9655172413793104,1.0,0.0,0.0,True,False,False,inf,1.0,0.0,inf,inf,1.0,0.0,inf,inf,inf,inf,,,,,,,inf
22,33.0,2.0,True,True,33,0.0,0.9393939393939394,1.0,0.0,0.0,True,False,False,inf,2.0,0.0,inf,inf,2.0,0.0,inf,inf,inf,inf,,,,,,,inf
23,21.0,2.0,True,True,21,0.0,0.9047619047619048,1.0,0.0,0.0,True,False,False,inf,2.0,0.0,inf,inf,2.0,0.0,inf,inf,inf,inf,,,,,,,inf
24,48.0,1.0,True,True,48,0.0,0.9791666666666666,1.0,0.0,0.0,True,False,False,inf,1.0,0.0,inf,inf,1.0,0.0,inf,inf,inf,inf,,,,,,,inf
25,59.0,1.0,True,True,59,0.0,0.9830508474576272,1.0,0.0,0.0,True,False,False,inf,1.0,0.0,inf,inf,1.0,0.0,inf,inf,inf,inf,,,,,,,inf
26,36.0,2.0,True,True,36,0.0,0.9444444444444444,1.0,0.0,0.0,True,False,False,inf,2.0,0.0,inf,inf,2.0,0.0,inf,inf,inf,inf,,,,,,,inf
27,30.0,4.0,True,True,30,0.0,0.8666666666666667,1.0,0.0,0.0,True,False,False,inf,4.0,0.0,inf,inf,4.0,0.0,inf,inf,inf,inf,,,,,,,inf
28,47.0,4.0,True,True,47,0.0,0.9148936170212766,1.0,0.0,0.0,True,False,False,inf,4.0,0.0,inf,inf,4.0,0.0,inf,inf,inf,inf,,,,,,,inf
29,43.0,1.0,True,True,43,0.0,0.9767441860465116,1.0,0.0,0.0,True,False,False,inf,1.0,0.0,inf,inf,1.0,0.0,inf,inf,inf,inf,,,,,,,inf
30,11.0,1.0,True,True,11,0.0,0.9090909090909091,1.0,0.0,0.0,True,False,False,inf,1.0,0.0,inf,inf,1.0,0.0,inf,inf,inf,inf,,,,,,,inf
31,51.0,1.0,True,True,51,0.0,0.9803921568627451,1.0,0.0,0.0,True,False,False,inf,1.0,0.0,inf,inf,1.0,0.0,inf,inf,inf,inf,,,,,,,inf
32,41.0,2.0,True,True,41,0.0,0.9512195121951219,1.0,0.0,0.0,True,False,False,inf,2.0,0.0,inf,inf,2.0,0.0,inf,inf,inf,inf,,,,,,,inf
33,45.0,0.0,True,True,45,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
34,43.0,0.0,True,True,43,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
35,68.0,1.0,True,True,68,0.0,0.9852941176470589,1.0,0.0,0.0,True,False,False,inf,1.0,0.0,inf,inf,1.0,0.0,inf,inf,inf,inf,,,,,,,inf
36,25.0,2.0,True,True,25,0.0,0.92,1.0,0.0,0.0,True,False,False,inf,2.0,0.0,inf,inf,2.0,0.0,inf,inf,inf,inf,,,,,,,inf
37,25.0,0.0,True,True,25,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
38,43.0,0.0,True,True,43,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
39,30.0,0.0,True,True,30,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
40,13.0,5.0,True,True,13,0.0,0.6153846153846154,1.0,0.0,0.0,True,False,False,inf,5.0,0.0,inf,inf,5.0,0.0,inf,inf,inf,inf,,,,,,,inf
41,10.0,2.0,True,True,10,0.0,0.8,1.0,0.0,0.0,True,False,False,inf,2.0,0.0,inf,inf,2.0,0.0,inf,inf,inf,inf,,,,,,,inf
42,55.0,1.0,True,True,55,0.0,0.9818181818181818,1.0,0.0,0.0,True,False,False,inf,1.0,0.0,inf,inf,1.0,0.0,inf,inf,inf,inf,,,,,,,inf
43,30.0,1.0,True,True,30,0.0,0.9666666666666667,1.0,0.0,0.0,True,False,False,inf,1.0,0.0,inf,inf,1.0,0.0,inf,inf,inf,inf,,,,,,,inf
44,73.0,3.0,True,True,73,0.0,0.958904109589041,1.0,0.0,0.0,True,False,False,inf,3.0,0.0,inf,inf,3.0,0.0,inf,inf,inf,inf,,,,,,,inf
45,15.0,0.0,True,True,15,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
46,44.0,2.0,True,True,44,0.0,0.9545454545454546,1.0,0.0,0.0,True,False,False,inf,2.0,0.0,inf,inf,2.0,0.0,inf,inf,inf,inf,,,,,,,inf
47,37.0,2.0,True,True,37,0.0,0.9459459459459459,1.0,0.0,0.0,True,False,False,inf,2.0,0.0,inf,inf,2.0,0.0,inf,inf,inf,inf,,,,,,,inf
48,25.0,1.0,True,True,25,0.0,0.96,1.0,0.0,0.0,True,False,False,inf,1.0,0.0,inf,inf,1.0,0.0,inf,inf,inf,inf,,,,,,,inf
49,32.0,0.0,True,True,32,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
50,42.0,3.0,True,True,42,0.0,0.9285714285714286,1.0,0.0,0.0,True,False,False,inf,3.0,0.0,inf,inf,3.0,0.0,inf,inf,inf,inf,,,,,,,inf
