eps,beta1_r0.5,beta1_r1.0,beta1_r2.0,beta1_r5.0,beta1_r10.0,beta1_r20.0
0.01,0.04964539007092199,0.7925925925925926,1.0,1.0,1.0,1.0
1.0,0.00684931506849315,0.00684931506849315,0.04054054054054054,0.4794520547945205,0.7777777777777778,0.9657534246575342
10.0,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.02702702702702703,0.12837837837837837,0.2980132450331126
100.0,0.006535947712418301,0.006535947712418301,0.006535947712418301,0.006535947712418301,0.025477707006369428,0.11258278145695365
400.0,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.006578947368421052,0.0392156862745098
