function,eps,f_star,n_hits,hit_rate,tau_first,tau_median,tau_max,p_hat,clustering,l2_rate,l3_rate,gamma,N_tau_median,N_tau_min,N_tau_max,F_minus,F_plus,Delta_F,F_mean,n_success_F,g2g3_r0.5,beta1_r0.5,g2g3_r1.0,beta1_r1.0,g2g3_r2.0,beta1_r2.0,g2g3_r5.0,beta1_r5.0,g2g3_r10.0,beta1_r10.0,g2g3_r20.0,beta1_r20.0
cec2017_f2,0.01,200.0,51,1.0,133,149.0,172,0.00674424755355726,1.6674554346552932,0.9334832055011901,1.0,0.9334832055011901,138.0,133,142,0.13933155379431542,0.8780385060697738,0.7387069522754585,0.5196972428761746,275054,0.39215686274509803,0.04964539007092199,1.0,0.7925925925925926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cec2017_f2,1.0,200.0,51,1.0,105,118.0,137,0.008478802992518703,1.3169567191065923,0.916375727348296,1.0,0.916375727348296,146.0,141,149,0.13734726225736563,0.9042007205306005,0.7668534582732349,0.5254004831326463,217842,0.0,0.00684931506849315,0.0,0.00684931506849315,0.47058823529411764,0.04054054054054054,1.0,0.4794520547945205,1.0,0.7777777777777778,1.0,0.9657534246575342
cec2017_f2,10.0,200.0,51,1.0,94,104.0,122,0.009472511144130757,1.138384103607802,0.9069465081723626,1.0,0.9069465081723626,150.0,145,152,0.1380956857949851,0.9207164355519797,0.7826207497569946,0.5308537549826421,193287,0.0,0.006666666666666667,0.0,0.006666666666666667,0.0,0.006666666666666667,0.37254901960784315,0.02702702702702703,0.9607843137254902,0.12837837837837837,1.0,0.2980132450331126
cec2017_f2,100.0,200.0,51,1.0,75,91.0,110,0.010965383788432596,1.3477115902938006,0.8922812298430445,1.0,0.8922812298430445,153.0,148,157,0.14013870536314932,0.9457798044470594,0.8056410990839101,0.5398537020743838,165377,0.0,0.006535947712418301,0.0,0.006535947712418301,0.0,0.006535947712418301,0.0,0.006535947712418301,0.35294117647058826,0.025477707006369428,0.8627450980392157,0.11258278145695365
cec2017_f2,400.0,200.0,51,1.0,68,82.0,98,0.012195121951219513,1.3333333333333335,0.8802008608321378,1.0,0.8802008608321378,156.0,151,159,0.14303345995139388,0.9671501884826069,0.824116728531213,0.5472851628316451,148198,0.0,0.00641025641025641,0.0,0.00641025641025641,0.0,0.00641025641025641,0.0,0.00641025641025641,0.0,0.006578947368421052,0.6078431372549019,0.0392156862745098
