eps,beta1_r0.5,beta1_r1.0,beta1_r2.0,beta1_r5.0,beta1_r10.0,beta1_r20.0
0.01,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.15217391304347827,0.5671641791044776,0.6883116883116883,0.6883116883116883,0.6883116883116883,0.96875
10.0,0.01098901098901099,0.030303030303030304,0.09411764705882353,0.33695652173913043,0.35294117647058826,0.6823529411764706
100.0,0.008230592060696384,0.008230592060696384,0.008230592060696384,0.016461184121392768,0.07630732099758648,0.2918521054433413
400.0,0.007518796992481203,0.007518796992481203,0.007518796992481203,0.007518796992481203,0.014814814814814815,0.06060606060606061
