eps,n_hits,l2_rate,l3_rate,gamma
0.01,0,0.5681925265485122,0.4406418759740495,0.38196332137291145
1.0,0,0.5681925265485122,0.4406418759740495,0.38196332137291145
10.0,0,0.5681925265485122,0.4406418759740495,0.38196332137291145
100.0,8,0.5120422708282133,0.36785246170230196,0.30157901204227083
400.0,51,0.0,0.0,0.0
