eps,n_hits,l2_rate,l3_rate,gamma
0.01,0,0.8944855206407887,1.0,0.8944855206407887
1.0,0,0.8944855206407887,1.0,0.8944855206407887
10.0,0,0.8944855206407887,1.0,0.8944855206407887
100.0,0,0.8944855206407887,1.0,0.8944855206407887
400.0,37,0.8384347962464386,1.0,0.8384347962464386
