run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,872.0,1.0,113.0,3.0,2.4806738538356967,3.459341979782312,0.9181818181818182,1.0,34.766420854408146,49.123710146980095,0.7077319842166976,0.008849557522123894,876.0,5.0,113.0,6.0,1.9367784627729634,3.17821178510858,0.9158878504672897,1.0,42.42649010184431,56.90839887820674,0.7455224701127846,0.008849557522123894,879.0,12.0,112.0,12.0,1.7844484484713803,2.789409451928941,0.95,1.0,38.4766182758851,55.66603168580176,0.6912046199567516,0.008928571428571428,893.0,28.0,109.0,30.0,1.0162993430326424,1.7827734086565217,0.9873417721518988,1.0,34.24070010897228,44.21398421568426,0.774431454580967,0.009174311926605505
1,997.0,1.0,91.0,1.0,2.938279141436169,3.9602828904963188,0.9,1.0,27.930486260393977,47.119971428908826,0.5927526145157676,0.01098901098901099,1014.0,5.0,88.0,6.0,2.403235656268862,3.3079046502742586,0.9512195121951219,1.0,23.94634161383223,32.35993366544577,0.7399997126509054,0.011363636363636364,1041.0,9.0,84.0,9.0,1.4153286092848703,2.5246704985889212,1.0,1.0,18.289862027315515,22.858967560534705,0.8001175896890633,0.011904761904761904,1054.0,21.0,82.0,21.0,1.1805155472200113,1.6727179389240519,1.0,1.0,16.236611250672624,20.457518385353453,0.7936745281039178,0.012195121951219513
2,1042.0,1.0,84.0,1.0,0.8133648532295865,1.094794369995316,1.0,1.0,5.559078940872725,7.1079173967359415,0.7820967282801478,0.32142857142857145,1056.0,5.0,82.0,5.0,0.40271658161623236,0.6590447918075825,1.0,1.0,4.563510458593777,5.613885610871494,0.8128969442762377,0.6341463414634146,1062.0,9.0,81.0,12.0,0.249326201153508,0.411525441718186,1.0,1.0,4.59119734355155,5.989627914936467,0.7665246337092794,0.654320987654321,1067.0,20.0,80.0,23.0,0.16277754649922827,0.29742879401610484,1.0,1.0,4.049736007404141,5.040440575186569,0.8034488150382056,0.775
3,982.0,1.0,93.0,1.0,3.1066514810817125,4.443668042197851,0.8695652173913043,1.0,31.003660768000564,38.81947350801417,0.7986625774715864,0.010752688172043012,1001.0,5.0,90.0,5.0,2.1421585081695866,3.4915078339847256,0.9411764705882353,1.0,24.412497906508687,32.375607708795144,0.7540398353627443,0.011111111111111112,1007.0,9.0,89.0,9.0,1.8106074713705311,3.230782584021563,0.9625,1.0,18.121796451843707,28.252270310284043,0.6414279720822024,0.011235955056179775,1021.0,22.0,87.0,24.0,1.297707256421063,2.3636355037910106,1.0,1.0,18.03901767699691,24.709968394965788,0.7300299777263994,0.011494252873563218
4,1069.0,1.0,80.0,1.0,1.162000766885285,1.6901607776571839,1.0,1.0,14.444666021431217,17.833642702462292,0.8099672210791148,0.0125,1104.0,5.0,75.0,5.0,0.7165365662208387,0.9563864684949295,1.0,1.0,13.580865478694282,16.130766871837135,0.8419231141704272,0.013333333333333334,1111.0,8.0,74.0,8.0,0.4703168508622184,0.8936319396045747,1.0,1.0,9.276577725800674,12.800690724558649,0.7246935282955614,0.05405405405405406,1120.0,19.0,73.0,19.0,0.38568132416548906,0.6911904470492576,1.0,1.0,12.47890634452885,14.762082961613016,0.8453350639593825,0.0136986301369863
5,901.0,1.0,108.0,2.0,2.847047881922663,3.9339101372306686,0.9339622641509434,1.0,30.7442600666386,43.21178379459536,0.7114786145552242,0.009259259259259259,907.0,5.0,106.0,6.0,2.014186433310897,3.1278910947965413,0.98,1.0,31.024685869782694,40.29353691132986,0.7699668048018659,0.009433962264150943,909.0,11.0,106.0,11.0,1.6932312402243497,2.5064475238125397,0.9894736842105263,1.0,32.28508604772021,39.23443352241366,0.8228763142273111,0.009433962264150943,914.0,27.0,105.0,30.0,1.1214787079682083,1.9653151685219654,1.0,1.0,24.04969074407156,31.71562445893902,0.7582915725089303,0.009523809523809525
6,1156.0,1.0,68.0,1.0,2.358417508831053,3.4017443431260297,1.0,1.0,28.287376973274085,40.78367926507118,0.6935955137696603,0.014705882352941176,1178.0,5.0,66.0,5.0,1.848925074223871,2.727702032075058,1.0,1.0,29.872842432953448,40.84660248754237,0.731342158556865,0.015151515151515152,1180.0,7.0,65.0,7.0,1.8024690726010704,2.722261956040666,1.0,1.0,32.36210040940038,40.96339865401759,0.7900247897576824,0.015384615384615385,1203.0,16.0,63.0,16.0,1.3641830904923609,2.2089960722060824,1.0,1.0,29.549729965270394,45.22485669287233,0.6533957678616057,0.015873015873015872
7,813.0,1.0,126.0,1.0,5.983890294825187,8.538714291897533,0.416,0.912,26.218574536849694,44.68301089995643,0.5867683043014288,0.007936507936507936,869.0,5.0,114.0,6.0,2.107107526277673,3.656568472966774,0.8703703703703703,1.0,16.834057223830886,27.736104797751345,0.6069366029074017,0.008771929824561403,877.0,12.0,112.0,12.0,1.802717623018566,2.914821165209696,0.93,1.0,15.557330401236179,22.271892299024707,0.6985185718555867,0.008928571428571428,897.0,27.0,108.0,29.0,1.0357572029688527,1.7756304830435512,1.0,1.0,13.534693879948009,18.553527437406217,0.729494373811655,0.009259259259259259
8,1377.0,1.0,46.0,1.0,0.14459223874428062,0.19244586641552816,1.0,1.0,3.0060099702191136,3.7994410630386626,0.7911716277064738,0.8913043478260869,1385.0,5.0,45.0,5.0,0.08429665481469328,0.13815626318796603,1.0,1.0,1.4383513543880875,2.2714529450242233,0.6332296504485804,1.0,1385.0,5.0,45.0,5.0,0.08429665481469328,0.13815626318796603,1.0,1.0,1.4383513543880875,2.2714529450242233,0.6332296504485804,1.0,1390.0,12.0,45.0,13.0,0.06597831039243829,0.13741036398632786,1.0,1.0,1.5912365871897787,2.359396906861032,0.6744251391372627,1.0
9,1143.0,1.0,70.0,1.0,2.0731687585478085,3.7660616374272196,0.8840579710144928,1.0,24.24539963946038,40.95396938808511,0.5920158656590241,0.014285714285714285,1147.0,5.0,69.0,9.0,2.0749813783113495,3.645735240303475,0.8833333333333333,1.0,20.14474916078942,41.739590787330165,0.482629292257083,0.014492753623188406,1147.0,7.0,69.0,9.0,2.0749813783113495,3.645735240303475,0.8833333333333333,1.0,20.14474916078942,41.739590787330165,0.482629292257083,0.014492753623188406,1159.0,17.0,68.0,17.0,1.0006124365331743,2.0731687585478085,0.8823529411764706,1.0,14.860690696638187,22.930587193764307,0.6480728369956165,0.029411764705882353
10,1339.0,1.0,49.0,1.0,0.32573922732478877,0.45323456222727143,1.0,1.0,5.113429805244817,8.352045661689987,0.6122368114795657,0.4897959183673469,1343.0,5.0,49.0,5.0,0.22166680570683184,0.34296474244961245,1.0,1.0,4.512612578675152,6.28365199435576,0.718151257060157,0.6122448979591837,1343.0,5.0,49.0,5.0,0.22166680570683184,0.34296474244961245,1.0,1.0,4.512612578675152,6.28365199435576,0.718151257060157,0.6122448979591837,1346.0,13.0,49.0,15.0,0.172244380062466,0.24703911151268587,1.0,1.0,4.617729248825619,7.04213004799052,0.6557290503522146,0.5714285714285714
11,1066.0,1.0,80.0,1.0,1.4120542940700034,1.9150759414531877,1.0,1.0,8.974071445173298,11.718567607040328,0.7657993490417565,0.0625,1082.0,5.0,78.0,5.0,1.1705539078545826,1.6413635779884772,1.0,1.0,8.231536729680414,12.007146404064422,0.685553124170622,0.08974358974358974,1102.0,8.0,75.0,8.0,0.9884491022485236,1.318825372174979,1.0,1.0,9.63060158976676,12.436724080201632,0.7743680351562984,0.02666666666666667,1129.0,18.0,72.0,18.0,0.6241963913245172,1.0125391554885028,1.0,1.0,8.91964463740291,13.928826651812072,0.6403730091825437,0.09722222222222222
12,1051.0,1.0,82.0,1.0,3.006846949920373,5.190466232138533,0.7777777777777778,1.0,31.035019588253764,51.634038136621314,0.6010573781995612,0.012195121951219513,1111.0,5.0,74.0,5.0,1.4669616792662055,2.682593560154328,0.9565217391304348,1.0,21.624412408722613,32.25876303474259,0.6703422690272774,0.013513513513513514,1116.0,8.0,73.0,8.0,1.4607603715678579,2.297121658785,0.9846153846153847,1.0,20.249735386435475,29.788883703873253,0.6797748981712441,0.0136986301369863,1136.0,18.0,71.0,18.0,1.033092547491151,1.8170712667262252,1.0,1.0,16.75110303761931,23.159789947781185,0.7232838931349695,0.014084507042253521
13,898.0,1.0,108.0,1.0,7.965887792918238,10.237334201925478,0.1308411214953271,0.7663551401869159,57.03649699815881,71.90643201981845,0.7932043823623278,0.009259259259259259,1055.0,5.0,82.0,5.0,4.523747928391458,6.876058543364843,0.5584415584415584,1.0,32.09756046703195,42.48676430970918,0.7554719920080366,0.012195121951219513,1076.0,8.0,79.0,8.0,3.7629161764086803,6.125452487403891,0.676056338028169,1.0,30.76895653136833,40.29683409822333,0.7635576645145163,0.02531645569620253,1141.0,18.0,70.0,18.0,1.0258027454422063,2.007950541963192,1.0,1.0,24.364730653831792,38.50254203563951,0.6328083644783457,0.04285714285714286
14,821.0,1.0,124.0,1.0,2.707563886100843,4.2098231822024,0.8861788617886179,1.0,23.4739152442096,37.35867723933107,0.6283390360378271,0.008064516129032258,846.0,5.0,119.0,5.0,1.7373566854472529,2.5799755282023855,0.9824561403508771,1.0,19.311421036020775,28.282095072088012,0.6828143737865969,0.008403361344537815,852.0,12.0,117.0,12.0,1.343169105187144,2.3886727937503567,1.0,1.0,19.45284259058124,26.42526072731005,0.7361457202379489,0.008547008547008548,863.0,29.0,115.0,31.0,0.9937165414518176,1.8706621758185522,1.0,1.0,18.162949790973048,25.031923499155347,0.7255914549110027,0.008695652173913044
15,994.0,1.0,91.0,1.0,3.330346530768452,5.491018280031585,0.7777777777777778,1.0,24.778019505469835,34.10427434701351,0.7265370684434349,0.01098901098901099,1053.0,5.0,82.0,5.0,1.6878867101791002,2.6744387223183823,1.0,1.0,16.962674497087693,22.56469527693236,0.7517351459396152,0.012195121951219513,1060.0,9.0,81.0,9.0,1.576742475934111,2.4544652507581763,1.0,1.0,14.753311345892525,20.10064187354669,0.7339721506758706,0.012345679012345678,1109.0,19.0,74.0,19.0,0.8475691242260837,1.5245676406301756,1.0,1.0,16.403215097845134,21.473072989661947,0.7638969562364148,0.013513513513513514
16,1022.0,1.0,87.0,1.0,2.741226814129277,5.47194359221271,0.7558139534883721,1.0,19.43153477576526,32.14543538314837,0.6044881503129951,0.011494252873563218,1040.0,5.0,84.0,5.0,1.505620244313377,2.5766436281778624,0.9113924050632911,1.0,16.344580287227558,19.991067340027545,0.817594178901157,0.011904761904761904,1046.0,9.0,83.0,10.0,1.274956778427395,2.267462169870942,0.9452054794520548,1.0,23.184222666593477,27.906712078114516,0.8307758578544768,0.012048192771084338,1052.0,21.0,82.0,21.0,1.027218073793847,1.8427070249799726,0.9508196721311475,1.0,12.653569651113525,16.896068326307187,0.7489061601042363,0.012195121951219513
17,1275.0,1.0,55.0,1.0,0.7398192924017621,1.0738343939102835,1.0,1.0,8.752057672720401,11.842339129524605,0.7390480526689444,0.09090909090909091,1276.0,5.0,55.0,5.0,0.6327937645561406,1.0431925742687327,1.0,1.0,9.856106042973611,12.801282477601664,0.7699311424631702,0.07272727272727272,1277.0,6.0,55.0,6.0,0.5792040589258249,0.9193602637717959,1.0,1.0,6.856235184758127,10.537554516259352,0.6506476596803383,0.16363636363636364,1281.0,14.0,55.0,15.0,0.34795169731432907,0.6403168267766888,1.0,1.0,7.1761791180064805,11.530656164789576,0.6223565264152024,0.2
18,1243.0,1.0,58.0,1.0,0.05617987432697191,0.07291324838265609,1.0,1.0,0.5279472945107155,0.7924967489499182,0.6661822842936094,1.0,1247.0,5.0,58.0,6.0,0.04255250653295661,0.05921455493389659,1.0,1.0,0.5509485315471044,0.7155441045975968,0.7699714497081119,1.0,1247.0,6.0,58.0,6.0,0.04255250653295661,0.05921455493389659,1.0,1.0,0.5509485315471044,0.7155441045975968,0.7699714497081119,1.0,1250.0,15.0,58.0,23.0,0.021875608090567766,0.031124798418477453,1.0,1.0,0.46617780666912134,0.5991127486181826,0.778113648464888,1.0
19,1186.0,1.0,65.0,1.0,0.8852986683053814,1.5842757266261294,1.0,1.0,15.452800322394285,51.10445347537876,0.3023767846346146,0.03076923076923077,1191.0,5.0,64.0,5.0,0.8081716040885567,1.4360299645985382,1.0,1.0,14.933342293125534,51.520906006806825,0.2898501492025892,0.046875,1192.0,7.0,64.0,7.0,0.8163302447765091,1.4547864031205338,1.0,1.0,15.090624075251412,51.520906006806825,0.2929029251398971,0.046875,1203.0,16.0,63.0,17.0,0.7521465979203867,1.3015001029425548,1.0,1.0,11.175839653482422,25.009599114233453,0.44686200696124045,0.031746031746031744
20,957.0,1.0,97.0,1.0,4.800780361027364,6.812021730004972,0.5208333333333334,1.0,29.779868593057866,39.7970358160082,0.7482936350018067,0.010309278350515464,1024.0,5.0,86.0,5.0,3.003073691408872,4.381379081502018,0.8518518518518519,1.0,34.33294117980219,42.1454282273935,0.8146302605957771,0.011627906976744186,1044.0,9.0,83.0,9.0,2.743080767353149,4.0122095653919585,0.9054054054054054,1.0,31.419589765501616,41.75825430475764,0.7524162656847916,0.012048192771084338,1072.0,20.0,79.0,20.0,1.8648767551771925,3.4112922999873736,0.9830508474576272,1.0,23.040612229296435,31.098375797228947,0.7408943920263994,0.012658227848101266
21,1037.0,1.0,84.0,1.0,2.7841492499590004,3.56837787122372,0.9879518072289156,1.0,26.596024151959565,37.96592092750979,0.7005236143946216,0.011904761904761904,1059.0,5.0,81.0,5.0,1.9037128161830879,2.9507824580575743,1.0,1.0,28.143624384814412,39.33132357096986,0.7155524358093812,0.012345679012345678,1083.0,8.0,78.0,8.0,1.2163773659815433,2.2269778715435677,1.0,1.0,21.67373921715081,26.89245553063399,0.8059412496735977,0.01282051282051282,1092.0,19.0,76.0,20.0,1.0905615705544278,2.067362625141641,1.0,1.0,19.679799621856287,26.911884644243017,0.7312679837183452,0.013157894736842105
