run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,inf,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,
1,280.0,1.0,327.0,1.0,156.87610845731797,195.8058849314034,0.0,0.0,7.832669790738969,9.82170520011653,0.797485735027563,0.2415902140672783,284.0,5.0,324.0,8.0,104.60417007331534,143.4816671661406,0.0031645569620253164,0.00949367088607595,5.3121427644765635,8.054841402725017,0.6594968788186721,0.47530864197530864,287.0,33.0,323.0,34.0,70.81363030006196,109.8928512699551,0.02422145328719723,0.06228373702422145,4.003461194084411,6.38314754450757,0.6271923320226589,0.7244582043343654,290.0,81.0,321.0,105.0,46.749692096333774,88.938710615731,0.05092592592592592,0.09722222222222222,2.8399698756401155,3.987851585681141,0.7121553584986381,0.8691588785046729
2,262.0,1.0,337.0,1.0,221.71268960788439,329.1074853446016,0.002976190476190476,0.002976190476190476,4.6355348905592715,5.928906620199809,0.7818532467295041,0.6112759643916914,264.0,5.0,336.0,6.0,141.41271378028387,235.936036486394,0.00909090909090909,0.012121212121212121,4.313514902805135,5.229590757852893,0.8248283857255648,0.7708333333333334,266.0,34.0,335.0,36.0,86.65161833411003,154.32470063597384,0.030100334448160536,0.05016722408026756,4.736249445863914,5.989644038529211,0.7907397193217721,0.573134328358209,268.0,84.0,334.0,116.0,58.422659142264365,112.42476966789536,0.05504587155963303,0.11009174311926606,3.6594435898560067,4.513434307481028,0.8107891553424119,0.8772455089820359
3,inf,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,
4,240.0,1.0,351.0,1.0,192.21774088738152,272.01242069851406,0.0,0.0,4.551579580620358,5.7121784774883775,0.7968202671814397,0.6324786324786325,244.0,5.0,348.0,7.0,105.95485308799198,161.1182843375991,0.002932551319648094,0.011730205278592375,4.832279533766227,6.274013816804024,0.770205433852198,0.5316091954022989,246.0,35.0,347.0,38.0,69.0642172665548,119.41984202619972,0.006472491909385114,0.05177993527508091,3.513844433049596,4.799879807460251,0.732069254648455,0.8443804034582133,249.0,87.0,345.0,134.0,41.98662663030336,72.16790340555826,0.07582938388625593,0.16587677725118483,2.7285868315797885,3.371911630909766,0.8092106585971223,0.9768115942028985
5,inf,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,
6,inf,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,
7,283.0,1.0,325.0,1.0,94.02056699545756,129.63531736041034,0.006172839506172839,0.018518518518518517,2.7514477032588798,3.48796267631122,0.7888409248027678,0.9907692307692307,285.0,5.0,324.0,9.0,68.22276558246085,102.27429119627122,0.009523809523809525,0.025396825396825397,3.376910693158349,4.154487254029545,0.8128345296722226,0.9506172839506173,288.0,33.0,322.0,52.0,35.50527842807469,64.56876203235306,0.044444444444444446,0.11481481481481481,2.9322244025100748,3.810661509119058,0.7694791036918788,0.953416149068323,289.0,81.0,321.0,93.0,29.55867269799228,52.53552584575674,0.05263157894736842,0.14035087719298245,2.8098444250219,3.7180651672532847,0.7557275891153001,0.9719626168224299
8,250.0,1.0,345.0,2.0,145.14091871970868,208.59144012232477,0.0058309037900874635,0.0058309037900874635,5.526403687490449,7.808413062441174,0.7077499158020604,0.4260869565217391,252.0,5.0,343.0,12.0,99.57441239866512,167.58820085750904,0.012084592145015106,0.012084592145015106,4.947044215831053,7.2624139881711525,0.6811845515676579,0.5102040816326531,254.0,35.0,342.0,45.0,65.14570265024759,124.0874452136979,0.037037037037037035,0.05387205387205387,3.586880061581315,4.789015303272984,0.7489807057266894,0.827485380116959,256.0,86.0,341.0,110.0,42.06434304905679,97.70976828588209,0.0735930735930736,0.09956709956709957,3.6503056296049246,5.1732106123010615,0.7056170535421631,0.7859237536656891
9,inf,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,
