eps,n_hits,l2_rate,l3_rate,gamma
0.01,51,0.9348827470686767,1.0,0.9348827470686767
1.0,51,0.9129032258064517,1.0,0.9129032258064517
10.0,51,0.7664084794129638,1.0,0.7664084794129638
100.0,51,0.8347529812606473,1.0,0.8347529812606473
400.0,51,1.0,1.0,1.0
