function,eps,f_star,n_hits,hit_rate,tau_first,tau_median,tau_max,p_hat,clustering,l2_rate,l3_rate,gamma,N_tau_median,N_tau_min,N_tau_max,F_minus,F_plus,Delta_F,F_mean,n_success_F,g2g3_r0.5,beta1_r0.5,g2g3_r1.0,beta1_r1.0,g2g3_r2.0,beta1_r2.0,g2g3_r5.0,beta1_r5.0,g2g3_r10.0,beta1_r10.0,g2g3_r20.0,beta1_r20.0
cec2017_f4,0.01,400.0,51,1.0,177,187.0,199,0.005339195979899497,1.2984415324623366,0.9348827470686767,1.0,0.9348827470686767,129.0,127,132,0.1693756839101395,0.8607089568289753,0.6913332729188358,0.5452589090348312,471434,0.5098039215686274,0.046511627906976744,0.9607843137254902,0.15384615384615385,1.0,0.32558139534883723,1.0,0.7906976744186046,1.0,1.0,1.0,1.0
cec2017_f4,1.0,400.0,51,1.0,126,139.0,151,0.007152875175315568,1.3416407864998738,0.9129032258064517,1.0,0.9129032258064517,141.0,138,144,0.1699372210840263,0.8724688635818908,0.7025316424978645,0.5469818917312271,370886,0.0,0.0070921985815602835,0.0196078431372549,0.007142857142857143,0.6078431372549019,0.04895104895104895,1.0,0.35714285714285715,1.0,0.8201438848920863,1.0,1.0
cec2017_f4,10.0,400.0,51,1.0,41,49.0,57,0.02079086832450061,1.5860721925561898,0.7664084794129638,1.0,0.7664084794129638,165.0,163,167,0.18484292469853153,0.9727530631544928,0.7879101384559613,0.5778099079557277,131185,0.0,0.006060606060606061,0.0,0.006060606060606061,0.0,0.006060606060606061,0.0,0.006060606060606061,0.0784313725490196,0.012121212121212121,1.0,0.3575757575757576
cec2017_f4,100.0,400.0,51,1.0,3,12.0,19,0.0868824531516184,1.9202864369671522,0.8347529812606473,1.0,0.8347529812606473,176.0,174,179,0.22016051060115643,1.0,0.7798394893988436,0.585957115171354,52119,0.0,0.005681818181818182,0.0,0.005681818181818182,0.0,0.005681818181818182,0.0,0.005681818181818182,0.0,0.005681818181818182,0.0,0.005681818181818182
cec2017_f4,400.0,400.0,51,1.0,0,4.0,6,0.27717391304347827,2.70801280154532,1.0,1.0,1.0,178.0,178,180,0.21365479899063256,1.0,0.7863452010093674,0.5435922017016198,21604,0.0,0.0056179775280898875,0.0,0.0056179775280898875,0.0,0.0056179775280898875,0.0,0.0056179775280898875,0.0,0.0056179775280898875,0.0,0.0056179775280898875
