run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
11,351.0,129.0,True,True,351,0.0,0.6324786324786325,0.7749287749287749,0.0,0.0,True,False,False,684.0,129.0,0.0,690.0,inf,129.0,inf,inf,684.0,684.0,706.0,-333.0,-333.0,-355.0,,,,1528.0
12,355.0,95.0,True,True,355,0.0,0.7323943661971831,0.6788732394366197,0.0,0.0,True,False,False,648.0,95.0,0.0,673.0,inf,95.0,inf,inf,673.0,673.0,673.0,-318.0,-318.0,-318.0,,,,1519.0
13,375.0,147.0,True,True,375,0.0,0.608,0.5893333333333334,0.0,0.0,True,False,False,685.0,147.0,0.0,716.0,inf,147.0,inf,inf,716.0,728.0,728.0,-341.0,-353.0,-353.0,,,,inf
14,277.0,128.0,True,True,277,0.0,0.5379061371841155,0.6245487364620939,0.0,0.0,True,False,False,660.0,128.0,0.0,660.0,inf,128.0,inf,inf,660.0,660.0,916.0,-383.0,-383.0,-639.0,,,,inf
15,408.0,148.0,True,True,408,0.0,0.6372549019607843,0.6495098039215687,0.0,0.0,True,False,False,768.0,148.0,0.0,inf,inf,148.0,inf,inf,768.0,768.0,768.0,-360.0,-360.0,-360.0,,,,inf
16,371.0,139.0,True,True,371,0.0,0.6253369272237197,0.6846361185983828,0.0,0.0,True,False,False,635.0,139.0,0.0,635.0,inf,139.0,inf,inf,635.0,673.0,785.0,-264.0,-302.0,-414.0,,,,1546.0
17,389.0,131.0,True,True,389,0.0,0.6632390745501285,0.4961439588688946,0.0,0.0,True,False,False,759.0,131.0,0.0,764.0,inf,131.0,inf,inf,764.0,764.0,764.0,-375.0,-375.0,-375.0,,,,1499.0
18,371.0,91.0,True,True,371,0.0,0.7547169811320755,0.6118598382749326,0.0,0.0,True,False,False,704.0,91.0,0.0,inf,inf,91.0,360.0,inf,704.0,704.0,704.0,-333.0,-333.0,-333.0,,,,inf
19,389.0,124.0,True,True,389,0.0,0.6812339331619537,0.6606683804627249,0.0,0.0,True,False,False,731.0,124.0,0.0,731.0,inf,124.0,inf,inf,731.0,731.0,818.0,-342.0,-342.0,-429.0,,,,inf
20,354.0,149.0,True,True,354,0.0,0.5790960451977402,0.652542372881356,0.0,0.0,True,False,False,670.0,149.0,0.0,700.0,inf,149.0,inf,inf,670.0,670.0,670.0,-316.0,-316.0,-316.0,,,,1528.0
21,379.0,60.0,True,True,379,0.0,0.841688654353562,0.7440633245382586,0.0,0.0,True,False,False,1093.0,60.0,0.0,inf,inf,60.0,369.0,inf,1173.0,1411.0,1411.0,-794.0,-1032.0,-1032.0,,,,inf
22,384.0,139.0,True,True,384,0.0,0.6380208333333334,0.6953125,0.0,0.0,True,False,False,670.0,139.0,0.0,670.0,inf,139.0,inf,inf,670.0,670.0,693.0,-286.0,-286.0,-309.0,,,,1362.0
23,379.0,138.0,True,True,379,0.0,0.6358839050131926,0.6490765171503958,0.0,0.0,True,False,False,746.0,138.0,0.0,755.0,inf,138.0,inf,inf,746.0,746.0,867.0,-367.0,-367.0,-488.0,,,,1418.0
24,320.0,136.0,True,True,320,0.0,0.575,0.559375,0.0,0.0,True,False,False,1614.0,136.0,0.0,inf,inf,136.0,314.0,inf,1614.0,1614.0,1614.0,-1294.0,-1294.0,-1294.0,,,,inf
25,415.0,121.0,True,True,415,0.0,0.708433734939759,0.5975903614457831,0.0,0.0,True,False,False,729.0,121.0,0.0,729.0,inf,121.0,401.0,inf,729.0,729.0,729.0,-314.0,-314.0,-314.0,,,,inf
26,359.0,109.0,True,True,359,0.0,0.6963788300835655,0.6100278551532033,0.0,0.0,True,False,False,680.0,109.0,0.0,680.0,inf,109.0,inf,inf,680.0,680.0,680.0,-321.0,-321.0,-321.0,,,,inf
27,345.0,138.0,True,True,345,0.0,0.6,0.5797101449275363,0.0,0.0,True,False,False,756.0,138.0,0.0,756.0,inf,138.0,inf,inf,765.0,765.0,765.0,-420.0,-420.0,-420.0,,,,1832.0
28,401.0,133.0,True,True,401,0.0,0.6683291770573566,0.6633416458852868,0.0,0.0,True,False,False,798.0,133.0,0.0,inf,inf,133.0,inf,inf,811.0,811.0,811.0,-410.0,-410.0,-410.0,,,,inf
29,390.0,81.0,True,True,390,0.0,0.7923076923076923,0.6051282051282051,0.0,0.0,True,False,False,725.0,81.0,0.0,725.0,inf,81.0,inf,inf,725.0,790.0,961.0,-335.0,-400.0,-571.0,,,,inf
30,414.0,146.0,True,True,414,0.0,0.6473429951690821,0.7125603864734299,0.0,0.0,True,False,False,745.0,146.0,0.0,inf,inf,146.0,inf,inf,745.0,745.0,961.0,-331.0,-331.0,-547.0,,,,inf
31,361.0,129.0,True,True,361,0.0,0.6426592797783933,0.8254847645429363,0.0,0.0,True,False,False,705.0,129.0,0.0,705.0,inf,129.0,inf,inf,705.0,705.0,705.0,-344.0,-344.0,-344.0,,,,1550.0
32,379.0,157.0,True,True,379,0.0,0.5857519788918206,0.6121372031662269,0.0,0.0,True,False,False,760.0,157.0,0.0,760.0,inf,157.0,inf,inf,787.0,860.0,860.0,-408.0,-481.0,-481.0,,,,inf
33,306.0,145.0,True,True,306,0.0,0.5261437908496732,0.6437908496732027,0.0,0.0,True,False,False,690.0,145.0,0.0,690.0,inf,145.0,inf,inf,690.0,690.0,690.0,-384.0,-384.0,-384.0,,,,1318.0
34,390.0,146.0,True,True,390,0.0,0.6256410256410256,0.7256410256410256,0.0,0.0,True,False,False,733.0,146.0,0.0,733.0,inf,146.0,inf,inf,733.0,749.0,749.0,-343.0,-359.0,-359.0,,,,1359.0
35,394.0,152.0,True,True,394,0.0,0.6142131979695431,0.6395939086294417,0.0,0.0,True,False,False,777.0,152.0,0.0,777.0,inf,152.0,inf,inf,777.0,777.0,803.0,-383.0,-383.0,-409.0,,,,inf
36,386.0,127.0,True,True,386,0.0,0.6709844559585493,0.5751295336787565,0.0,0.0,True,False,False,706.0,127.0,0.0,777.0,inf,127.0,inf,inf,706.0,706.0,733.0,-320.0,-320.0,-347.0,,,,1541.0
37,425.0,136.0,True,True,425,0.0,0.68,0.5882352941176471,0.0,0.0,True,False,False,711.0,136.0,0.0,711.0,inf,136.0,inf,inf,711.0,738.0,738.0,-286.0,-313.0,-313.0,,,,inf
38,395.0,118.0,True,True,395,0.0,0.7012658227848101,0.6810126582278481,0.0,0.0,True,False,False,686.0,118.0,0.0,inf,inf,118.0,inf,inf,745.0,745.0,959.0,-350.0,-350.0,-564.0,,,,inf
39,364.0,133.0,True,True,364,0.0,0.6346153846153846,0.6373626373626373,0.0,0.0,True,False,False,699.0,133.0,0.0,699.0,inf,133.0,inf,inf,699.0,699.0,699.0,-335.0,-335.0,-335.0,,,,inf
40,376.0,125.0,True,True,376,0.0,0.6675531914893617,0.6569148936170213,0.0,0.0,True,False,False,651.0,125.0,0.0,664.0,inf,125.0,357.0,inf,651.0,664.0,664.0,-275.0,-288.0,-288.0,,,,inf
41,362.0,139.0,True,True,362,0.0,0.6160220994475138,0.6712707182320442,0.0,0.0,True,False,False,671.0,139.0,0.0,671.0,inf,139.0,inf,inf,671.0,671.0,671.0,-309.0,-309.0,-309.0,,,,inf
42,392.0,141.0,True,True,392,0.0,0.6403061224489796,0.6377551020408163,0.0,0.0,True,False,False,641.0,141.0,0.0,677.0,inf,141.0,inf,inf,641.0,641.0,641.0,-249.0,-249.0,-249.0,,,,inf
43,396.0,137.0,True,True,396,0.0,0.6540404040404041,0.73989898989899,0.0,0.0,True,False,False,976.0,137.0,0.0,inf,inf,137.0,inf,inf,976.0,976.0,976.0,-580.0,-580.0,-580.0,,,,inf
44,392.0,151.0,True,True,392,0.0,0.6147959183673469,0.673469387755102,0.0,0.0,True,False,False,712.0,151.0,0.0,713.0,inf,151.0,386.0,inf,712.0,712.0,741.0,-320.0,-320.0,-349.0,,,,inf
45,382.0,134.0,True,True,382,0.0,0.6492146596858639,0.6649214659685864,0.0,0.0,True,False,False,905.0,134.0,0.0,inf,inf,134.0,inf,inf,905.0,905.0,905.0,-523.0,-523.0,-523.0,,,,inf
46,387.0,159.0,True,True,387,0.0,0.5891472868217055,0.5968992248062015,0.0,0.0,True,False,False,679.0,159.0,0.0,695.0,inf,159.0,inf,inf,692.0,692.0,717.0,-305.0,-305.0,-330.0,,,,1480.0
47,402.0,146.0,True,True,402,0.0,0.6368159203980099,0.572139303482587,0.0,0.0,True,False,False,694.0,146.0,0.0,694.0,inf,146.0,inf,inf,694.0,799.0,819.0,-292.0,-397.0,-417.0,,,,inf
48,325.0,122.0,True,True,325,0.0,0.6246153846153846,0.8646153846153846,0.0,0.0,True,False,False,717.0,122.0,0.0,717.0,inf,122.0,inf,inf,720.0,760.0,781.0,-395.0,-435.0,-456.0,,,,inf
49,398.0,160.0,True,True,398,0.0,0.5979899497487438,0.7010050251256281,0.0,0.0,True,False,False,693.0,160.0,0.0,inf,inf,160.0,inf,inf,693.0,778.0,778.0,-295.0,-380.0,-380.0,,,,inf
50,310.0,141.0,True,True,310,0.0,0.5451612903225806,0.9516129032258065,0.0,0.0,True,False,False,690.0,141.0,0.0,691.0,inf,141.0,306.0,inf,690.0,690.0,690.0,-380.0,-380.0,-380.0,,,,inf
