run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,183.0,171.0,True,True,183,0.46994535519125685,0.06557377049180328,1.0,0.06557377049180328,1.1880486650551523e-08,True,True,True,81.0,171.0,0.0,171.0,149.0,171.0,0.0,171.0,91.0,91.0,105.0,92.0,92.0,78.0,171.0,12.0,0.07017543859649122,171.0
1,209.0,195.0,True,True,209,0.44019138755980863,0.06698564593301436,1.0,0.06698564593301436,1.267200907923091e-08,True,True,True,101.0,195.0,0.0,195.0,162.0,195.0,0.0,195.0,101.0,162.0,162.0,108.0,47.0,47.0,195.0,14.0,0.07179487179487179,195.0
2,178.0,178.0,True,True,178,0.38202247191011235,0.0,1.0,0.0,0.0,False,False,False,96.0,178.0,0.0,178.0,129.0,inf,0.0,inf,115.0,129.0,129.0,63.0,49.0,49.0,,,,178.0
3,187.0,175.0,True,True,187,0.49732620320855614,0.06417112299465241,1.0,0.06417112299465241,1.2930902762906112e-08,True,True,True,86.0,175.0,0.0,175.0,137.0,175.0,0.0,175.0,102.0,110.0,137.0,85.0,77.0,50.0,175.0,12.0,0.06857142857142857,175.0
4,188.0,177.0,True,True,188,0.4148936170212766,0.05851063829787234,1.0,0.05851063829787234,7.551370756690127e-09,True,True,True,90.0,177.0,0.0,177.0,143.0,177.0,0.0,177.0,101.0,112.0,143.0,87.0,76.0,45.0,177.0,11.0,0.062146892655367235,177.0
5,186.0,171.0,True,True,186,0.5053763440860215,0.08064516129032258,1.0,0.08064516129032258,1.846602615259961e-08,True,True,True,85.0,171.0,0.0,171.0,95.0,171.0,0.0,171.0,95.0,95.0,95.0,91.0,91.0,91.0,171.0,15.0,0.08771929824561403,171.0
6,186.0,173.0,True,True,186,0.44086021505376344,0.06989247311827956,1.0,0.06989247311827956,1.3204743792078678e-08,True,True,True,93.0,173.0,0.0,173.0,128.0,173.0,0.0,173.0,103.0,113.0,128.0,83.0,73.0,58.0,173.0,13.0,0.07514450867052024,173.0
7,194.0,182.0,True,True,194,0.4536082474226804,0.061855670103092786,1.0,0.061855670103092786,7.901929113050472e-09,True,True,True,98.0,182.0,0.0,182.0,161.0,182.0,0.0,182.0,109.0,109.0,109.0,85.0,85.0,85.0,182.0,12.0,0.06593406593406594,182.0
8,194.0,181.0,True,True,194,0.41237113402061853,0.06701030927835051,1.0,0.06701030927835051,1.222649896247035e-08,True,True,True,94.0,181.0,0.0,181.0,155.0,181.0,0.0,181.0,106.0,155.0,155.0,88.0,39.0,39.0,181.0,13.0,0.0718232044198895,181.0
9,185.0,171.0,True,True,185,0.42702702702702705,0.07567567567567568,1.0,0.07567567567567568,1.664029570752018e-08,True,True,True,85.0,171.0,0.0,171.0,151.0,171.0,0.0,171.0,95.0,113.0,151.0,90.0,72.0,34.0,171.0,14.0,0.08187134502923976,171.0
