run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,1455.0,1.0,40.0,1.0,11.199182394666877,14.467651340613429,0.10256410256410256,0.358974358974359,63.1670855352746,74.29633928526037,0.8502045476661365,0.025,inf,,,,,,,,,,,,1781.0,3.0,22.0,3.0,6.226597682250485,7.582224346342719,0.3157894736842105,1.0,66.13242148212193,75.21556902871514,0.8792384653352083,0.045454545454545456,2105.0,3.0,12.0,3.0,3.4938857337024274,4.05668399376109,1.0,1.0,55.83867281942757,64.59899832229247,0.8643891433245057,0.08333333333333333
1,1260.0,1.0,57.0,1.0,13.974845301231198,19.152991064817343,0.03571428571428571,0.21428571428571427,60.115420986101704,69.80681310998591,0.8611683918500235,0.017543859649122806,1569.0,5.0,33.0,5.0,7.2664091214167,8.959458495761556,0.32142857142857145,0.9285714285714286,62.26924894929979,67.01845821613892,0.929135802385626,0.030303030303030304,1518.0,4.0,36.0,4.0,7.995332147289673,9.735220798032241,0.28125,0.8125,62.20110680003191,67.03867266629248,0.9278391758986461,0.027777777777777776,1729.0,6.0,24.0,6.0,4.002889501884283,6.688082398745519,0.6111111111111112,1.0,61.35325447570631,66.01086258281731,0.9294417929887288,0.041666666666666664
2,1261.0,1.0,57.0,1.0,19.79914952504987,23.54638922743925,0.0,0.14285714285714285,67.4725052794818,74.57043824537885,0.9048157268093175,0.017543859649122806,1783.0,5.0,22.0,5.0,6.408116217558927,8.556028218849132,0.35294117647058826,1.0,58.9337871707798,69.53130090443261,0.8475864309195282,0.045454545454545456,1598.0,4.0,31.0,4.0,9.47163249194955,11.935855997013096,0.2222222222222222,0.5555555555555556,60.80585355882968,70.74626949210038,0.8594920127289445,0.03225806451612903,1829.0,5.0,20.0,5.0,6.241351043290706,7.68718788064898,0.4,1.0,56.413927471642744,69.5668648047459,0.8109310032869864,0.05
3,1405.0,1.0,44.0,1.0,10.60457246468286,12.886228104760177,0.20930232558139536,0.46511627906976744,80.27367238409764,85.45587449864907,0.9393581524388548,0.022727272727272728,1548.0,5.0,34.0,5.0,7.24275718571198,9.781390741972427,0.3448275862068966,0.8620689655172413,62.92864637365193,74.10539810000645,0.8491776306056501,0.029411764705882353,1487.0,4.0,38.0,4.0,8.632888265726024,10.550972023564281,0.2647058823529412,0.6470588235294118,58.3622339448581,67.63104592608951,0.8629503380539046,0.02631578947368421,1658.0,7.0,28.0,7.0,5.3518908213786744,7.6150507017664495,0.42857142857142855,1.0,55.833469774313016,61.204501610682115,0.9122444968095013,0.03571428571428571
4,1213.0,1.0,62.0,1.0,14.266334261851625,17.564045953758978,0.03278688524590164,0.21311475409836064,59.417811977818104,67.50005509631698,0.8802631626453313,0.016129032258064516,1652.0,5.0,28.0,5.0,4.760223257183043,5.7244126387474354,0.5217391304347826,1.0,53.265463027366614,59.449294624684335,0.8959814134657522,0.03571428571428571,1607.0,3.0,30.0,3.0,5.121939161385399,6.391391392036257,0.48148148148148145,1.0,53.38904650399937,59.26286754047867,0.9008853050779685,0.03333333333333333,1729.0,6.0,24.0,6.0,3.7605024657941613,5.076313335195391,0.7222222222222222,1.0,53.336247609255835,59.32795838515987,0.8990069616586911,0.041666666666666664
5,1518.0,1.0,36.0,1.0,12.33821350354765,14.958015006213373,0.08571428571428572,0.4,75.8759144011353,83.2458284592951,0.9114680675949609,0.027777777777777776,inf,,,,,,,,,,,,1667.0,3.0,27.0,3.0,7.983229766415661,11.161235776981359,0.08333333333333333,0.6666666666666666,59.567464175733065,67.3423713766489,0.8845465782986698,0.037037037037037035,2105.0,3.0,12.0,3.0,3.4192718615313424,5.044198683498143,0.7777777777777778,1.0,61.76577689079373,74.31952271892222,0.8310841435889331,0.08333333333333333
6,1521.0,1.0,36.0,1.0,10.044393850681445,12.859777667499111,0.14285714285714285,0.45714285714285713,74.3393120027784,84.57936888677108,0.878929613465178,0.027777777777777776,inf,,,,,,,,,,,,1753.0,3.0,23.0,3.0,6.566615264194297,8.73377033922452,0.35,1.0,67.34211095959974,79.4307061876465,0.8478095461031309,0.043478260869565216,1950.0,4.0,16.0,4.0,4.191079746709647,5.8435900251893145,0.5833333333333334,1.0,63.69207257773559,71.00621460992645,0.896992931219173,0.0625
7,inf,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,
8,1173.0,1.0,66.0,1.0,21.22829807192329,26.707952617405045,0.0,0.06153846153846154,66.4266892978066,81.14711514104356,0.8185958204718545,0.015151515151515152,1787.0,5.0,22.0,5.0,5.799823877261133,7.45376600150612,0.4117647058823529,1.0,58.080133257804164,65.0362311140761,0.8930427280745917,0.045454545454545456,1677.0,3.0,27.0,3.0,7.457333214295886,8.583257244475408,0.375,0.875,60.36212257527229,65.24439731675794,0.9251694407140819,0.037037037037037035,1807.0,6.0,21.0,6.0,5.779333527909785,7.206941778669898,0.4,1.0,56.308432307385466,64.42454677457293,0.8740213959814657,0.047619047619047616
9,1538.0,1.0,34.0,1.0,5.750005975004569,8.99380223769731,0.42424242424242425,0.9393939393939394,55.20628136685801,67.22829645246583,0.8211762647576819,0.029411764705882353,1662.0,5.0,28.0,5.0,4.168162298942207,6.595679654747438,0.5217391304347826,1.0,58.40310142357579,63.22155430888757,0.9237846500614363,0.03571428571428571,1607.0,3.0,30.0,3.0,5.0090779187617045,7.130897620360066,0.48148148148148145,1.0,58.38929671508021,63.61745872974605,0.9178187541744531,0.03333333333333333,1729.0,6.0,24.0,6.0,3.355144437541867,5.188000505282798,0.7222222222222222,1.0,58.17262855511964,63.26184745982282,0.9195531096695317,0.041666666666666664
10,1270.0,1.0,56.0,1.0,17.50204864261059,20.748211292211,0.03636363636363636,0.12727272727272726,64.58435205043209,76.52723939807956,0.8439393941087704,0.017857142857142856,1687.0,5.0,26.0,5.0,5.960164749375053,7.722121744384822,0.42857142857142855,1.0,60.75185942780007,66.22622213747235,0.9173384418892474,0.038461538461538464,1607.0,3.0,30.0,3.0,6.748663948580088,8.967451673699816,0.2962962962962963,0.8518518518518519,61.07925804422922,69.36293026965828,0.8805749383247636,0.03333333333333333,1805.0,6.0,21.0,6.0,4.232069197540568,5.748422799540004,0.6666666666666666,1.0,60.55486653906571,64.99041787033971,0.9317506876148539,0.047619047619047616
11,1431.0,1.0,42.0,1.0,7.233082263353936,13.095963313961875,0.2926829268292683,0.5853658536585366,62.8208612817626,68.11325002598912,0.9223001583068322,0.023809523809523808,1625.0,5.0,29.0,5.0,4.104775280595959,6.711012703768121,0.625,1.0,57.347214587163236,62.54882739313885,0.9168391635340842,0.034482758620689655,1607.0,3.0,30.0,3.0,4.2303368794355265,7.1268357445205766,0.6296296296296297,1.0,57.66134409405812,62.570829251964575,0.9215371569052314,0.03333333333333333,1707.0,7.0,25.0,7.0,3.2497340403804174,5.5914994806672444,0.7222222222222222,1.0,57.16719676567799,64.84792570249776,0.8815578315942352,0.04
12,inf,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,,inf,,,,,,,,,,,
13,1326.0,1.0,50.0,1.0,12.683797175992822,15.732412683919213,0.061224489795918366,0.3673469387755102,72.16776058232024,79.98948689938545,0.9022155708174032,0.02,1715.0,5.0,25.0,5.0,4.500056539568732,6.204747028845577,0.55,1.0,68.08464851019977,76.97692115961168,0.8844813157573063,0.04,1607.0,3.0,30.0,3.0,5.608293447052347,7.612385705449287,0.4074074074074074,0.9629629629629629,68.56653327345546,77.88350653201277,0.8803729611900857,0.03333333333333333,1829.0,5.0,20.0,5.0,3.3425303583840105,4.385105155746988,0.8666666666666667,1.0,66.24670161422578,77.05411496998458,0.8597425541780775,0.05
14,1609.0,1.0,30.0,1.0,10.856684827370827,12.979579928256772,0.06896551724137931,0.41379310344827586,62.32078708163988,68.32373864635191,0.9121395918366865,0.03333333333333333,inf,,,,,,,,,,,,2123.0,2.0,12.0,2.0,5.164847014390261,5.837197282286889,0.5,1.0,56.80941840775081,64.18685499558671,0.8850631240875854,0.08333333333333333,2321.0,2.0,8.0,2.0,4.3794557626258666,4.796279346429856,0.8333333333333334,1.0,55.73308023396153,63.47162438910987,0.8780786811487988,0.125
15,1361.0,1.0,47.0,1.0,12.643510114197397,16.91517588434499,0.043478260869565216,0.2608695652173913,64.81071775169245,71.56810460942516,0.9055810281044834,0.02127659574468085,2196.0,5.0,11.0,5.0,1.606305824652054,2.2725841894280165,1.0,1.0,58.15252786652892,63.404056355129875,0.9171736196311032,0.09090909090909091,1742.0,3.0,24.0,3.0,5.184278430459017,8.211751585158254,0.38095238095238093,1.0,59.74250955675457,66.04309227708231,0.9045989140863697,0.041666666666666664,2084.0,4.0,13.0,4.0,1.8517724898383676,2.90773600796756,1.0,1.0,59.276646377454846,67.28961190947352,0.8809182382743012,0.07692307692307693
16,1510.0,1.0,36.0,1.0,10.194451043083518,13.975893377133797,0.17142857142857143,0.4857142857142857,68.22216001852804,72.97047420086339,0.9349282811392342,0.027777777777777776,2474.0,5.0,6.0,5.0,0.841027622011552,0.841027622011552,1.0,1.0,58.599843738439354,69.66480112551682,0.841168607269237,0.16666666666666666,1692.0,3.0,26.0,3.0,7.896347391968902,9.846529112900043,0.21739130434782608,0.8260869565217391,67.49425267862638,75.56382732646979,0.8932084975926483,0.038461538461538464,2026.0,4.0,14.0,4.0,4.2131620404525165,5.167873933129977,0.7,1.0,65.12772315758161,70.67356525708743,0.9215287628502701,0.07142857142857142
