eps,n_hits,N_tau_median,N_tau_min,N_tau_max,F_minus,F_plus,Delta_F
0.01,14,48.5,22,63,0.1111338434192357,1.0,0.8888661565807643
1.0,50,86.0,72,98,0.11643390762310721,1.0,0.8835660923768928
10.0,50,115.0,100,131,0.14526839003893535,1.0,0.8547316099610647
100.0,51,150.0,146,153,0.2066390560662626,1.0,0.7933609439337375
400.0,51,155.0,150,159,0.20809727517510998,1.0,0.79190272482489
