eps,beta1_r0.5,beta1_r1.0,beta1_r2.0,beta1_r5.0,beta1_r10.0,beta1_r20.0
0.01,0.9359272164150212,1.0,1.0,1.0,1.0,1.0
1.0,0.011627906976744186,0.012121657361151925,0.055290811339198435,0.20227272727272727,0.5483005366726297,0.9313725490196079
10.0,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008889064475347661,0.02620137299771167,0.16819428123775948
100.0,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667
400.0,0.0064516129032258064,0.0064516129032258064,0.0064516129032258064,0.0064516129032258064,0.0064516129032258064,0.0064516129032258064
