run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,149.0,1.0,413.0,3.0,0.6547412648133104,0.886756000085461,1.0,1.0,4.016327193720086,4.6311937349001315,0.8672336817726963,0.9152542372881356,150.0,5.0,412.0,10.0,0.4611673978793078,0.6843698231431518,1.0,1.0,3.84562400083831,4.532085655324723,0.8485329478096044,0.9150485436893204,152.0,42.0,411.0,96.0,0.21300186150892841,0.4017431823529479,1.0,1.0,3.6351847569549203,4.232451731199311,0.8588839253991566,0.9464720194647201,153.0,103.0,410.0,196.0,0.1633380282410144,0.2855149176828491,1.0,1.0,4.053613152084379,4.658678366785173,0.8701208439254559,0.8902439024390244
1,119.0,1.0,436.0,1.0,2.7459650186774525,3.769296267638129,0.967816091954023,1.0,11.249753461317376,13.162668394525063,0.8546711900754597,0.0022935779816513763,121.0,5.0,434.0,12.0,1.952582443697338,2.893192288660248,0.9976303317535545,1.0,9.276321382456814,11.298318134657006,0.8210355976791075,0.004608294930875576,123.0,44.0,433.0,48.0,1.258537345370769,2.044981722339071,1.0,1.0,7.738748284601581,9.945451046939109,0.7781193882587476,0.020785219399538105,125.0,108.0,431.0,154.0,0.7242702235589604,1.3340988094790192,1.0,1.0,6.897304808554295,8.149251825572197,0.8463727660140141,0.03480278422273782
2,144.0,1.0,417.0,1.0,3.9325426781258557,5.15450265587333,0.7740384615384616,1.0,11.475318188287252,15.436108519431544,0.7434074575105311,0.002398081534772182,147.0,5.0,414.0,6.0,2.849013113893079,3.997598963898054,0.928921568627451,1.0,11.647381747836407,16.828896100796413,0.6921061059545792,0.0024154589371980675,150.0,42.0,412.0,47.0,1.8514932624061657,3.001939998391026,0.9863013698630136,1.0,9.14874444622847,12.298069291491508,0.7439171327940137,0.012135922330097087,152.0,103.0,411.0,108.0,1.2912499305930396,2.201369226316183,0.9900990099009901,1.0,8.163258799635008,10.409663368999848,0.7842000754746142,0.0072992700729927005
3,137.0,1.0,422.0,1.0,8.60883184485101,11.885742523163117,0.11401425178147269,0.6437054631828979,18.697049334178544,29.219982078529913,0.6398720329098577,0.002369668246445498,144.0,5.0,417.0,10.0,4.605435214227782,7.751967569307271,0.5356265356265356,0.9017199017199017,12.898464286256957,17.398043606890468,0.7413744083931678,0.002398081534772182,149.0,42.0,413.0,47.0,2.3260124366220225,4.120591399158002,0.8743169398907104,0.9726775956284153,10.176832821831443,12.241871627303668,0.8313134732709936,0.004842615012106538,152.0,103.0,411.0,139.0,1.3197627403060324,2.624541582087841,0.9375,0.9779411764705882,9.303044123011016,11.225423338352552,0.8287477311636369,0.0024330900243309003
4,131.0,1.0,426.0,2.0,2.5192434107732424,3.5584656684126457,0.9622641509433962,1.0,21.847751309245027,29.454889741774142,0.7417359732384142,0.002347417840375587,133.0,5.0,425.0,8.0,2.08651200340546,3.045200171896886,0.9808153477218226,1.0,16.54690617755423,24.097660352496504,0.6866602788614696,0.002352941176470588,137.0,43.0,422.0,43.0,1.2383559174131733,2.0513939466313786,1.0,1.0,12.500666028169181,20.281264922733826,0.6163652058090737,0.009478672985781991,140.0,105.0,420.0,112.0,0.8060595629940508,1.5034177262249615,1.0,1.0,9.960756479310591,16.816773408722185,0.5923107981073437,0.004761904761904762
5,103.0,1.0,448.0,1.0,13.649870709329662,16.995010321934114,0.011185682326621925,0.1767337807606264,49.267799140622465,94.33095642909328,0.5222866491092572,0.002232142857142857,122.0,5.0,433.0,5.0,8.426872068055673,11.18975445547967,0.1822429906542056,0.677570093457944,50.283603424973975,85.12902003995215,0.5906752292153161,0.0023094688221709007,137.0,43.0,422.0,46.0,4.720079043543819,7.288501860706674,0.5345744680851063,0.9414893617021277,43.07636706793841,58.59071671727946,0.7352080582286923,0.002369668246445498,145.0,104.0,416.0,117.0,2.6631184165325976,5.166345916227056,0.7859531772575251,0.9866220735785953,37.94541583223923,50.39550238116876,0.7529524270883795,0.002403846153846154
6,145.0,1.0,416.0,1.0,1.2685012765141437,1.6676229804460498,1.0,1.0,5.899893932420089,7.447361351896014,0.7922126581004483,0.25,148.0,5.0,414.0,7.0,0.9463639801347199,1.3049678137766023,1.0,1.0,5.246759176422332,6.419595170826435,0.8173037452993914,0.3961352657004831,152.0,42.0,411.0,51.0,0.5512528644942449,0.850129144303446,1.0,1.0,4.677496993091193,5.703100650285514,0.8201673580593433,0.5961070559610706,154.0,103.0,409.0,107.0,0.3516378570611778,0.6752058663814751,1.0,1.0,4.71716487050543,5.674269211283011,0.8313255319514228,0.6039119804400978
7,168.0,1.0,399.0,1.0,6.693459616129985,9.416858055158537,0.20603015075376885,0.8592964824120602,24.334728219839686,44.0258488828876,0.552737285874307,0.002506265664160401,173.0,5.0,396.0,5.0,5.242951177071518,7.383670922559759,0.45012787723785164,0.9462915601023018,20.841344825048324,42.27189375109969,0.4930307818183836,0.0025252525252525255,182.0,39.0,389.0,54.0,2.2618965995943654,3.8658325039754344,0.8985074626865671,0.9880597014925373,11.774851444622582,28.349742696633477,0.4153424449252882,0.002570694087403599,184.0,97.0,388.0,102.0,1.9197221174031256,3.312955381651591,0.9300699300699301,0.993006993006993,10.769373750707308,22.824920718313564,0.47182524240123674,0.005154639175257732
8,154.0,1.0,409.0,4.0,0.34559065084795293,0.4905700094903297,1.0,1.0,2.9656947364339388,3.6176883411524816,0.8197761821266123,1.0,155.0,5.0,409.0,8.0,0.27902028707922,0.4164473844743952,1.0,1.0,2.9294439028640182,3.543383889090581,0.8267362483312153,0.9975550122249389,157.0,41.0,407.0,48.0,0.17098621861623542,0.27461265433275917,1.0,1.0,2.4704432945106456,2.8946040267504527,0.853465023775297,1.0,159.0,102.0,406.0,148.0,0.09697653293414987,0.17577745863954994,1.0,1.0,2.5121416983481337,3.0023411196934413,0.8367276062903338,1.0
9,147.0,1.0,414.0,2.0,2.3048018434767528,3.452176385315034,0.9660194174757282,1.0,10.506541535216511,13.416092995878186,0.7831297486119414,0.0024154589371980675,148.0,5.0,414.0,7.0,1.8939116925221242,3.0089400382805254,0.9852579852579852,1.0,10.066019160208615,12.83707472065163,0.7841365248123794,0.0024154589371980675,151.0,42.0,411.0,45.0,1.0424911830516521,1.7930639293099375,1.0,1.0,8.254772073239527,10.212115608167696,0.8083312400652146,0.0267639902676399,153.0,103.0,410.0,104.0,0.6851939833070446,1.1966369733363535,1.0,1.0,7.378074108601919,8.624911090832141,0.8554377002731601,0.03170731707317073
