eps,beta1_r0.5,beta1_r1.0,beta1_r2.0,beta1_r5.0,beta1_r10.0,beta1_r20.0
0.01,0.2033898305084746,0.3939393939393939,0.6875,0.9696969696969697,1.0,1.0
1.0,0.010526315789473684,0.010526315789473684,0.010638297872340425,0.0425531914893617,0.1509433962264151,0.5869565217391305
10.0,0.00684931506849315,0.00684931506849315,0.00684931506849315,0.00684931506849315,0.00684931506849315,0.020689655172413793
100.0,0.006289308176100629,0.006289308176100629,0.006289308176100629,0.006289308176100629,0.006289308176100629,0.006289308176100629
400.0,0.006060606060606061,0.006060606060606061,0.006060606060606061,0.006060606060606061,0.006060606060606061,0.006060606060606061
