run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,inf,29.0,False,True,2164,0.9343807763401109,0.9865988909426987,1.0,0.9343807763401109,1.0837986183563199e-05,True,True,True,141.0,29.0,0.0,141.0,144.0,29.0,0.0,144.0,144.0,144.0,144.0,,,,,,,144.0
1,inf,32.0,False,True,2164,0.9422365988909427,0.9852125693160814,1.0,0.9422365988909427,1.0850203824431862e-05,True,True,True,125.0,32.0,0.0,125.0,125.0,32.0,0.0,125.0,125.0,125.0,125.0,,,,,,,125.0
2,inf,28.0,False,True,2164,0.9353049907578558,0.9870609981515711,1.0,0.9353049907578558,1.0836989231479337e-05,True,True,True,140.0,28.0,0.0,140.0,140.0,28.0,0.0,140.0,140.0,140.0,140.0,,,,,,,140.0
3,inf,21.0,False,True,2164,0.9316081330868762,0.9902957486136784,1.0,0.9316081330868762,1.0828024578223822e-05,True,True,True,148.0,21.0,0.0,148.0,148.0,21.0,0.0,148.0,148.0,148.0,148.0,,,,,,,148.0
4,inf,21.0,False,True,2164,0.9459334565619224,0.9902957486136784,1.0,0.9459334565619224,1.0866559473327183e-05,True,True,True,116.0,21.0,0.0,116.0,118.0,21.0,0.0,118.0,118.0,118.0,118.0,,,,,,,118.0
5,inf,25.0,False,True,2164,0.9380776340110906,0.9884473197781886,1.0,0.9380776340110906,1.0847640515026492e-05,True,True,True,134.0,25.0,0.0,134.0,134.0,25.0,0.0,134.0,134.0,134.0,134.0,,,,,,,134.0
6,inf,32.0,False,True,2164,0.9399260628465804,0.9852125693160814,1.0,0.9399260628465804,1.0851138270897256e-05,True,True,True,130.0,32.0,0.0,130.0,130.0,32.0,0.0,130.0,130.0,130.0,130.0,,,,,,,130.0
7,inf,26.0,False,True,2164,0.9177449168207024,0.987985212569316,1.0,0.9177449168207024,1.079585774263883e-05,True,True,True,178.0,26.0,0.0,178.0,178.0,26.0,0.0,178.0,178.0,178.0,178.0,,,,,,,178.0
8,inf,19.0,False,True,2164,0.9279112754158965,0.9912199630314233,1.0,0.9279112754158965,1.0818879939174726e-05,True,True,True,156.0,19.0,0.0,156.0,156.0,19.0,0.0,156.0,156.0,156.0,156.0,,,,,,,156.0
9,inf,27.0,False,True,2164,0.9362292051756007,0.9875231053604436,1.0,0.9362292051756007,1.084002215795184e-05,True,True,True,137.0,27.0,0.0,137.0,139.0,27.0,0.0,139.0,139.0,139.0,139.0,,,,,,,139.0
10,inf,22.0,False,True,2164,0.9385397412199631,0.9898336414048059,1.0,0.9385397412199631,1.0846257536224106e-05,True,True,True,133.0,22.0,0.0,133.0,133.0,22.0,0.0,133.0,133.0,133.0,133.0,,,,,,,133.0
11,inf,26.0,False,True,2164,0.9297597042513863,0.987985212569316,1.0,0.9297597042513863,1.082496152303114e-05,True,True,True,152.0,26.0,0.0,152.0,152.0,26.0,0.0,152.0,152.0,152.0,152.0,,,,,,,152.0
12,inf,33.0,False,True,2164,0.9306839186691312,0.9847504621072088,1.0,0.9306839186691312,1.0826939158206962e-05,True,True,True,150.0,33.0,0.0,150.0,150.0,33.0,0.0,150.0,150.0,150.0,150.0,,,,,,,150.0
13,inf,26.0,False,True,2164,0.9380776340110906,0.987985212569316,1.0,0.9380776340110906,1.0847878461838627e-05,True,True,True,133.0,26.0,0.0,133.0,135.0,26.0,0.0,135.0,135.0,135.0,135.0,,,,,,,135.0
14,inf,25.0,False,True,2164,0.9325323475046211,0.9884473197781886,1.0,0.9325323475046211,1.083361975803193e-05,True,True,True,144.0,25.0,0.0,144.0,147.0,25.0,0.0,147.0,147.0,147.0,147.0,,,,,,,147.0
15,inf,24.0,False,True,2164,0.9394639556377079,0.988909426987061,1.0,0.9394639556377079,1.0848791322801607e-05,True,True,True,131.0,24.0,0.0,131.0,131.0,24.0,0.0,131.0,131.0,131.0,131.0,,,,,,,131.0
