run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_f_best_tau,K_1_err_best_tau,K_1_depth_into_Ain,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_f_best_tau,K_5_err_best_tau,K_5_depth_into_Ain,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_f_best_tau,K_10pctN_err_best_tau,K_10pctN_depth_into_Ain,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_f_best_tau,K_25pctN_err_best_tau,K_25pctN_depth_into_Ain,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,312,1,104,1,2608.616781732133,308.61678173213295,0.4971541014001559,15.130530527514566,22.07003079561055,0.0970873786407767,0.24271844660194175,55.20167915480582,70.63374029107305,0.7815199779500054,0.009615384615384616,348,5,97,5,2606.252379415155,306.2523794151548,2.8615564183783135,12.578506380036515,17.84636351856434,0.13043478260869565,0.34782608695652173,52.149039272053635,61.4024480534202,0.8492990251249252,0.010309278350515464,410,9,87,9,2605.7713494595464,305.7713494595464,3.3425863739867054,8.784190661395314,12.38585068643679,0.1794871794871795,0.6410256410256411,51.56749035221732,61.10004213631138,0.8439845301116589,0.011494252873563218,548,17,68,17,2603.697903271048,303.69790327104784,5.41603256248527,4.306344423871451,7.27979692405097,0.5686274509803921,1.0,47.57224006149436,56.03230428640564,0.8490145223785874,0.014705882352941176
1,312,1,104,1,2608.699127414756,308.6991274147558,0.4148084187772838,13.260742246089194,19.130462279924906,0.06796116504854369,0.32038834951456313,55.2546353893693,66.24746885702699,0.8340640984883204,0.009615384615384616,407,5,88,5,2607.6422182962547,307.64221829625467,1.4717175372784368,7.233815387123286,10.223863828873709,0.3253012048192771,0.7590361445783133,49.1007317029393,60.39671897837342,0.8129701833723958,0.011363636363636364,458,8,80,8,2606.5791447566753,306.5791447566753,2.5347910768578004,5.642739052291063,8.101163904716941,0.4166666666666667,0.9166666666666666,50.48022059136845,59.28089092387728,0.8515428800857634,0.0125,601,16,62,16,2604.751376081731,304.751376081731,4.3625597518021095,3.327868380855989,4.772134899901175,0.8695652173913043,1.0,48.72986176311325,56.79553282465407,0.8579875800013688,0.016129032258064516
2,282,1,109,1,2608.0362245549295,308.0362245549295,1.0777112786036014,16.326251227395687,23.97218193882936,0.06481481481481481,0.21296296296296297,49.46516527869032,59.721340594383115,0.8282661572292735,0.009174311926605505,336,5,99,5,2606.1172859788676,306.1172859788676,2.9966498546655203,12.735353470866357,17.996233438510263,0.1276595744680851,0.35106382978723405,47.80349502426464,58.221634114875776,0.8210606890549423,0.010101010101010102,421,9,86,9,2605.96217348798,305.9621734879802,3.1517623455529247,8.38546825362937,12.116335897609133,0.2857142857142857,0.6363636363636364,46.50829848545463,56.092878439825235,0.8291301815674755,0.011627906976744186,548,17,68,17,2605.249532253196,305.24953225319587,3.864403580337239,5.12632506584896,6.973516368522269,0.47058823529411764,1.0,42.91217222399678,51.21863236630465,0.8378234685592179,0.014705882352941176
3,261,1,113,1,2607.6870423082764,307.68704230827643,1.4268935252566735,17.947131349744495,23.7512763425103,0.05357142857142857,0.14285714285714285,53.2017954854764,67.06724802594198,0.7932604520301423,0.008849557522123894,369,5,94,5,2603.3851911877086,303.38519118770864,5.728744645824463,9.155171951797001,13.467545989485737,0.29213483146067415,0.5730337078651685,50.03721132765975,58.982476428890095,0.8483402928662235,0.010638297872340425,401,9,89,9,2602.076116695975,302.0761166959751,7.037819137558017,7.4671579488942825,11.97951674151127,0.375,0.7,49.30412350551458,57.621834695720125,0.8556500112478483,0.011235955056179775,548,17,68,17,2601.548011132781,301.5480111327811,7.565924700752021,3.2432826188533,4.8089065974518235,0.8235294117647058,1.0,46.81089171613328,53.05219333682688,0.8823554460591713,0.014705882352941176
4,311,1,104,1,2607.6956790956056,307.69567909560556,1.4182567379275497,15.15847733563487,21.69769819908479,0.11650485436893204,0.30097087378640774,50.15594134687879,57.8555545383801,0.8669166123644437,0.009615384615384616,409,5,87,5,2606.6418296275083,306.6418296275083,2.4721062060248187,8.589742435610788,13.513890394355712,0.24390243902439024,0.6097560975609756,52.83810445556455,63.70163694066821,0.829462271193722,0.011494252873563218,445,9,82,9,2606.5028075160003,306.5028075160003,2.6111283175328026,7.505335812606518,11.261250968821333,0.273972602739726,0.6986301369863014,52.75848325465438,63.81021777335966,0.8268030590655764,0.012195121951219513,543,18,69,18,2606.1331623684523,306.1331623684523,2.9807734650808015,4.978793469911125,6.988720133435891,0.5098039215686274,1.0,50.05817574904418,61.72761682782151,0.8109526711305377,0.014492753623188406
5,334,1,100,1,2608.7217332458863,308.7217332458863,0.39220258764680693,15.038369660837816,22.670779051266074,0.09090909090909091,0.25252525252525254,49.25098243995569,59.20621583507654,0.8318549284951445,0.01,442,5,82,5,2607.145642904156,307.1456429041559,1.968292929377185,8.336655409334526,14.046004606845605,0.22077922077922077,0.6363636363636364,48.76587012009214,59.12307157423694,0.8248196316874379,0.012195121951219513,492,8,76,8,2606.2034055221593,306.2034055221593,2.9105303113738046,6.556085113990548,11.155919690855262,0.3088235294117647,0.7352941176470589,48.839757550424906,58.28933534760303,0.8378849623035424,0.013157894736842105,597,16,63,16,2604.2949164392066,304.29491643920665,4.81901939432646,3.2363730061051683,5.207027708967144,0.7659574468085106,1.0,45.12182576084926,52.59714562617751,0.857875940294224,0.015873015873015872
6,480,1,77,1,2608.8187219598444,308.8187219598444,0.2952138736886809,5.070618234042286,6.940155230465734,0.5,0.9736842105263158,31.777057048390194,41.08147096234065,0.7735131265752435,0.05194805194805195,493,5,75,5,2608.1600920548935,308.16009205489354,0.9538437786395662,3.885340571296638,5.6757288322900425,0.6571428571428571,1.0,33.02158332463395,41.51010411408937,0.7955071187938976,0.08,505,8,74,8,2606.5950886934734,306.5950886934734,2.5188471400597336,2.4999235419145407,4.542295728105273,0.8181818181818182,1.0,25.811575612298423,30.486603729502935,0.8466530362422651,0.1891891891891892,522,18,72,19,2606.2187982160413,306.21879821604125,2.895137617491855,1.451563891535443,3.4076857262089106,0.9433962264150944,1.0,31.408213984607087,34.139028116215115,0.9200090253796368,0.16666666666666666
7,304,1,105,1,2608.7877376111146,308.7877376111146,0.3261982224184976,18.24629538185377,24.327838823783807,0.04807692307692308,0.17307692307692307,48.29433463611837,56.925958967349494,0.8483710333947666,0.009523809523809525,437,5,83,5,2605.4363242251216,305.43632422512155,3.677611608411553,6.78645606996065,11.30862918485991,0.3717948717948718,0.717948717948718,46.12302121071413,52.592727261879766,0.8769847774018176,0.012048192771084338,467,8,79,8,2604.052596525838,304.052596525838,5.061339307695107,5.366060206425118,9.687342047039238,0.43661971830985913,0.8309859154929577,45.39590794588172,52.60804911312368,0.8629080285464756,0.012658227848101266,559,17,67,17,2603.634819466396,303.63481946639604,5.479116367137067,2.5706453470268116,4.90951619058842,0.82,1.0,44.3266990396495,52.190708799124884,0.8493216524469342,0.014925373134328358
8,288,1,108,1,2608.0779027057647,308.0779027057647,1.0360331277684054,16.00826174339636,21.065198121608137,0.04672897196261682,0.22429906542056074,49.15383925689947,59.545104406353,0.82548917743866,0.009259259259259259,442,5,82,5,2606.863998312301,306.8639983123012,2.2499375212319137,7.064815990480383,12.139966289347104,0.2987012987012987,0.6623376623376623,47.4790012429746,57.494429503985685,0.8258017629287584,0.012195121951219513,532,7,70,7,2605.816479557723,305.81647955772314,3.2974562758099637,4.753169579987116,8.404217250071815,0.5714285714285714,0.9365079365079365,43.5332642231029,51.984579671489044,0.8374264925908159,0.014285714285714285,743,13,49,13,2605.3602281379876,305.36022813798763,3.7537076955454722,2.025202965012795,3.148455221147742,1.0,1.0,40.993912449046604,50.29835487104189,0.8150149752243269,0.02040816326530612
9,346,1,98,1,2608.5070557195877,308.5070557195877,0.6068801139454081,12.996200594675884,17.77620020694531,0.061855670103092786,0.29896907216494845,59.80723301822981,67.36421754934622,0.8878190112490997,0.01020408163265306,450,5,81,5,2605.8804393337487,305.88043933374865,3.233496499784451,7.934065878920819,11.389945996454117,0.2236842105263158,0.6710526315789473,56.9610377723899,67.68626183888041,0.8415450377209379,0.012345679012345678,490,8,76,8,2605.2466424743066,305.24664247430655,3.867293359226551,6.490560563950112,10.879528818209383,0.35294117647058826,0.7352941176470589,56.75754764313707,67.09654007950502,0.8459087096873116,0.013157894736842105,699,13,52,13,2604.435567212318,304.4355672123179,4.678368621215213,3.127709730595143,5.056787981215985,0.7692307692307693,1.0,52.66186341347796,63.05316023782805,0.8351978428177824,0.019230769230769232
