run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,1287,1,54,1,10.48185272094804,14.922940428349353,0.16981132075471697,0.4528301886792453,68.19235764908561,76.57007280599046,0.8905876036172526,0.018518518518518517,1450.0,5.0,40.0,5.0,7.1181776263989605,8.498670037231502,0.37142857142857144,0.9428571428571428,63.4991624237122,68.84210840031861,0.9223884029591738,0.025,1448,4,40,4,6.916288043426675,8.394169466087419,0.3888888888888889,0.9444444444444444,64.94367750075108,70.80637078815704,0.9172010481239558,0.025,1623,8,30,8,2.898559403542663,5.4404812691037705,0.6818181818181818,1.0,62.83715808676919,67.51269138016382,0.930745861291965,0.03333333333333333
1,1469,1,39,1,7.481075996542188,9.360225746592688,0.2631578947368421,0.8157894736842105,77.47024972268113,85.3878105693328,0.9072752797634646,0.02564102564102564,1963.0,5.0,16.0,5.0,2.2019915692414997,2.537024817640031,1.0,1.0,72.92986565881142,81.93540490422558,0.8900897694233556,0.0625,1731,3,24,3,3.2817002974481966,4.926727137804505,0.8095238095238095,1.0,73.75810496317736,82.02287169414485,0.8992382665924452,0.041666666666666664,1950,4,16,4,2.1151780933397504,2.5311611789901916,1.0,1.0,72.92279746422732,81.93520216613688,0.8900057061721108,0.0625
2,1465,1,39,1,6.0299257072953765,7.839070334662961,0.2631578947368421,0.9473684210526315,79.52761539002118,88.0621375877132,0.9030852255977626,0.02564102564102564,1734.0,5.0,24.0,5.0,3.021368280707975,3.8771304141849443,1.0,1.0,74.63087873479225,81.34597411741188,0.917450181702572,0.041666666666666664,1607,3,30,3,4.202117018751437,5.313543452553086,0.7407407407407407,1.0,74.93398682017923,82.69133861735433,0.9061890649385729,0.03333333333333333,1782,6,22,6,2.6196998720758984,3.33502879436935,1.0,1.0,74.66752703259635,82.33363177340584,0.9068897536075207,0.045454545454545456
3,1311,1,52,1,9.950637581413162,12.643184214235703,0.09803921568627451,0.5098039215686274,72.05662333082017,77.35274336431667,0.9315328739078745,0.019230769230769232,1629.0,5.0,29.0,5.0,3.124132751009654,3.8268486746295824,0.9166666666666666,1.0,67.44917389677107,73.4404924266198,0.9184194123448297,0.034482758620689655,1607,3,30,3,3.2740919549617047,4.298044855601529,0.8888888888888888,1.0,68.34857089725028,74.42451002766313,0.9183610462715245,0.03333333333333333,1787,6,22,6,1.752069840875322,2.3237155972909704,1.0,1.0,66.57914506172213,71.87108162640209,0.9263690423891444,0.045454545454545456
4,1566,1,33,1,4.632150503349976,6.628436415179522,0.5625,1.0,66.90991088100007,78.50306855779797,0.8523222354262188,0.030303030303030304,1629.0,5.0,29.0,5.0,3.3451081301183763,5.982957505291143,0.6666666666666666,1.0,64.62517910958653,77.22404475621363,0.836853072298918,0.034482758620689655,1595,4,31,4,4.142850282236623,6.311186206123989,0.5925925925925926,1.0,66.48995433041259,76.74103372561224,0.8664198421948235,0.03225806451612903,1684,7,27,7,3.055619489030164,4.909765549668532,0.8,1.0,65.63293704204558,77.3815958452511,0.8481724410711216,0.037037037037037035
5,1454,1,40,1,7.568749485432932,9.446633327452878,0.23076923076923078,0.8205128205128205,74.49872109385521,83.05740496820411,0.8969545957085305,0.025,1746.0,5.0,24.0,5.0,3.0493623781741235,4.062538219992416,0.8947368421052632,1.0,68.97283184496573,76.93097486533304,0.8965547617939592,0.041666666666666664,1623,3,30,3,4.859503939034653,6.046994165305001,0.5185185185185185,1.0,70.91532458830136,79.89238990292799,0.887635539185471,0.03333333333333333,1829,5,20,5,2.2394465505426524,3.145140061995403,1.0,1.0,68.72443891296822,74.53280477367298,0.9220696728327548,0.05
6,1256,1,57,1,13.561002937620856,16.331333685409845,0.0,0.17857142857142858,68.87173887763686,76.73936064605732,0.8974760578901867,0.017543859649122806,1706.0,5.0,26.0,5.0,2.6109973145141794,3.624501586714132,1.0,1.0,62.59373054662114,67.23867560929821,0.9309185521489549,0.038461538461538464,1607,3,30,3,3.5919261975791414,4.93888974355059,0.8148148148148148,1.0,64.63585659496798,69.7121715036529,0.9271817991149662,0.03333333333333333,1719,7,25,7,2.5337799843128437,3.5846008532508677,1.0,1.0,61.41225894909247,66.97169392725402,0.9169882878548612,0.04
7,1372,1,46,1,8.39674336631549,11.503452312408923,0.08888888888888889,0.6,76.79095565884579,81.69092815667618,0.9400181561356157,0.021739130434782608,1680.0,5.0,27.0,5.0,3.411477046952882,4.761226272225236,0.8181818181818182,1.0,74.25979109136136,79.32954455581189,0.9360924924901878,0.037037037037037035,1602,4,31,4,4.4377619511393505,5.853458058633237,0.6666666666666666,1.0,74.47311165679454,80.1372288400967,0.929319777271009,0.03225806451612903,1799,6,22,6,2.7809840195377546,3.326284161316721,1.0,1.0,72.39225997011081,77.03572076788868,0.9397232770526186,0.045454545454545456
8,1396,1,44,1,8.593321825484054,11.145516855198139,0.18604651162790697,0.6511627906976745,71.62473758401293,78.08136115685473,0.9173090289772059,0.022727272727272728,1712.0,5.0,25.0,5.0,3.4186548019187057,4.835802018715867,0.85,1.0,71.1572010985332,75.97076421234124,0.9366392695438217,0.04,1620,3,30,3,4.8867550821454415,6.1913121945596234,0.5555555555555556,1.0,70.275057407996,75.76282182823421,0.9275665255357067,0.03333333333333333,1729,6,24,6,3.296913186569384,4.546565271563032,0.8888888888888888,1.0,70.96985128840831,75.65073018634139,0.9381251326140113,0.041666666666666664
9,1257,1,57,1,10.468816312535978,14.464777617377194,0.05357142857142857,0.42857142857142855,65.81683436430268,73.21800158341449,0.8989160171125411,0.017543859649122806,1586.0,5.0,32.0,5.0,4.0569988444007095,5.505294053687976,0.7407407407407407,1.0,64.11630107831688,68.3347387619346,0.9382680352622117,0.03125,1512,4,36,4,4.905446405052601,6.682790996028075,0.53125,1.0,64.55279429843907,69.40473375506286,0.9300920961134029,0.027777777777777776,1770,6,23,6,2.3035208888344414,3.4455554872550014,1.0,1.0,63.950130170728514,68.6129759437889,0.9320413419047672,0.043478260869565216
10,1352,1,48,1,10.582867182520431,13.785340177556442,0.14893617021276595,0.48936170212765956,74.91991994355931,83.03543751245118,0.9022644088835571,0.020833333333333332,1593.0,5.0,31.0,5.0,4.071151615915426,7.17635607375496,0.6153846153846154,1.0,70.82362146528483,76.07544598597467,0.930965576966081,0.03225806451612903,1551,4,34,4,4.611915938460186,7.857234228068387,0.5333333333333333,1.0,73.23514470804633,82.02603464779742,0.8928280517582337,0.029411764705882353,1729,6,24,6,1.7422399394357626,2.907854892373894,0.8888888888888888,1.0,69.92236350463656,75.58317296834605,0.9251048978046977,0.041666666666666664
11,1553,1,34,1,6.463845204544782,7.169804545365287,0.3939393939393939,1.0,79.01407235199507,88.47124328749413,0.8931045774414262,0.029411764705882353,1811.0,5.0,21.0,5.0,2.8448011913907294,4.170295587375676,1.0,1.0,73.08413341030497,77.6095408700424,0.9416900627293332,0.047619047619047616,1607,3,30,3,4.869406899397973,6.816113715839355,0.5185185185185185,1.0,81.5107799740849,84.41745257071132,0.9655678712385726,0.03333333333333333,1829,5,20,5,2.7618766649051167,3.781624164441019,1.0,1.0,73.06717191902703,77.97054216511494,0.9371125285277068,0.05
12,1416,1,43,1,7.872493992009254,11.239374853168602,0.16666666666666666,0.6666666666666666,76.80783531435988,84.92134843515464,0.9044584987131924,0.023255813953488372,1836.0,5.0,20.0,5.0,1.7919543323409926,3.321041610105317,1.0,1.0,70.19320909703214,78.14180441064138,0.8982798596275209,0.05,1706,3,26,3,3.76830001232247,5.24402611308442,0.7391304347826086,1.0,74.08088946868074,79.88010810481815,0.9274009666020017,0.038461538461538464,1836,5,20,5,1.7919543323409926,3.321041610105317,1.0,1.0,70.19320909703214,78.14180441064138,0.8982798596275209,0.05
13,1660,1,28,1,3.921143315503741,5.044895332082456,0.7407407407407407,1.0,84.43118732590312,87.90571831871345,0.9604743461601329,0.03571428571428571,inf,,,,,,,,,,,,1829,2,20,2,2.692796527924088,3.3780474039516095,1.0,1.0,79.01797134840076,86.66275563213141,0.911786969754557,0.05,2105,3,12,3,0.5192760873030693,1.8348517464868794,1.0,1.0,76.48041843639183,86.77636507217328,0.8813507960696655,0.08333333333333333
