run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,77.0,56.0,True,True,77,0.0,0.2727272727272727,1.0,0.0,0.0,True,False,False,119.0,56.0,0.0,119.0,inf,56.0,0.0,inf,119.0,119.0,119.0,-42.0,-42.0,-42.0,,,,119.0
1,76.0,62.0,True,True,76,0.0,0.18421052631578946,1.0,0.0,0.0,True,False,False,125.0,62.0,0.0,125.0,inf,62.0,0.0,inf,125.0,125.0,125.0,-49.0,-49.0,-49.0,,,,125.0
2,68.0,46.0,True,True,68,0.0,0.3235294117647059,1.0,0.0,0.0,True,False,False,105.0,46.0,0.0,105.0,inf,46.0,0.0,inf,105.0,105.0,105.0,-37.0,-37.0,-37.0,,,,105.0
3,86.0,52.0,True,True,86,0.0,0.3953488372093023,1.0,0.0,0.0,True,False,False,129.0,52.0,0.0,129.0,inf,52.0,0.0,inf,137.0,137.0,137.0,-51.0,-51.0,-51.0,,,,137.0
4,71.0,52.0,True,True,71,0.0,0.2676056338028169,1.0,0.0,0.0,True,False,False,113.0,52.0,0.0,113.0,inf,52.0,0.0,inf,113.0,113.0,113.0,-42.0,-42.0,-42.0,,,,113.0
5,80.0,60.0,True,True,80,0.0,0.25,1.0,0.0,0.0,True,False,False,117.0,60.0,0.0,117.0,inf,60.0,0.0,inf,117.0,117.0,117.0,-37.0,-37.0,-37.0,,,,117.0
6,73.0,59.0,True,True,73,0.0,0.1917808219178082,1.0,0.0,0.0,True,False,False,115.0,59.0,0.0,115.0,inf,59.0,0.0,inf,115.0,115.0,115.0,-42.0,-42.0,-42.0,,,,115.0
7,67.0,53.0,True,True,67,0.0,0.208955223880597,1.0,0.0,0.0,True,False,False,109.0,53.0,0.0,109.0,inf,53.0,0.0,inf,109.0,109.0,109.0,-42.0,-42.0,-42.0,,,,109.0
8,74.0,57.0,True,True,74,0.0,0.22972972972972974,1.0,0.0,0.0,True,False,False,118.0,57.0,0.0,118.0,inf,57.0,0.0,inf,118.0,118.0,118.0,-44.0,-44.0,-44.0,,,,118.0
9,85.0,58.0,True,True,85,0.0,0.3176470588235294,1.0,0.0,0.0,True,False,False,124.0,58.0,0.0,124.0,inf,58.0,0.0,inf,126.0,126.0,126.0,-41.0,-41.0,-41.0,,,,126.0
10,78.0,61.0,True,True,78,0.0,0.21794871794871795,1.0,0.0,0.0,True,False,False,125.0,61.0,0.0,125.0,inf,61.0,0.0,inf,125.0,125.0,125.0,-47.0,-47.0,-47.0,,,,125.0
11,75.0,62.0,True,True,75,0.0,0.17333333333333334,1.0,0.0,0.0,True,False,False,125.0,62.0,0.0,125.0,inf,62.0,0.0,inf,125.0,125.0,125.0,-50.0,-50.0,-50.0,,,,125.0
12,82.0,60.0,True,True,82,0.0,0.2682926829268293,1.0,0.0,0.0,True,False,False,125.0,60.0,0.0,125.0,inf,60.0,0.0,inf,125.0,125.0,125.0,-43.0,-43.0,-43.0,,,,125.0
13,82.0,55.0,True,True,82,0.0,0.32926829268292684,1.0,0.0,0.0,True,False,False,122.0,55.0,0.0,122.0,inf,55.0,0.0,inf,122.0,122.0,122.0,-40.0,-40.0,-40.0,,,,122.0
14,73.0,61.0,True,True,73,0.0,0.1643835616438356,1.0,0.0,0.0,True,False,False,128.0,61.0,0.0,128.0,inf,61.0,0.0,inf,128.0,128.0,128.0,-55.0,-55.0,-55.0,,,,128.0
15,70.0,60.0,True,True,70,0.0,0.14285714285714285,1.0,0.0,0.0,True,False,False,128.0,60.0,0.0,128.0,inf,60.0,0.0,inf,128.0,128.0,128.0,-58.0,-58.0,-58.0,,,,128.0
16,77.0,60.0,True,True,77,0.0,0.22077922077922077,1.0,0.0,0.0,True,False,False,123.0,60.0,0.0,123.0,inf,60.0,0.0,inf,123.0,123.0,123.0,-46.0,-46.0,-46.0,,,,123.0
17,79.0,47.0,True,True,79,0.0,0.4050632911392405,1.0,0.0,0.0,True,False,False,131.0,47.0,0.0,131.0,inf,47.0,0.0,inf,131.0,131.0,131.0,-52.0,-52.0,-52.0,,,,131.0
18,60.0,52.0,True,True,60,0.0,0.13333333333333333,1.0,0.0,0.0,True,False,False,114.0,52.0,0.0,114.0,inf,52.0,0.0,inf,114.0,114.0,114.0,-54.0,-54.0,-54.0,,,,114.0
19,75.0,57.0,True,True,75,0.0,0.24,1.0,0.0,0.0,True,False,False,126.0,57.0,0.0,126.0,inf,57.0,0.0,inf,126.0,126.0,126.0,-51.0,-51.0,-51.0,,,,126.0
20,75.0,56.0,True,True,75,0.0,0.25333333333333335,1.0,0.0,0.0,True,False,False,125.0,56.0,0.0,125.0,inf,56.0,0.0,inf,125.0,125.0,125.0,-50.0,-50.0,-50.0,,,,125.0
21,75.0,60.0,True,True,75,0.0,0.2,1.0,0.0,0.0,True,False,False,119.0,60.0,0.0,119.0,inf,60.0,0.0,inf,119.0,119.0,119.0,-44.0,-44.0,-44.0,,,,119.0
22,90.0,63.0,True,True,90,0.0,0.3,1.0,0.0,0.0,True,False,False,128.0,63.0,0.0,128.0,inf,63.0,0.0,inf,130.0,130.0,130.0,-40.0,-40.0,-40.0,,,,130.0
23,72.0,60.0,True,True,72,0.0,0.16666666666666666,1.0,0.0,0.0,True,False,False,117.0,60.0,0.0,117.0,inf,60.0,0.0,inf,117.0,117.0,117.0,-45.0,-45.0,-45.0,,,,117.0
24,82.0,65.0,True,True,82,0.0,0.2073170731707317,1.0,0.0,0.0,True,False,False,127.0,65.0,0.0,127.0,inf,65.0,0.0,inf,127.0,127.0,127.0,-45.0,-45.0,-45.0,,,,127.0
