run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_f_best_tau,K_1_err_best_tau,K_1_depth_into_Ain,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_f_best_tau,K_5_err_best_tau,K_5_depth_into_Ain,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_f_best_tau,K_10pctN_err_best_tau,K_10pctN_depth_into_Ain,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_f_best_tau,K_25pctN_err_best_tau,K_25pctN_depth_into_Ain,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,335.0,1.0,100.0,1.0,1804.2956534585692,4.295653458569177,1.0691468178961259,11.491187473139462,16.877220447500395,0.16161616161616163,0.42424242424242425,18.382116311189485,29.6378569300301,0.6202242069859002,0.03,381.0,5.0,92.0,5.0,1802.9748735688506,2.974873568850626,2.389926707614677,4.479304621470192,5.849500940123699,0.5747126436781609,0.9885057471264368,14.97136077087778,21.193294655211044,0.7064196961559536,0.03260869565217391,389.0,10.0,91.0,10.0,1802.9748735688506,2.974873568850626,2.389926707614677,3.6732742314584357,5.206930468004202,0.7654320987654321,1.0,16.631331420440777,21.772906461968915,0.7638544467864679,0.02197802197802198,403.0,22.0,88.0,23.0,1801.6997877385434,1.699787738543364,3.665012537921939,1.9433374443710818,3.9463872379777514,0.9230769230769231,1.0,14.360617619847517,19.807855093341747,0.7249960963554668,0.045454545454545456
1,316.0,1.0,103.0,1.0,1805.1128629052996,5.1128629052996075,0.25193737116569537,13.917493300201727,17.359897267668703,0.049019607843137254,0.27450980392156865,19.53038318358301,31.845156212997043,0.6132921142843075,0.019417475728155338,343.0,5.0,98.0,5.0,1804.0946487921842,4.094648792184216,1.2701514842810866,6.444019164106976,9.87477363786302,0.3655913978494624,0.8064516129032258,13.857825779203282,23.383675369589007,0.5926282143493018,0.08163265306122448,360.0,10.0,95.0,12.0,1802.8275156970537,2.827515697053741,2.537284579411562,2.8179942130216205,4.236035722247835,0.8674698795180723,1.0,10.786184558083713,15.87860917278564,0.679290260293714,0.18947368421052632,365.0,24.0,94.0,24.0,1802.5221601431426,2.522160143142628,2.842640133322675,1.3600933152081325,2.3521727185697276,0.9714285714285714,1.0,12.88978662624256,18.237192378734864,0.7067856914901252,0.0851063829787234
2,316.0,1.0,103.0,1.0,1804.5226082274746,4.52260822747462,0.8421920489906825,8.131563753707269,10.49822053711946,0.20588235294117646,0.7352941176470589,26.79320201370114,40.55942199714712,0.6605913174893303,0.02912621359223301,349.0,5.0,97.0,5.0,1803.7403996521577,3.7403996521577483,1.6244006243075546,4.41080331690182,7.451510624743014,0.5434782608695652,1.0,18.0529295980912,26.03772282337898,0.6933374980811178,0.05154639175257732,357.0,10.0,96.0,10.0,1802.7715258471958,2.7715258471957895,2.5932744292695133,3.82980677665023,6.282831058443662,0.6627906976744186,1.0,16.105685104697308,22.231625354024118,0.7244492855661603,0.08333333333333333,372.0,24.0,93.0,24.0,1802.7715258471958,2.7715258471957895,2.5932744292695133,2.3493102152301617,4.080691795191116,0.9130434782608695,1.0,14.568601579547074,20.778632807638193,0.7011337903902743,0.06451612903225806
3,367.0,1.0,94.0,1.0,1803.8888638424355,3.888863842435512,1.4759364340297907,8.485213901436282,12.574212972480838,0.12903225806451613,0.6236559139784946,16.739654839691966,24.99875999845015,0.6696194067517659,0.07446808510638298,390.0,5.0,90.0,6.0,1803.7954313889654,3.795431388965426,1.569368887499877,5.27814919813477,8.00977098815288,0.4523809523809524,0.9047619047619048,17.372656057929426,23.790198326107877,0.7302442720229153,0.06666666666666667,400.0,9.0,89.0,9.0,1803.5262685462396,3.526268546239635,1.838531730225668,3.8167936136321714,5.971495460075085,0.6375,0.9625,18.21484111100293,24.751009624159018,0.7359231557658864,0.0449438202247191,414.0,22.0,87.0,22.0,1803.5262685462396,3.526268546239635,1.838531730225668,2.1325662433789603,3.8017944160341814,0.8615384615384616,1.0,18.60454602012804,24.599183389610438,0.7563074645797284,0.04597701149425287
4,272.0,1.0,111.0,1.0,1804.9312236982412,4.931223698241183,0.43357657822411966,14.107561862173384,17.744872145767523,0.16363636363636364,0.2818181818181818,18.813892441430717,26.896587216504294,0.6994899497838941,0.05405405405405406,306.0,5.0,105.0,5.0,1804.2541808511958,4.25418085119577,1.1106194252695332,5.0161660492886995,8.870841523173477,0.5,0.87,13.552970552023558,22.356806938625507,0.6062122640871538,0.09523809523809523,315.0,11.0,103.0,11.0,1803.3807062611666,3.3807062611665515,1.9840940152987514,3.4975295438215426,6.58781630200101,0.6847826086956522,0.967391304347826,10.471299613058594,17.996471045215777,0.5818529414322209,0.1553398058252427,322.0,26.0,102.0,26.0,1802.8376436179342,2.837643617934191,2.527156658531112,2.5822561280464242,4.347843605080698,0.8421052631578947,1.0,7.6720004902795065,13.456109704153457,0.5701499659973353,0.28431372549019607
5,356.0,1.0,96.0,1.0,1804.4007985478986,4.400798547898603,0.9640017285667,7.01785117198574,9.95172921660469,0.29473684210526313,0.8,18.517433469140165,27.059702285624432,0.6843177088085562,0.020833333333333332,400.0,5.0,89.0,5.0,1803.7426918227532,3.7426918227531587,1.6221084537121442,2.8165703607103296,4.877297463859442,0.8095238095238095,1.0,18.796364405532362,25.346812967172703,0.7415671717732721,0.0449438202247191,410.0,9.0,87.0,9.0,1803.724494624727,3.724494624726958,1.6403056517383447,2.4133177962361287,4.254493678145991,0.8589743589743589,1.0,22.854773241388056,30.46219785123685,0.7502667191973507,0.06896551724137931,429.0,21.0,84.0,21.0,1803.031870023471,3.0318700234709013,2.3329302529944016,1.255085620987984,2.349611836319082,1.0,1.0,19.03164861837663,22.86869802578951,0.8322139107750796,0.10714285714285714
6,325.0,1.0,101.0,1.0,1804.0214687156101,4.021468715610126,1.3433315608551766,12.394487189462552,16.840604058785676,0.11,0.39,16.9426867826057,27.717664646670492,0.6112595342566458,0.0594059405940594,367.0,5.0,94.0,5.0,1802.881306635256,2.8813066352558963,2.4834936412094066,4.623956023837309,7.357107927453945,0.5730337078651685,0.9775280898876404,17.457194599749712,22.43806995778022,0.7780167649266363,0.02127659574468085,373.0,10.0,93.0,10.0,1802.881306635256,2.8813066352558963,2.4834936412094066,3.4061251122277554,6.081805501704504,0.6987951807228916,1.0,17.259955237651827,21.90560304122536,0.7879242221804791,0.03225806451612903,380.0,23.0,92.0,24.0,1802.881306635256,2.8813066352558963,2.4834936412094066,1.9390047725706836,4.796005160413597,0.8235294117647058,1.0,15.479385395677987,21.825297304261404,0.7092405285427945,0.021739130434782608
7,266.0,1.0,112.0,1.0,1805.2120674499524,5.212067449952428,0.15273282651287445,17.430317702365755,19.68117884724984,0.009009009009009009,0.0990990990990991,27.61546466568672,38.45085229805751,0.7182016266277098,0.008928571428571428,339.0,5.0,99.0,5.0,1804.5568464006042,4.556846400604172,0.8079538758611307,5.753548894816845,7.923959180264275,0.3829787234042553,0.9148936170212766,15.050015150947168,20.33567309212441,0.740079518527259,0.09090909090909091,353.0,10.0,96.0,10.0,1804.5568464006042,4.556846400604172,0.8079538758611307,3.5441497876162202,5.320792811176943,0.7558139534883721,1.0,14.414300699888896,18.828252741003105,0.7655676231973584,0.08333333333333333,364.0,24.0,95.0,26.0,1802.0034108581738,2.0034108581737655,3.3613894182915374,1.896218994223318,3.998499050590772,0.8405797101449275,1.0,12.79065300040674,17.32047580208953,0.7384700712935198,0.16842105263157894
8,292.0,1.0,107.0,1.0,1803.6563565421066,3.6563565421065505,1.7084437343587524,17.250352423573872,18.95192164401942,0.05660377358490566,0.10377358490566038,27.625725785943537,42.244956048759704,0.6539414019997452,0.018691588785046728,391.0,5.0,90.0,5.0,1803.3630459769531,3.363045976953117,2.0017542995121858,2.6595669044820625,4.73423317938059,0.8235294117647058,1.0,25.69133389037527,31.8542336513257,0.8065280794882992,0.011111111111111112,399.0,9.0,89.0,9.0,1803.3630459769531,3.363045976953117,2.0017542995121858,1.6617456313380217,3.195017410672199,0.9625,1.0,25.96762906295231,32.04584122840744,0.8103275828481912,0.011235955056179775,405.0,22.0,88.0,24.0,1801.8748923155563,1.8748923155562807,3.489907960909022,1.1317879684794434,2.1859523658667968,0.984375,1.0,17.96469910934049,22.414567826306914,0.8014742576591718,0.07954545454545454
9,292.0,1.0,107.0,1.0,1804.8703409574384,4.8703409574384295,0.49445931902687335,17.125882250318455,18.141732800465434,0.0,0.02830188679245283,57.15365544478596,81.91390882169446,0.6977283377990762,0.018691588785046728,359.0,5.0,95.0,5.0,1804.0505301529204,4.050530152920373,1.3142701235449294,5.459229311093168,8.597309562564078,0.4222222222222222,0.8666666666666667,7.5591746814238,12.271654821445688,0.6159865797572421,0.2736842105263158,371.0,10.0,93.0,12.0,1803.6594522895848,3.659452289584806,1.705347986880497,1.8359964305429912,3.7273081432551862,0.9135802469135802,1.0,5.165133344288466,8.715647328404822,0.5926276212961238,0.46236559139784944,375.0,24.0,93.0,24.0,1801.7518249387597,1.7518249387596825,3.6129753377056204,1.4763719591992412,2.5205616017735797,0.9855072463768116,1.0,4.805620668110963,8.124959473158174,0.5914639554802624,0.5268817204301075
