run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,313.0,251.0,True,True,313,0.0,0.19808306709265175,1.0,0.0,0.0,True,False,False,323.0,251.0,0.0,323.0,inf,251.0,0.0,inf,323.0,323.0,323.0,-10.0,-10.0,-10.0,,,,323.0
1,505.0,392.0,True,True,505,0.0,0.22376237623762377,1.0,0.0,0.0,True,False,False,505.0,392.0,0.0,505.0,inf,392.0,0.0,inf,518.0,518.0,518.0,-13.0,-13.0,-13.0,,,,518.0
2,325.0,261.0,True,True,325,0.0,0.19692307692307692,1.0,0.0,0.0,True,False,False,348.0,261.0,0.0,348.0,inf,261.0,0.0,inf,375.0,375.0,375.0,-50.0,-50.0,-50.0,,,,375.0
3,313.0,245.0,True,True,313,0.0,0.21725239616613418,1.0,0.0,0.0,True,False,False,331.0,245.0,0.0,331.0,inf,245.0,0.0,inf,331.0,331.0,346.0,-18.0,-18.0,-33.0,,,,346.0
4,322.0,262.0,True,True,322,0.0,0.18633540372670807,1.0,0.0,0.0,True,False,False,351.0,262.0,0.0,351.0,inf,262.0,0.0,inf,360.0,360.0,360.0,-38.0,-38.0,-38.0,,,,360.0
5,inf,inf,False,False,2164,0.7985212569316081,0.0,1.0,0.0,0.0,False,False,False,436.0,inf,0.0,inf,436.0,inf,0.0,inf,436.0,436.0,436.0,,,,,,,inf
6,inf,inf,False,False,2164,0.7744916820702403,0.0,1.0,0.0,0.0,False,False,False,488.0,inf,0.0,inf,488.0,inf,0.0,inf,488.0,488.0,488.0,,,,,,,inf
7,inf,293.0,False,True,2164,0.8299445471349353,0.8646025878003697,1.0,0.8299445471349353,1.0483411236316518e-05,True,True,True,368.0,293.0,0.0,368.0,368.0,293.0,0.0,368.0,368.0,368.0,368.0,,,,,,,368.0
8,inf,inf,False,False,2164,0.7684842883548983,0.0,1.0,0.0,0.0,False,False,False,498.0,inf,0.0,inf,525.0,inf,0.0,inf,498.0,498.0,498.0,,,,,,,inf
9,385.0,317.0,True,True,385,0.0,0.17662337662337663,1.0,0.0,0.0,True,False,False,419.0,317.0,0.0,419.0,inf,317.0,0.0,inf,431.0,431.0,431.0,-46.0,-46.0,-46.0,,,,431.0
