run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,316,1,306,2,2.371564814999516,3.666195403112442,0.9703947368421053,1.0,8.731300330666016,10.442461690994215,0.836134293716975,0.006535947712418301,317,5,306,5,1.880831590327432,3.0354790533394294,0.9833887043189369,1.0,7.90102141018792,9.432601829994436,0.8376290606334839,0.016339869281045753,319,31,305,46,1.0137702278269671,1.877937516788495,1.0,1.0,8.713700372345386,10.065411465744562,0.8657073187718722,0.003278688524590164,320,76,304,93,0.7920024662818719,1.3890452117969403,1.0,1.0,6.582549855539272,8.211599040170526,0.8016160827310165,0.07894736842105263
1,370,1,278,2,3.1239510697321577,4.397409457082688,0.8768115942028986,1.0,9.37214154718509,10.845578859797087,0.8641439676333178,0.0035971223021582736,371,5,278,9,2.523015767797574,3.8741913694060033,0.9442379182156134,1.0,7.368554885190557,8.881069006430842,0.8296923354446336,0.03597122302158273,373,28,277,54,1.644874222175872,2.7182624110908375,0.9910313901345291,1.0,8.986609217510559,10.500778520920422,0.8558040910592273,0.0036101083032490976,374,69,276,93,1.276581271795294,2.141744278780925,1.0,1.0,7.143845408935389,8.38679311532289,0.8517970230937731,0.025362318840579712
2,342,1,292,1,2.7491562146196884,3.9292209469472823,0.9312714776632303,1.0,7.949359258904072,9.30151612948275,0.8546304869275252,0.0136986301369863,343,5,292,5,2.3752888572962547,3.557706791756164,0.9581881533101045,1.0,7.605027002731668,8.925125503680569,0.8520918837046588,0.017123287671232876,346,29,290,42,1.2380937123641047,2.038749793501996,1.0,1.0,8.382617751922663,9.940869161651692,0.843247971139163,0.013793103448275862,347,73,290,87,1.0226309581326518,1.6859315977142841,1.0,1.0,7.688695478499449,9.288223032017923,0.8277897130587134,0.041379310344827586
3,380,1,273,1,2.431827594664611,3.460901806999016,0.9816176470588235,1.0,10.338804077076514,12.014550505447769,0.8605235853300196,0.003663003663003663,381,5,273,6,2.024623824777109,2.8451692275257527,0.9962546816479401,1.0,8.337738734234854,9.673012224899313,0.8619588748965571,0.003663003663003663,383,28,272,64,1.2109463071814446,2.089863772127194,1.0,1.0,11.214280765683817,13.791367905787775,0.8131376700477666,0.007352941176470588,384,68,271,119,0.7379937854320815,1.7004956400693922,1.0,1.0,8.51741614865757,10.36464742232586,0.8217757731257428,0.01107011070110701
4,355,1,286,4,2.328020298098039,3.410270193111387,0.9716312056737588,1.0,7.446615630978679,9.051034354397315,0.8227364231979573,0.01048951048951049,356,5,285,12,1.9012473325125825,2.8032384329299025,0.9963369963369964,1.0,8.472594649061968,10.27673473664399,0.824444229240543,0.0035087719298245615,358,29,284,60,1.0957062154568007,1.8441078558215167,1.0,1.0,6.850827748399866,8.470226886622102,0.8088127791736112,0.07042253521126761,359,71,284,111,0.8141289481724243,1.4434900389786205,1.0,1.0,6.691748950766824,7.954339884818457,0.8412701805134835,0.09507042253521127
5,363,1,282,4,1.7125448448062741,2.5377614662420003,0.9964028776978417,1.0,6.596751644689704,8.061698961365419,0.8182830537711376,0.12056737588652482,364,5,281,12,1.3191461499684465,2.0431120946983015,1.0,1.0,6.213695117116808,7.540811070253061,0.8240088578307643,0.19217081850533807,365,29,281,34,0.9861885908125032,1.5936781848849932,1.0,1.0,6.488682924656659,7.652361433123263,0.8479321032289956,0.0711743772241993,366,70,280,80,0.6801877650880783,1.2303474670792187,1.0,1.0,5.7744443176925255,6.7762807958966,0.8521554067224103,0.22142857142857142
6,280,1,327,1,4.873639144119807,6.511662389977573,0.5245398773006135,0.9969325153374233,9.267998200584422,11.245027097828677,0.8241863821185453,0.0030581039755351682,284,5,324,8,2.511940867174445,3.916385918641083,0.9113924050632911,1.0,8.069677274601116,9.326763145664282,0.8652173480305924,0.009259259259259259,286,33,323,35,1.6079874760401083,2.799486063822508,0.9861111111111112,1.0,7.475192804820966,9.145060793661095,0.8174021992289434,0.030959752321981424,288,81,322,112,0.9959873152040473,1.7716035616948043,1.0,1.0,6.970844975524611,8.54027724309243,0.8162316956586847,0.046583850931677016
7,400,1,264,1,3.633414933789254,4.938246488113475,0.8060836501901141,1.0,9.116412904607136,10.88847165968363,0.837253674302351,0.007575757575757576,404,5,262,7,1.998291093808632,2.9723240409790153,0.9803921568627451,1.0,7.649995077734966,8.952784607734522,0.8544821988821171,0.04961832061068702,406,27,261,37,1.2707275101130904,2.0819359943587643,0.9955357142857143,1.0,9.002140867136676,11.01871177447888,0.8169866905845646,0.03065134099616858,407,65,260,66,0.8526598799873,1.6927362428386463,1.0,1.0,8.281910613046577,10.257588133027301,0.8073935612973723,0.05
8,334,1,297,2,2.885277531156362,4.1144133392007,0.9084745762711864,1.0,7.379270138540699,8.980533977125535,0.821696143830262,0.030303030303030304,335,5,296,5,2.3869000078606177,3.4706926167632446,0.9690721649484536,1.0,7.8627353975333385,9.550804325338097,0.8232537417475568,0.057432432432432436,338,30,295,42,1.0521427385560855,2.0086815975907375,1.0,1.0,8.165728912819352,9.605966118570844,0.8500684691186723,0.013559322033898305,339,74,294,89,0.8571990821890267,1.6859191260855835,1.0,1.0,7.84383337442695,9.116416848828527,0.8604074939195978,0.01020408163265306
9,254,1,342,1,4.660813601576194,6.307513375658914,0.5718475073313783,0.9941348973607038,10.437086197378505,12.556704575242362,0.8311962852066268,0.0029239766081871343,259,5,339,12,2.314959768946892,3.4241320080163975,0.9510703363914373,1.0,8.374322743202397,9.971170337170829,0.8398535437695156,0.017699115044247787,261,34,338,49,1.5917131555636388,2.505748258354231,1.0,1.0,7.981118475329714,9.355848751264793,0.8530619388487621,0.014792899408284023,262,85,337,86,0.9939825956807908,1.9321729721815473,1.0,1.0,7.6306160305196515,9.022582443492396,0.8457241680316581,0.020771513353115726
