run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_f_best_tau,K_1_err_best_tau,K_1_depth_into_Ain,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_f_best_tau,K_5_err_best_tau,K_5_depth_into_Ain,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_f_best_tau,K_10pctN_err_best_tau,K_10pctN_depth_into_Ain,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_f_best_tau,K_25pctN_err_best_tau,K_25pctN_depth_into_Ain,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,490,1,76,1,1704.7220312091968,4.722031209196757,0.354908548299818,10.76579406561541,17.24709071623156,0.09333333333333334,0.4666666666666667,78.143553828785,121.71574638528254,0.6420167985613557,0.013157894736842105,553,5,68,5,1703.441158444683,3.4411584446829693,1.6357813128136058,4.224250340283334,7.544799391036804,0.5714285714285714,0.9206349206349206,66.34685599774673,114.11520841117292,0.5814023995705271,0.014705882352941176,562,7,67,8,1703.3246093753874,3.324609375387354,1.7523303821092213,3.2253554838623586,6.70368804807372,0.6101694915254238,0.9830508474576272,58.666394383017426,84.8787888780602,0.6911785047651845,0.014925373134328358,593,16,63,16,1702.1639705830014,2.163970583001401,2.9129691744951742,2.865128021867349,5.417338708644775,0.7659574468085106,1.0,62.72678692139567,112.60539327208822,0.557049579053723,0.015873015873015872
1,604,1,62,1,1704.720961757191,4.720961757190935,0.3559780003056403,4.698929701843099,9.1553876527787,0.5081967213114754,0.819672131147541,68.77161369295999,100.20617765688483,0.6863011373254883,0.016129032258064516,626,5,60,5,1703.3956551689068,3.395655168906842,1.6812845885897332,3.504301692727722,6.653772617287953,0.6363636363636364,0.8727272727272727,68.17942827264565,99.18279071916434,0.6874118763777822,0.016666666666666666,628,6,59,6,1703.3518892908237,3.351889290823692,1.725050466672883,3.347442023583426,6.379241987421437,0.6415094339622641,0.8867924528301887,67.71892824153085,103.67164598857093,0.6532058751049095,0.01694915254237288,648,15,57,15,1701.8746939523562,1.8746939523562105,3.2022458051403646,2.853644797598349,5.199544684256352,0.7619047619047619,0.9285714285714286,59.97614484178028,102.7712325630551,0.5835888443293898,0.017543859649122806
2,546,1,69,1,1704.8077798370236,4.807779837023645,0.26915992047293,9.725172772066912,12.886626717564104,0.1323529411764706,0.5294117647058824,79.0973763022373,114.00613900824261,0.6937992724805686,0.014492753623188406,584,5,64,5,1703.861245911535,3.8612459115349793,1.2156938459615958,5.057044838411912,7.275500052764847,0.4915254237288136,0.9661016949152542,102.34062215242551,141.27191298594016,0.7244229938516566,0.015625,608,7,62,7,1701.5727359807227,1.5727359807226549,3.5042037767739203,2.7868927419215197,5.4831074673082645,0.7454545454545455,1.0,64.11447685354045,84.73776565711925,0.7566222257142304,0.016129032258064516,626,15,60,15,1701.5727359807227,1.5727359807226549,3.5042037767739203,2.4101883128244026,4.148921615090012,0.8888888888888888,1.0,65.60463607191014,91.99059871859625,0.7131667473172768,0.016666666666666666
3,508,1,73,1,1704.6457325782058,4.645732578205752,0.43120717929082275,15.367704062739335,22.219607244020974,0.05555555555555555,0.2222222222222222,74.38921267878762,121.97167408650326,0.6098892487613986,0.0136986301369863,596,5,63,5,1701.8239745016288,1.8239745016287543,3.252965255867821,4.24605458142662,7.988815131404272,0.5862068965517241,0.8793103448275862,95.5221688920828,124.73554753207142,0.7657974874205173,0.015873015873015872,607,7,62,7,1701.8239745016288,1.8239745016287543,3.252965255867821,3.525995266351856,6.137791722240083,0.6545454545454545,0.9454545454545454,103.47279046187417,129.38919663766558,0.799701931465219,0.016129032258064516,638,15,58,16,1701.3330779615678,1.3330779615678239,3.7438617959287512,2.259767662684226,3.8492923654202063,0.8333333333333334,1.0,96.02871212181076,124.3918506474139,0.7719855571085772,0.017241379310344827
4,541,1,69,1,1705.0275395235467,5.027539523546693,0.04940023394988202,8.03938411949116,14.32937088517624,0.23529411764705882,0.6029411764705882,69.59766903434334,104.70760813499932,0.6646858836142183,0.014492753623188406,566,5,66,5,1703.38495572077,3.3849557207699945,1.6919840367265806,7.1554641469417675,11.985229725766658,0.36065573770491804,0.7213114754098361,61.79273735009977,93.17512387024061,0.6631892159988411,0.015151515151515152,580,7,65,7,1703.2756769712805,3.275676971280518,1.801262786216057,5.941825467464696,9.86589077408503,0.39655172413793105,0.7931034482758621,95.79888162938005,133.63924675656034,0.7168469140198689,0.015384615384615385,619,15,60,15,1701.976290876596,1.9762908765960674,3.1006488809005077,3.9426477079077813,6.750796374607489,0.6,0.9555555555555556,85.19754122666066,117.76171919502238,0.7234739931536414,0.016666666666666666
5,533,1,70,1,1704.8247171195267,4.824717119526667,0.25222263796990774,6.293538799008047,8.278926421781717,0.36231884057971014,0.8695652173913043,102.55590186000026,147.90626865650606,0.6933844169794696,0.014285714285714285,551,5,68,5,1703.8217183126162,3.8217183126162126,1.2552214448803625,5.074950806765401,7.526507545204003,0.49206349206349204,0.9206349206349206,114.00018848282026,170.39114747596747,0.669049948729873,0.014705882352941176,565,7,66,7,1703.1317596889346,3.1317596889346078,1.9451800685619673,4.2274090458172395,6.676079915673564,0.6271186440677966,1.0,66.0937821605637,94.69752234981655,0.697946266391327,0.015151515151515152,589,16,64,18,1703.1317596889346,3.1317596889346078,1.9451800685619673,3.1579219353830013,5.430756240217761,0.6956521739130435,1.0,60.83016556134743,92.9383846582223,0.6545214421904174,0.015625
6,524,1,71,1,1704.9077675719748,4.907767571974773,0.16917218552180202,9.882668129018725,15.839585142660189,0.15714285714285714,0.5142857142857142,60.771153588075684,92.88792331435612,0.6542417078527076,0.014084507042253521,561,5,67,5,1703.7742498428124,3.7742498428124236,1.3026899146841515,5.3175685779391415,9.77087275749819,0.4838709677419355,0.7903225806451613,122.84511918851153,161.3381772133895,0.761413828458182,0.014925373134328358,573,7,65,7,1703.530891950354,3.530891950354089,1.546047807142486,3.7347410841133524,6.9384931541476815,0.6379310344827587,0.9137931034482759,60.0606715013711,83.18374371528296,0.722024145810793,0.015384615384615385,598,16,63,16,1702.9599531213676,2.959953121367562,2.1169866361290133,2.8868107364221487,4.736000019973926,0.8085106382978723,0.9574468085106383,68.1663361831239,101.82207448893165,0.6694652070807473,0.015873015873015872
7,531,1,71,1,1704.8070033052916,4.807003305291573,0.26993645220500184,8.274222701700637,11.993299556718743,0.22857142857142856,0.6285714285714286,76.47295446311455,133.8472275253403,0.5713450765996367,0.014084507042253521,577,5,65,5,1702.6121348809208,2.6121348809208484,2.4648048765757267,3.73051991602199,5.5703700729898635,0.7166666666666667,1.0,78.28169122972619,123.25240447694578,0.6351331770113149,0.015384615384615385,580,7,65,7,1702.6121348809208,2.6121348809208484,2.4648048765757267,3.421774915404967,5.361971275945644,0.7413793103448276,1.0,76.72905432268166,123.2482019938938,0.6225571901363974,0.015384615384615385,607,16,62,17,1702.1495419957007,2.1495419957007016,2.9273977617958735,2.3523163034842582,3.533214771756685,0.9111111111111111,1.0,61.95140736362649,122.8974512492768,0.5040902535722118,0.016129032258064516
8,541,1,69,1,1704.3571659508418,4.357165950841818,0.7197738066547572,5.904883897627656,9.864556781522106,0.39705882352941174,0.8235294117647058,70.19506243596946,124.59175364880154,0.5634005492356651,0.014492753623188406,564,5,67,5,1702.8320838940606,2.832083894060588,2.244855863435987,4.171270493971406,7.9049496177298355,0.5645161290322581,0.9354838709677419,66.60368777873973,123.4101615582135,0.5396937086685707,0.014925373134328358,569,7,66,7,1702.8320838940606,2.832083894060588,2.244855863435987,4.029776640466935,7.484728044527765,0.559322033898305,0.9661016949152542,65.17621892516138,119.10945489722394,0.5471960137958823,0.015151515151515152,607,16,62,16,1701.0684651987642,1.0684651987642155,4.00847455873236,1.903222518006146,3.6810605492628383,0.8913043478260869,1.0,64.93102762186453,112.52187057135107,0.5770525080339045,0.016129032258064516
9,593,1,63,1,1704.9447048063435,4.944704806343452,0.1322349511531229,4.214310212729515,8.053387883394546,0.5806451612903226,0.8870967741935484,84.708289132593,124.08646760930478,0.6826553351434193,0.015873015873015872,612,5,61,5,1703.6788226831338,3.6788226831338307,1.3981170743627445,3.171332588343489,6.695311806932523,0.6607142857142857,0.9642857142857143,68.28968375147237,94.01859366012887,0.7263423232891054,0.01639344262295082,617,7,61,7,1702.6444889331299,2.644488933129878,2.432450824366697,3.311183650837961,6.710587567832272,0.6851851851851852,0.9629629629629629,62.971902877570976,87.7997508505345,0.7172218857974997,0.01639344262295082,634,15,59,16,1702.3779200542729,2.377920054272863,2.699019703223712,2.772139402021139,4.979097517129414,0.7906976744186046,1.0,74.03448477882648,134.11310013139578,0.5520302245365445,0.01694915254237288
