run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,336.0,55.0,True,True,336,0.0,0.8363095238095238,0.6279761904761905,0.0,0.0,True,False,False,inf,55.0,0.0,inf,inf,55.0,291.0,inf,inf,inf,inf,,,,,,,inf
1,263.0,95.0,True,True,263,0.0,0.6387832699619772,0.4828897338403042,0.0,0.0,True,False,False,inf,95.0,0.0,inf,inf,95.0,inf,inf,inf,inf,inf,,,,,,,inf
2,273.0,78.0,True,True,273,0.0,0.7142857142857143,0.4652014652014652,0.0,0.0,True,False,False,inf,78.0,0.0,inf,inf,78.0,inf,inf,inf,inf,inf,,,,,,,inf
3,267.0,92.0,True,True,267,0.0,0.6554307116104869,0.9925093632958801,0.0,0.0,True,False,False,inf,92.0,0.0,inf,inf,92.0,239.0,inf,inf,inf,inf,,,,,,,inf
4,263.0,65.0,True,True,263,0.0,0.752851711026616,0.5247148288973384,0.0,0.0,True,False,False,inf,65.0,0.0,inf,inf,65.0,inf,inf,inf,inf,inf,,,,,,,inf
5,287.0,70.0,True,True,287,0.0,0.7560975609756098,0.8536585365853658,0.0,0.0,True,False,False,inf,70.0,0.0,inf,inf,70.0,231.0,inf,inf,inf,inf,,,,,,,inf
6,282.0,99.0,True,True,282,0.0,0.648936170212766,0.6028368794326241,0.0,0.0,True,False,False,inf,99.0,0.0,inf,inf,99.0,267.0,inf,inf,inf,inf,,,,,,,inf
7,278.0,103.0,True,True,278,0.0,0.6294964028776978,0.6906474820143885,0.0,0.0,True,False,False,inf,103.0,0.0,inf,inf,103.0,inf,inf,inf,inf,inf,,,,,,,inf
8,280.0,91.0,True,True,280,0.0,0.675,0.5107142857142857,0.0,0.0,True,False,False,inf,91.0,0.0,inf,inf,91.0,inf,inf,inf,inf,inf,,,,,,,inf
9,328.0,58.0,True,True,328,0.0,0.823170731707317,0.7652439024390244,0.0,0.0,True,False,False,inf,58.0,0.0,inf,inf,58.0,inf,inf,inf,inf,inf,,,,,,,inf
10,310.0,90.0,True,True,310,0.0,0.7096774193548387,0.9870967741935484,0.0,0.0,True,False,False,inf,90.0,0.0,inf,inf,90.0,inf,inf,inf,inf,inf,,,,,,,inf
11,349.0,79.0,True,True,349,0.0,0.7736389684813754,0.6819484240687679,0.0,0.0,True,False,False,inf,79.0,0.0,inf,inf,79.0,inf,inf,inf,inf,inf,,,,,,,inf
12,336.0,107.0,True,True,336,0.0,0.6815476190476191,0.9285714285714286,0.0,0.0,True,False,False,inf,107.0,0.0,inf,inf,107.0,inf,inf,inf,inf,inf,,,,,,,inf
13,312.0,91.0,True,True,312,0.0,0.7083333333333334,0.9583333333333334,0.0,0.0,True,False,False,inf,91.0,0.0,inf,inf,91.0,311.0,inf,inf,inf,inf,,,,,,,inf
14,239.0,45.0,True,True,239,0.0,0.8117154811715481,1.0,0.0,0.0,True,False,False,inf,45.0,0.0,inf,inf,45.0,0.0,inf,inf,inf,inf,,,,,,,inf
15,323.0,45.0,True,True,323,0.0,0.8606811145510835,0.34055727554179566,0.0,0.0,True,False,False,inf,45.0,0.0,inf,inf,45.0,inf,inf,inf,inf,inf,,,,,,,inf
16,282.0,43.0,True,True,282,0.0,0.8475177304964538,1.0,0.0,0.0,True,False,False,inf,43.0,0.0,inf,inf,43.0,0.0,inf,inf,inf,inf,,,,,,,inf
17,346.0,56.0,True,True,346,0.0,0.838150289017341,0.8410404624277457,0.0,0.0,True,False,False,inf,56.0,0.0,inf,inf,56.0,inf,inf,inf,inf,inf,,,,,,,inf
18,311.0,75.0,True,True,311,0.0,0.7588424437299035,0.7041800643086816,0.0,0.0,True,False,False,inf,75.0,0.0,inf,inf,75.0,inf,inf,inf,inf,inf,,,,,,,inf
19,277.0,16.0,True,True,277,0.0,0.9422382671480144,0.776173285198556,0.0,0.0,True,False,False,inf,16.0,0.0,inf,inf,16.0,inf,inf,inf,inf,inf,,,,,,,inf
20,245.0,69.0,True,True,245,0.0,0.7183673469387755,0.963265306122449,0.0,0.0,True,False,False,inf,69.0,0.0,inf,inf,69.0,inf,inf,inf,inf,inf,,,,,,,inf
21,214.0,58.0,True,True,214,0.0,0.7289719626168224,1.0,0.0,0.0,True,False,False,inf,58.0,0.0,inf,inf,58.0,0.0,inf,inf,inf,inf,,,,,,,inf
22,259.0,49.0,True,True,259,0.0,0.8108108108108109,0.6216216216216216,0.0,0.0,True,False,False,inf,49.0,0.0,inf,inf,49.0,inf,inf,inf,inf,inf,,,,,,,inf
