run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,2.0,0.0,True,True,2,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
1,4.0,0.0,True,True,4,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
2,4.0,0.0,True,True,4,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
3,1.0,0.0,True,True,1,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
4,1.0,0.0,True,True,1,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
5,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
6,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
7,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
8,4.0,0.0,True,True,4,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
9,1.0,0.0,True,True,1,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
10,2.0,0.0,True,True,2,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
11,2.0,0.0,True,True,2,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
12,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
13,2.0,0.0,True,True,2,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
14,3.0,0.0,True,True,3,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
15,2.0,0.0,True,True,2,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
16,4.0,0.0,True,True,4,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
17,2.0,0.0,True,True,2,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
18,1.0,0.0,True,True,1,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
19,4.0,0.0,True,True,4,0.0,1.0,1.0,0.0,0.0,True,False,False,inf,0.0,0.0,inf,inf,0.0,0.0,inf,inf,inf,inf,,,,,,,inf
