run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,678.0,621.0,True,True,678,0.0,0.084070796460177,0.20206489675516223,0.0,0.0,True,False,False,inf,621.0,0.0,inf,inf,621.0,inf,inf,inf,inf,inf,,,,,,,inf
1,inf,582.0,False,True,2164,0.0,0.7310536044362292,0.04528650646950092,0.0,0.0,True,False,False,inf,582.0,0.0,inf,inf,582.0,inf,inf,inf,inf,inf,,,,,,,inf
2,841.0,625.0,True,True,841,0.0,0.2568370986920333,0.09274673008323424,0.0,0.0,True,False,False,inf,625.0,0.0,inf,inf,625.0,inf,inf,inf,inf,inf,,,,,,,inf
3,inf,inf,False,False,2164,0.0,0.0,0.033271719038817,0.0,0.0,False,False,False,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,,,inf
4,inf,inf,False,False,2164,0.0,0.0,0.03927911275415896,0.0,0.0,False,False,False,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,,,inf
5,inf,732.0,False,True,2164,0.0,0.6617375231053605,0.03974121996303143,0.0,0.0,True,False,False,inf,732.0,0.0,inf,inf,732.0,inf,inf,inf,inf,inf,,,,,,,inf
6,785.0,593.0,True,True,785,0.0,0.2445859872611465,0.11847133757961784,0.0,0.0,True,False,False,inf,593.0,0.0,inf,inf,593.0,inf,inf,inf,inf,inf,,,,,,,inf
7,inf,684.0,False,True,2164,0.0,0.6839186691312384,0.040203327171903884,0.0,0.0,True,False,False,inf,684.0,0.0,inf,inf,684.0,inf,inf,inf,inf,inf,,,,,,,inf
8,894.0,608.0,True,True,894,0.0,0.319910514541387,0.1174496644295302,0.0,0.0,True,False,False,inf,608.0,0.0,inf,inf,608.0,inf,inf,inf,inf,inf,,,,,,,inf
9,935.0,644.0,True,True,935,0.0,0.31122994652406416,0.10160427807486631,0.0,0.0,True,False,False,inf,644.0,0.0,inf,inf,644.0,inf,inf,inf,inf,inf,,,,,,,inf
10,inf,2073.0,False,True,2164,0.0,0.04205175600739371,0.040203327171903884,0.0,0.0,True,False,False,inf,2073.0,0.0,inf,inf,2073.0,inf,inf,inf,inf,inf,,,,,,,inf
11,inf,588.0,False,True,2164,0.0,0.7282809611829945,0.05268022181146026,0.0,0.0,True,False,False,inf,588.0,0.0,inf,inf,588.0,inf,inf,inf,inf,inf,,,,,,,inf
12,inf,722.0,False,True,2164,0.0,0.666358595194085,0.03512014787430684,0.0,0.0,True,False,False,inf,722.0,0.0,inf,inf,722.0,inf,inf,inf,inf,inf,,,,,,,inf
13,653.0,629.0,True,True,653,0.0,0.036753445635528334,0.14854517611026033,0.0,0.0,True,False,False,inf,629.0,0.0,inf,inf,629.0,inf,inf,inf,inf,inf,,,,,,,inf
14,inf,597.0,False,True,2164,0.0,0.7241219963031423,0.06700554528650647,0.0,0.0,True,False,False,inf,597.0,0.0,inf,inf,597.0,inf,inf,inf,inf,inf,,,,,,,inf
15,682.0,473.0,True,True,682,0.0,0.3064516129032258,0.09824046920821114,0.0,0.0,True,False,False,inf,473.0,0.0,inf,inf,473.0,inf,inf,inf,inf,inf,,,,,,,inf
16,inf,inf,False,False,2164,0.0,0.0,0.05314232902033272,0.0,0.0,False,False,False,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,,,inf
17,869.0,655.0,True,True,869,0.0,0.24626006904487918,0.1518987341772152,0.0,0.0,True,False,False,inf,655.0,0.0,inf,inf,655.0,inf,inf,inf,inf,inf,,,,,,,inf
18,977.0,441.0,True,True,977,0.0,0.548618219037871,0.0931422722620266,0.0,0.0,True,False,False,inf,441.0,0.0,inf,inf,441.0,inf,inf,inf,inf,inf,,,,,,,inf
19,inf,568.0,False,True,2164,0.0,0.7375231053604436,0.03743068391866913,0.0,0.0,True,False,False,inf,568.0,0.0,inf,inf,568.0,inf,inf,inf,inf,inf,,,,,,,inf
20,inf,696.0,False,True,2164,0.0,0.678373382624769,0.08918669131238448,0.0,0.0,True,False,False,inf,696.0,0.0,inf,inf,696.0,inf,inf,inf,inf,inf,,,,,,,inf
21,inf,632.0,False,True,2164,0.0,0.7079482439926063,0.04990757855822551,0.0,0.0,True,False,False,inf,632.0,0.0,inf,inf,632.0,inf,inf,inf,inf,inf,,,,,,,inf
22,inf,614.0,False,True,2164,0.0,0.7162661737523105,0.10905730129390019,0.0,0.0,True,False,False,inf,614.0,0.0,inf,inf,614.0,inf,inf,inf,inf,inf,,,,,,,inf
23,inf,526.0,False,True,2164,0.0,0.7569316081330869,0.03974121996303143,0.0,0.0,True,False,False,inf,526.0,0.0,inf,inf,526.0,inf,inf,inf,inf,inf,,,,,,,inf
24,inf,714.0,False,True,2164,0.0,0.6700554528650647,0.030499075785582256,0.0,0.0,True,False,False,inf,714.0,0.0,inf,inf,714.0,inf,inf,inf,inf,inf,,,,,,,inf
25,inf,inf,False,False,2164,0.0,0.0,0.03465804066543438,0.0,0.0,False,False,False,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,,,inf
26,827.0,585.0,True,True,827,0.0,0.2926239419588875,0.08343409915356712,0.0,0.0,True,False,False,inf,585.0,0.0,inf,inf,585.0,inf,inf,inf,inf,inf,,,,,,,inf
27,1086.0,570.0,True,True,1086,0.0,0.47513812154696133,0.1261510128913444,0.0,0.0,True,False,False,inf,570.0,0.0,inf,inf,570.0,inf,inf,inf,inf,inf,,,,,,,inf
28,inf,603.0,False,True,2164,0.0,0.7213493530499075,0.036044362292051754,0.0,0.0,True,False,False,inf,603.0,0.0,inf,inf,603.0,inf,inf,inf,inf,inf,,,,,,,inf
29,1025.0,752.0,True,True,1025,0.0,0.26634146341463416,0.07512195121951219,0.0,0.0,True,False,False,inf,752.0,0.0,inf,inf,752.0,inf,inf,inf,inf,inf,,,,,,,inf
30,inf,511.0,False,True,2164,0.0,0.7638632162661737,0.03234750462107209,0.0,0.0,True,False,False,inf,511.0,0.0,inf,inf,511.0,inf,inf,inf,inf,inf,,,,,,,inf
31,inf,785.0,False,True,2164,0.0,0.6372458410351202,0.042975970425138635,0.0,0.0,True,False,False,inf,785.0,0.0,inf,inf,785.0,inf,inf,inf,inf,inf,,,,,,,inf
32,inf,833.0,False,True,2164,0.0,0.6150646950092421,0.048983364140480594,0.0,0.0,True,False,False,inf,833.0,0.0,inf,inf,833.0,inf,inf,inf,inf,inf,,,,,,,inf
33,inf,659.0,False,True,2164,0.0,0.6954713493530499,0.051756007393715345,0.0,0.0,True,False,False,inf,659.0,0.0,inf,inf,659.0,inf,inf,inf,inf,inf,,,,,,,inf
34,1105.0,601.0,True,True,1105,0.0,0.45610859728506786,0.10588235294117647,0.0,0.0,True,False,False,inf,601.0,0.0,inf,inf,601.0,inf,inf,inf,inf,inf,,,,,,,inf
35,inf,inf,False,False,2164,0.0,0.0,0.04390018484288355,0.0,0.0,False,False,False,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,,,inf
36,772.0,508.0,True,True,772,0.0,0.34196891191709844,0.13860103626943004,0.0,0.0,True,False,False,inf,508.0,0.0,inf,inf,508.0,inf,inf,inf,inf,inf,,,,,,,inf
37,inf,611.0,False,True,2164,0.0,0.717652495378928,0.03743068391866913,0.0,0.0,True,False,False,inf,611.0,0.0,inf,inf,611.0,inf,inf,inf,inf,inf,,,,,,,inf
38,inf,inf,False,False,2164,0.0,0.0,0.034195933456561925,0.0,0.0,False,False,False,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,,,inf
39,inf,909.0,False,True,2164,0.0,0.5799445471349353,0.036044362292051754,0.0,0.0,True,False,False,inf,909.0,0.0,inf,inf,909.0,inf,inf,inf,inf,inf,,,,,,,inf
40,866.0,664.0,True,True,866,0.0,0.23325635103926096,0.11431870669745958,0.0,0.0,True,False,False,inf,664.0,0.0,inf,inf,664.0,inf,inf,inf,inf,inf,,,,,,,inf
41,inf,inf,False,False,2164,0.0,0.0,0.03927911275415896,0.0,0.0,False,False,False,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,,,inf
42,1035.0,513.0,True,True,1035,0.0,0.5043478260869565,0.0647342995169082,0.0,0.0,True,False,False,inf,513.0,0.0,inf,inf,513.0,inf,inf,inf,inf,inf,,,,,,,inf
