run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,90,1,459,3,3.181710306060495,4.290404035448205,0.8969298245614035,1.0,19.677047423054344,22.82659106621584,0.862023039970128,0.002178649237472767,92,5,457,8,2.508454322204102,3.6013814640107062,0.977728285077951,1.0,18.47849068992027,21.497026890695725,0.8595835500358457,0.002188183807439825,97,46,453,85,1.1297202769816295,1.9018850322981964,1.0,1.0,13.46343678438271,15.852409987376484,0.8492990526427117,0.002207505518763797,98,113,452,123,1.0024888077009564,1.6481487594870263,1.0,1.0,13.074626398157823,15.239867763979554,0.8579225621012655,0.0022123893805309734
1,94,1,456,1,3.6361177984468895,4.678010396831156,0.8483516483516483,1.0,24.19081446936717,27.935722006316734,0.8659455611670684,0.0021929824561403508,97,5,453,5,2.373066142439484,3.394394733110198,0.9776785714285714,1.0,18.00680844968842,20.608434042609264,0.8737591809478675,0.002207505518763797,101,45,450,45,1.2853577296098138,2.240920736677686,1.0,1.0,17.45885090543484,19.68743257042293,0.8868018134403081,0.0022222222222222222,104,112,448,133,0.7889020123021737,1.35173806190262,1.0,1.0,13.219430089744474,15.050232423098835,0.8783538830573488,0.002232142857142857
2,88,1,461,2,3.463112086098249,4.7976526485036635,0.8387799564270153,1.0,18.77909507131583,22.32692167902674,0.8410964727375008,0.0021691973969631237,90,5,459,7,2.648458826713636,3.8246499793755446,0.9557522123893806,1.0,17.476256603266098,20.240347477357595,0.8634365898518481,0.002178649237472767,94,46,456,50,1.3798454051188287,2.2077613516469228,1.0,1.0,14.604352658197259,17.10721388371788,0.8536955671137796,0.0021929824561403508,97,114,453,134,0.804615728702629,1.4658386594619743,1.0,1.0,13.174609074719502,15.256348150747943,0.8635493202266504,0.002207505518763797
3,89,1,460,1,3.9124207634673667,5.4207208986405035,0.7233115468409586,1.0,22.580444134066628,26.25907590069357,0.8599100828780581,0.002173913043478261,93,5,456,7,2.4824918622919085,3.507421908429615,0.9643652561247216,1.0,16.7133740077198,19.620214549685908,0.8518446098229521,0.0021929824561403508,97,46,453,55,1.3099739706381115,2.1234348472921285,1.0,1.0,13.981732259659848,16.772446014587842,0.8336131919875748,0.002207505518763797,99,113,452,124,0.8675551492916043,1.4335032441967543,1.0,1.0,13.510876194080726,15.583200741073826,0.8670154750987121,0.0022123893805309734
4,83,1,465,1,6.5697848585963925,8.177954620047764,0.20043103448275862,0.9633620689655172,24.31558498659552,28.581213613220786,0.8507541112721638,0.002150537634408602,91,5,458,7,2.908629122572165,4.131902053745534,0.9201773835920177,1.0,20.15661736671447,23.60898938719739,0.8537687503745899,0.002183406113537118,96,46,454,62,1.3262153782720816,2.173028800104976,1.0,1.0,16.131934415925706,18.470237775082655,0.873401556188332,0.0022026431718061676,98,113,452,118,0.8264698691148169,1.6695072767836112,1.0,1.0,15.176915930717996,17.398492517092272,0.8723121222030127,0.0022123893805309734
5,89,1,460,1,3.3456465899573686,4.7495363557080745,0.8366013071895425,1.0,20.00982272820634,23.463272001227057,0.8528146767918766,0.002173913043478261,92,5,457,10,2.279095487751192,3.2054310897619644,0.9753914988814317,1.0,16.220275359062693,18.967960547173284,0.8551407157729424,0.002188183807439825,95,46,455,47,1.3801470475442557,2.3098406970977523,1.0,1.0,14.504271499168066,16.966153388248465,0.8548945165858508,0.002197802197802198,98,113,452,135,0.7486555748947694,1.388054984478663,1.0,1.0,13.078173924366578,14.836132378712515,0.8815083062437264,0.0022123893805309734
6,83,1,465,1,4.829772951720031,6.421408500605026,0.5452586206896551,1.0,23.566244047576806,26.983795268007153,0.8733480154853419,0.002150537634408602,87,5,461,5,3.2267343219171494,4.377701921741391,0.8706140350877193,1.0,19.49290813297121,22.916733981540876,0.8505971290966892,0.0021691973969631237,93,46,456,49,1.4038292805450965,2.322014147142477,1.0,1.0,16.20414717728243,18.38883920499555,0.8811946744784401,0.0021929824561403508,96,114,454,150,0.7227180154266648,1.3658127931948685,1.0,1.0,12.88809558843342,14.939047692281472,0.8627119916815237,0.0022026431718061676
7,92,1,457,1,3.734035855896309,5.102293016867179,0.7807017543859649,1.0,21.33779466201774,24.967853088119778,0.8546107102885311,0.002188183807439825,97,5,453,8,2.052777163126848,2.914446543123927,0.9865168539325843,1.0,17.393256994386984,20.0881656854588,0.8658459546148319,0.002207505518763797,100,46,451,53,1.3315931552779716,2.1296981729102074,1.0,1.0,15.510456461026799,17.672227950905587,0.8776740829801253,0.0022172949002217295,102,113,449,117,0.9636223866416458,1.7409138005423532,1.0,1.0,13.467425191880729,15.476060127440974,0.8702101879276958,0.0022271714922048997
8,90,1,459,1,2.908180197298009,4.098792541023887,0.9432314410480349,1.0,18.059871338903342,21.44463503708253,0.8421626811402394,0.002178649237472767,91,5,458,5,2.5603410668038578,3.704466125648719,0.9646799116997793,1.0,17.35696672524772,20.160542466011947,0.8609374849168523,0.002183406113537118,95,46,455,60,1.4153127905736937,2.3093847746195935,1.0,1.0,14.617259968439823,17.486355342990784,0.835923763513075,0.002197802197802198,97,114,453,116,0.9179820888418817,1.6314890699027957,1.0,1.0,12.645229234083795,14.85433162308265,0.8512822761028133,0.002207505518763797
9,91,1,458,1,3.3945219394865944,4.680757811917056,0.8512035010940919,1.0,19.559524577974475,22.672164292588768,0.8627109580521268,0.002183406113537118,93,5,456,7,2.5802008452005794,3.7268053231472322,0.9443207126948775,1.0,17.849199082276428,20.735756490620833,0.8607932433210214,0.0021929824561403508,98,46,452,63,1.1802789202247368,1.9382797736725481,1.0,1.0,15.111191185428574,17.18670532094716,0.8792372303614848,0.0022123893805309734,100,113,451,147,0.8229794097498484,1.453863272343142,1.0,1.0,13.594705387215472,15.523704149447703,0.8757385000601895,0.0022172949002217295
