run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,197.0,134.0,True,True,197,0.0,0.3197969543147208,1.0,0.0,0.0,True,False,False,552.0,134.0,0.0,552.0,inf,134.0,0.0,inf,566.0,566.0,566.0,-369.0,-369.0,-369.0,,,,566.0
1,272.0,137.0,True,True,272,0.0,0.4963235294117647,1.0,0.0,0.0,True,False,False,631.0,137.0,0.0,631.0,inf,137.0,0.0,inf,631.0,631.0,631.0,-359.0,-359.0,-359.0,,,,754.0
2,287.0,137.0,True,True,287,0.0,0.5226480836236934,1.0,0.0,0.0,True,False,False,651.0,137.0,0.0,651.0,inf,137.0,0.0,inf,657.0,657.0,673.0,-370.0,-370.0,-386.0,,,,704.0
3,314.0,150.0,True,True,314,0.0,0.5222929936305732,1.0,0.0,0.0,True,False,False,598.0,150.0,0.0,598.0,inf,150.0,0.0,inf,598.0,608.0,703.0,-284.0,-294.0,-389.0,,,,703.0
4,182.0,127.0,True,True,182,0.0,0.3021978021978022,1.0,0.0,0.0,True,False,False,552.0,127.0,0.0,552.0,inf,127.0,0.0,inf,593.0,615.0,639.0,-411.0,-433.0,-457.0,,,,639.0
5,403.0,129.0,True,True,403,0.0,0.6799007444168734,1.0,0.0,0.0,True,False,False,inf,129.0,0.0,inf,inf,129.0,0.0,inf,inf,inf,inf,,,,,,,inf
6,351.0,125.0,True,True,351,0.0,0.6438746438746439,1.0,0.0,0.0,True,False,False,inf,125.0,0.0,inf,inf,125.0,0.0,inf,inf,inf,inf,,,,,,,inf
7,256.0,140.0,True,True,256,0.0,0.453125,1.0,0.0,0.0,True,False,False,606.0,140.0,0.0,606.0,inf,140.0,0.0,inf,625.0,625.0,625.0,-369.0,-369.0,-369.0,,,,671.0
8,208.0,146.0,True,True,208,0.0,0.2980769230769231,1.0,0.0,0.0,True,False,False,676.0,146.0,0.0,676.0,inf,146.0,0.0,inf,676.0,716.0,753.0,-468.0,-508.0,-545.0,,,,753.0
9,261.0,129.0,True,True,261,0.0,0.5057471264367817,1.0,0.0,0.0,True,False,False,669.0,129.0,0.0,669.0,inf,129.0,0.0,inf,674.0,708.0,708.0,-413.0,-447.0,-447.0,,,,708.0
10,288.0,135.0,True,True,288,0.0,0.53125,1.0,0.0,0.0,True,False,False,516.0,135.0,0.0,516.0,inf,135.0,0.0,inf,516.0,516.0,516.0,-228.0,-228.0,-228.0,,,,638.0
11,312.0,135.0,True,True,312,0.0,0.5673076923076923,1.0,0.0,0.0,True,False,False,599.0,135.0,0.0,599.0,inf,135.0,0.0,inf,599.0,691.0,714.0,-287.0,-379.0,-402.0,,,,714.0
12,435.0,119.0,True,True,435,0.0,0.7264367816091954,1.0,0.0,0.0,True,False,False,609.0,119.0,0.0,609.0,inf,119.0,0.0,inf,622.0,750.0,750.0,-187.0,-315.0,-315.0,,,,806.0
13,241.0,129.0,True,True,241,0.0,0.46473029045643155,1.0,0.0,0.0,True,False,False,676.0,129.0,0.0,676.0,inf,129.0,0.0,inf,676.0,676.0,726.0,-435.0,-435.0,-485.0,,,,726.0
14,179.0,123.0,True,True,179,0.0,0.3128491620111732,1.0,0.0,0.0,True,False,False,567.0,123.0,0.0,567.0,inf,123.0,0.0,inf,567.0,567.0,567.0,-388.0,-388.0,-388.0,,,,663.0
15,302.0,126.0,True,True,302,0.0,0.5827814569536424,1.0,0.0,0.0,True,False,False,472.0,126.0,0.0,472.0,inf,126.0,0.0,inf,472.0,472.0,472.0,-170.0,-170.0,-170.0,,,,695.0
16,258.0,124.0,True,True,258,0.0,0.5193798449612403,1.0,0.0,0.0,True,False,False,603.0,124.0,0.0,603.0,inf,124.0,0.0,inf,603.0,603.0,603.0,-345.0,-345.0,-345.0,,,,735.0
17,464.0,137.0,True,True,464,0.0,0.7047413793103449,1.0,0.0,0.0,True,False,False,923.0,137.0,0.0,inf,inf,137.0,0.0,inf,923.0,923.0,923.0,-459.0,-459.0,-459.0,,,,inf
18,334.0,125.0,True,True,334,0.0,0.625748502994012,1.0,0.0,0.0,True,False,False,666.0,125.0,0.0,666.0,inf,125.0,0.0,inf,666.0,677.0,677.0,-332.0,-343.0,-343.0,,,,726.0
19,250.0,127.0,True,True,250,0.0,0.492,1.0,0.0,0.0,True,False,False,530.0,127.0,0.0,530.0,inf,127.0,0.0,inf,549.0,555.0,555.0,-299.0,-305.0,-305.0,,,,748.0
20,297.0,130.0,True,True,297,0.0,0.5622895622895623,1.0,0.0,0.0,True,False,False,515.0,130.0,0.0,515.0,inf,130.0,0.0,inf,697.0,706.0,706.0,-400.0,-409.0,-409.0,,,,729.0
21,237.0,135.0,True,True,237,0.0,0.43037974683544306,1.0,0.0,0.0,True,False,False,523.0,135.0,0.0,523.0,inf,135.0,0.0,inf,617.0,617.0,653.0,-380.0,-380.0,-416.0,,,,653.0
22,229.0,134.0,True,True,229,0.0,0.4148471615720524,1.0,0.0,0.0,True,False,False,566.0,134.0,0.0,566.0,inf,134.0,0.0,inf,589.0,589.0,650.0,-360.0,-360.0,-421.0,,,,650.0
23,254.0,127.0,True,True,254,0.0,0.5,1.0,0.0,0.0,True,False,False,595.0,127.0,0.0,595.0,inf,127.0,0.0,inf,595.0,645.0,674.0,-341.0,-391.0,-420.0,,,,674.0
24,214.0,117.0,True,True,214,0.0,0.4532710280373832,1.0,0.0,0.0,True,False,False,608.0,117.0,0.0,608.0,inf,117.0,0.0,inf,608.0,649.0,667.0,-394.0,-435.0,-453.0,,,,667.0
25,445.0,131.0,True,True,445,0.0,0.7056179775280899,1.0,0.0,0.0,True,False,False,650.0,131.0,0.0,650.0,inf,131.0,0.0,inf,650.0,650.0,inf,-205.0,-205.0,,,,,inf
26,204.0,127.0,True,True,204,0.0,0.37745098039215685,1.0,0.0,0.0,True,False,False,557.0,127.0,0.0,557.0,inf,127.0,0.0,inf,557.0,557.0,572.0,-353.0,-353.0,-368.0,,,,572.0
27,314.0,140.0,True,True,314,0.0,0.554140127388535,1.0,0.0,0.0,True,False,False,498.0,140.0,0.0,498.0,inf,140.0,0.0,inf,498.0,498.0,498.0,-184.0,-184.0,-184.0,,,,718.0
28,297.0,135.0,True,True,297,0.0,0.5454545454545454,1.0,0.0,0.0,True,False,False,551.0,135.0,0.0,551.0,inf,135.0,0.0,inf,551.0,551.0,594.0,-254.0,-254.0,-297.0,,,,660.0
29,365.0,124.0,True,True,365,0.0,0.6602739726027397,1.0,0.0,0.0,True,False,False,801.0,124.0,0.0,801.0,inf,124.0,0.0,inf,805.0,827.0,827.0,-440.0,-462.0,-462.0,,,,827.0
30,390.0,129.0,True,True,390,0.0,0.6692307692307692,1.0,0.0,0.0,True,False,False,608.0,129.0,0.0,608.0,inf,129.0,0.0,inf,608.0,712.0,712.0,-218.0,-322.0,-322.0,,,,712.0
31,359.0,136.0,True,True,359,0.0,0.6211699164345403,1.0,0.0,0.0,True,False,False,626.0,136.0,0.0,626.0,inf,136.0,0.0,inf,626.0,672.0,672.0,-267.0,-313.0,-313.0,,,,672.0
32,273.0,135.0,True,True,273,0.0,0.5054945054945055,1.0,0.0,0.0,True,False,False,446.0,135.0,0.0,446.0,inf,135.0,0.0,inf,446.0,729.0,758.0,-173.0,-456.0,-485.0,,,,758.0
33,378.0,128.0,True,True,378,0.0,0.6613756613756614,1.0,0.0,0.0,True,False,False,637.0,128.0,0.0,637.0,inf,128.0,0.0,inf,637.0,637.0,637.0,-259.0,-259.0,-259.0,,,,781.0
34,356.0,140.0,True,True,356,0.0,0.6067415730337079,1.0,0.0,0.0,True,False,False,693.0,140.0,0.0,693.0,inf,140.0,0.0,inf,703.0,715.0,730.0,-347.0,-359.0,-374.0,,,,730.0
35,299.0,129.0,True,True,299,0.0,0.568561872909699,1.0,0.0,0.0,True,False,False,inf,129.0,0.0,inf,inf,129.0,0.0,inf,inf,inf,inf,,,,,,,inf
36,419.0,145.0,True,True,419,0.0,0.6539379474940334,1.0,0.0,0.0,True,False,False,705.0,145.0,0.0,705.0,inf,145.0,0.0,inf,705.0,769.0,811.0,-286.0,-350.0,-392.0,,,,811.0
37,208.0,126.0,True,True,208,0.0,0.3942307692307692,1.0,0.0,0.0,True,False,False,710.0,126.0,0.0,710.0,inf,126.0,0.0,inf,721.0,721.0,740.0,-513.0,-513.0,-532.0,,,,740.0
38,504.0,123.0,True,True,504,0.0,0.7559523809523809,1.0,0.0,0.0,True,False,False,inf,123.0,0.0,inf,inf,123.0,0.0,inf,inf,inf,inf,,,,,,,inf
39,400.0,126.0,True,True,400,0.0,0.685,1.0,0.0,0.0,True,False,False,555.0,126.0,0.0,555.0,inf,126.0,0.0,inf,555.0,555.0,555.0,-155.0,-155.0,-155.0,,,,736.0
40,261.0,133.0,True,True,261,0.0,0.4904214559386973,1.0,0.0,0.0,True,False,False,754.0,133.0,0.0,754.0,inf,133.0,0.0,inf,759.0,759.0,759.0,-498.0,-498.0,-498.0,,,,845.0
41,361.0,127.0,True,True,361,0.0,0.6481994459833795,1.0,0.0,0.0,True,False,False,692.0,127.0,0.0,692.0,inf,127.0,0.0,inf,697.0,711.0,711.0,-336.0,-350.0,-350.0,,,,741.0
42,380.0,139.0,True,True,380,0.0,0.6342105263157894,1.0,0.0,0.0,True,False,False,468.0,139.0,0.0,468.0,inf,139.0,0.0,inf,468.0,468.0,468.0,-88.0,-88.0,-88.0,,,,751.0
43,182.0,126.0,True,True,182,0.0,0.3076923076923077,1.0,0.0,0.0,True,False,False,587.0,126.0,0.0,587.0,inf,126.0,0.0,inf,693.0,742.0,742.0,-511.0,-560.0,-560.0,,,,742.0
