eps,n_hits,N_tau_median,N_tau_min,N_tau_max,F_minus,F_plus,Delta_F
0.01,0,,,,0.15607173752906656,0.9014867968101645,0.745415059281098
1.0,0,,,,0.15607173752906656,0.9014867968101645,0.745415059281098
10.0,0,,,,0.15607173752906656,0.9014867968101645,0.745415059281098
100.0,0,,,,0.15607173752906656,0.9014867968101645,0.745415059281098
400.0,51,171.0,170.0,174.0,0.2929757717144532,1.0,0.7070242282855468
