function,eps,f_star,n_hits,hit_rate,tau_first,tau_median,tau_max,p_hat,clustering,l2_rate,l3_rate,gamma,F_minus,F_plus,Delta_F,F_mean,n_success_F,g2g3_r0.5,beta1_r0.5,g2g3_r1.0,beta1_r1.0,g2g3_r2.0,beta1_r2.0,g2g3_r5.0,beta1_r5.0,g2g3_r10.0,beta1_r10.0,g2g3_r20.0,beta1_r20.0,N_tau_median,N_tau_min,N_tau_max
cec2017_f27,0.01,2700.0,0,0.0,,,,,,0.9789061650538219,1.0,0.9789061650538219,0.15607173752906656,0.9014867968101645,0.745415059281098,0.5314052608767958,650056,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,
cec2017_f27,1.0,2700.0,0,0.0,,,,,,0.9789061650538219,1.0,0.9789061650538219,0.15607173752906656,0.9014867968101645,0.745415059281098,0.5314052608767958,650056,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,
cec2017_f27,10.0,2700.0,0,0.0,,,,,,0.9789061650538219,1.0,0.9789061650538219,0.15607173752906656,0.9014867968101645,0.745415059281098,0.5314052608767958,650056,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,
cec2017_f27,100.0,2700.0,0,0.0,,,,,,0.9789061650538219,1.0,0.9789061650538219,0.15607173752906656,0.9014867968101645,0.745415059281098,0.5314052608767958,650056,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,
cec2017_f27,400.0,2700.0,51,1.0,19.0,27.0,33.0,0.03758290346352248,1.7554579610635008,0.3559322033898305,1.0,0.3559322033898305,0.2929757717144532,1.0,0.7070242282855468,0.683647286573026,103389,0.0,0.005847953216374269,0.0,0.005847953216374269,0.0,0.005847953216374269,0.0,0.005847953216374269,0.0,0.005847953216374269,0.1568627450980392,0.011764705882352941,171.0,170.0,174.0
