eps,n_hits,l2_rate,l3_rate,gamma
0.01,30,0.7329487098205795,0.4720091295251379,0.37233246687377164
1.0,51,0.7001910798340868,0.9677494523931585,0.6857901850212053
10.0,51,0.33352803738317754,1.0,0.33352803738317754
100.0,51,0.2775729131746564,1.0,0.2775729131746564
400.0,51,0.3167755991285403,1.0,0.3167755991285403
