run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,61.0,52.0,True,True,61,0.0,0.14754098360655737,1.0,0.0,0.0,True,False,False,inf,52.0,0.0,inf,inf,52.0,0.0,inf,inf,inf,inf,,,,,,,inf
1,67.0,23.0,True,True,67,0.0,0.6567164179104478,1.0,0.0,0.0,True,False,False,545.0,23.0,0.0,545.0,inf,23.0,0.0,inf,545.0,545.0,545.0,-478.0,-478.0,-478.0,,,,inf
2,47.0,40.0,True,True,47,0.0,0.14893617021276595,1.0,0.0,0.0,True,False,False,724.0,40.0,0.0,724.0,inf,40.0,0.0,inf,724.0,724.0,724.0,-677.0,-677.0,-677.0,,,,inf
3,74.0,48.0,True,True,74,0.0,0.35135135135135137,1.0,0.0,0.0,True,False,False,inf,48.0,0.0,inf,inf,48.0,0.0,inf,inf,inf,inf,,,,,,,inf
4,57.0,26.0,True,True,57,0.0,0.543859649122807,1.0,0.0,0.0,True,False,False,599.0,26.0,0.0,599.0,inf,26.0,0.0,inf,632.0,632.0,632.0,-575.0,-575.0,-575.0,,,,inf
5,56.0,38.0,True,True,56,0.0,0.32142857142857145,1.0,0.0,0.0,True,False,False,710.0,38.0,0.0,710.0,inf,38.0,0.0,inf,710.0,710.0,710.0,-654.0,-654.0,-654.0,,,,inf
6,59.0,48.0,True,True,59,0.0,0.1864406779661017,1.0,0.0,0.0,True,False,False,inf,48.0,0.0,inf,inf,48.0,0.0,inf,inf,inf,inf,,,,,,,inf
7,61.0,45.0,True,True,61,0.0,0.26229508196721313,1.0,0.0,0.0,True,False,False,inf,45.0,0.0,inf,inf,45.0,0.0,inf,inf,inf,inf,,,,,,,inf
8,59.0,48.0,True,True,59,0.0,0.1864406779661017,1.0,0.0,0.0,True,False,False,653.0,48.0,0.0,653.0,inf,48.0,0.0,inf,714.0,714.0,714.0,-655.0,-655.0,-655.0,,,,inf
9,66.0,46.0,True,True,66,0.0,0.30303030303030304,1.0,0.0,0.0,True,False,False,inf,46.0,0.0,inf,inf,46.0,0.0,inf,inf,inf,inf,,,,,,,inf
10,51.0,40.0,True,True,51,0.0,0.21568627450980393,1.0,0.0,0.0,True,False,False,1193.0,40.0,0.0,inf,inf,40.0,0.0,inf,1193.0,1193.0,1193.0,-1142.0,-1142.0,-1142.0,,,,inf
11,66.0,49.0,True,True,66,0.0,0.25757575757575757,1.0,0.0,0.0,True,False,False,inf,49.0,0.0,inf,inf,49.0,0.0,inf,inf,inf,inf,,,,,,,inf
12,65.0,55.0,True,True,65,0.0,0.15384615384615385,1.0,0.0,0.0,True,False,False,633.0,55.0,0.0,633.0,inf,55.0,0.0,inf,633.0,633.0,633.0,-568.0,-568.0,-568.0,,,,inf
13,58.0,48.0,True,True,58,0.0,0.1724137931034483,1.0,0.0,0.0,True,False,False,506.0,48.0,0.0,506.0,inf,48.0,0.0,inf,506.0,506.0,506.0,-448.0,-448.0,-448.0,,,,inf
14,62.0,43.0,True,True,62,0.0,0.3064516129032258,1.0,0.0,0.0,True,False,False,796.0,43.0,0.0,inf,inf,43.0,0.0,inf,796.0,796.0,796.0,-734.0,-734.0,-734.0,,,,inf
15,55.0,41.0,True,True,55,0.0,0.2545454545454545,1.0,0.0,0.0,True,False,False,859.0,41.0,0.0,inf,inf,41.0,0.0,inf,inf,inf,inf,,,,,,,inf
16,55.0,50.0,True,True,55,0.0,0.09090909090909091,1.0,0.0,0.0,True,False,False,inf,50.0,0.0,inf,inf,50.0,0.0,inf,inf,inf,inf,,,,,,,inf
17,47.0,34.0,True,True,47,0.0,0.2765957446808511,1.0,0.0,0.0,True,False,False,inf,34.0,0.0,inf,inf,34.0,0.0,inf,inf,inf,inf,,,,,,,inf
18,58.0,44.0,True,True,58,0.0,0.2413793103448276,1.0,0.0,0.0,True,False,False,729.0,44.0,0.0,729.0,inf,44.0,0.0,inf,729.0,729.0,729.0,-671.0,-671.0,-671.0,,,,inf
19,52.0,46.0,True,True,52,0.0,0.11538461538461539,1.0,0.0,0.0,True,False,False,589.0,46.0,0.0,589.0,inf,46.0,0.0,inf,631.0,631.0,631.0,-579.0,-579.0,-579.0,,,,inf
20,62.0,48.0,True,True,62,0.0,0.22580645161290322,1.0,0.0,0.0,True,False,False,545.0,48.0,0.0,545.0,inf,48.0,0.0,inf,545.0,545.0,545.0,-483.0,-483.0,-483.0,,,,inf
21,62.0,47.0,True,True,62,0.0,0.24193548387096775,1.0,0.0,0.0,True,False,False,860.0,47.0,0.0,inf,inf,47.0,0.0,inf,inf,inf,inf,,,,,,,inf
22,53.0,48.0,True,True,53,0.0,0.09433962264150944,1.0,0.0,0.0,True,False,False,644.0,48.0,0.0,644.0,inf,48.0,0.0,inf,644.0,644.0,677.0,-591.0,-591.0,-624.0,,,,734.0
23,62.0,41.0,True,True,62,0.0,0.3387096774193548,1.0,0.0,0.0,True,False,False,634.0,41.0,0.0,634.0,inf,41.0,0.0,inf,640.0,640.0,640.0,-578.0,-578.0,-578.0,,,,inf
24,53.0,40.0,True,True,53,0.0,0.24528301886792453,1.0,0.0,0.0,True,False,False,493.0,40.0,0.0,493.0,inf,40.0,0.0,inf,493.0,493.0,493.0,-440.0,-440.0,-440.0,,,,inf
25,61.0,39.0,True,True,61,0.0,0.36065573770491804,1.0,0.0,0.0,True,False,False,816.0,39.0,0.0,820.0,inf,39.0,0.0,inf,816.0,816.0,816.0,-755.0,-755.0,-755.0,,,,inf
26,48.0,46.0,True,True,48,0.0,0.041666666666666664,1.0,0.0,0.0,True,False,False,inf,46.0,0.0,inf,inf,46.0,0.0,inf,inf,inf,inf,,,,,,,inf
27,57.0,53.0,True,True,57,0.0,0.07017543859649122,1.0,0.0,0.0,True,False,False,inf,53.0,0.0,inf,inf,53.0,0.0,inf,inf,inf,inf,,,,,,,inf
28,57.0,52.0,True,True,57,0.0,0.08771929824561403,1.0,0.0,0.0,True,False,False,751.0,52.0,0.0,751.0,inf,52.0,0.0,inf,751.0,751.0,793.0,-694.0,-694.0,-736.0,,,,inf
29,63.0,52.0,True,True,63,0.0,0.1746031746031746,1.0,0.0,0.0,True,False,False,717.0,52.0,0.0,717.0,inf,52.0,0.0,inf,717.0,717.0,717.0,-654.0,-654.0,-654.0,,,,inf
30,59.0,52.0,True,True,59,0.0,0.11864406779661017,1.0,0.0,0.0,True,False,False,674.0,52.0,0.0,674.0,inf,52.0,0.0,inf,674.0,752.0,752.0,-615.0,-693.0,-693.0,,,,inf
31,43.0,31.0,True,True,43,0.0,0.27906976744186046,1.0,0.0,0.0,True,False,False,inf,31.0,0.0,inf,inf,31.0,0.0,inf,inf,inf,inf,,,,,,,inf
32,56.0,50.0,True,True,56,0.0,0.10714285714285714,1.0,0.0,0.0,True,False,False,inf,50.0,0.0,inf,inf,50.0,0.0,inf,inf,inf,inf,,,,,,,inf
33,57.0,47.0,True,True,57,0.0,0.17543859649122806,1.0,0.0,0.0,True,False,False,inf,47.0,0.0,inf,inf,47.0,0.0,inf,inf,inf,inf,,,,,,,inf
34,54.0,48.0,True,True,54,0.0,0.1111111111111111,1.0,0.0,0.0,True,False,False,739.0,48.0,0.0,739.0,inf,48.0,0.0,inf,741.0,750.0,750.0,-687.0,-696.0,-696.0,,,,750.0
35,61.0,34.0,True,True,61,0.0,0.4426229508196721,1.0,0.0,0.0,True,False,False,inf,34.0,0.0,inf,inf,34.0,0.0,inf,inf,inf,inf,,,,,,,inf
36,63.0,57.0,True,True,63,0.0,0.09523809523809523,1.0,0.0,0.0,True,False,False,719.0,57.0,0.0,719.0,inf,57.0,0.0,inf,778.0,778.0,778.0,-715.0,-715.0,-715.0,,,,inf
37,50.0,50.0,True,True,50,0.0,0.0,1.0,0.0,0.0,False,False,False,inf,50.0,0.0,inf,inf,inf,0.0,inf,inf,inf,inf,,,,,,,inf
38,63.0,37.0,True,True,63,0.0,0.4126984126984127,1.0,0.0,0.0,True,False,False,718.0,37.0,0.0,718.0,inf,37.0,0.0,inf,718.0,718.0,718.0,-655.0,-655.0,-655.0,,,,718.0
39,55.0,50.0,True,True,55,0.0,0.09090909090909091,1.0,0.0,0.0,True,False,False,inf,50.0,0.0,inf,inf,50.0,0.0,inf,inf,inf,inf,,,,,,,inf
40,63.0,34.0,True,True,63,0.0,0.4603174603174603,1.0,0.0,0.0,True,False,False,984.0,34.0,0.0,inf,inf,34.0,0.0,inf,984.0,984.0,984.0,-921.0,-921.0,-921.0,,,,inf
41,67.0,46.0,True,True,67,0.0,0.31343283582089554,1.0,0.0,0.0,True,False,False,541.0,46.0,0.0,541.0,inf,46.0,0.0,inf,541.0,541.0,541.0,-474.0,-474.0,-474.0,,,,inf
42,69.0,59.0,True,True,69,0.0,0.14492753623188406,1.0,0.0,0.0,True,False,False,inf,59.0,0.0,inf,inf,59.0,0.0,inf,inf,inf,inf,,,,,,,inf
43,52.0,47.0,True,True,52,0.0,0.09615384615384616,1.0,0.0,0.0,True,False,False,inf,47.0,0.0,inf,inf,47.0,0.0,inf,inf,inf,inf,,,,,,,inf
