run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
15,51.0,29.0,True,True,51,0.0,0.43137254901960786,1.0,0.0,0.0,True,False,False,128.0,29.0,0.0,128.0,inf,29.0,0.0,inf,128.0,128.0,128.0,-77.0,-77.0,-77.0,,,,128.0
16,50.0,16.0,True,True,50,0.0,0.68,1.0,0.0,0.0,True,False,False,123.0,16.0,0.0,123.0,inf,16.0,0.0,inf,123.0,123.0,123.0,-73.0,-73.0,-73.0,,,,123.0
17,41.0,21.0,True,True,41,0.0,0.4878048780487805,1.0,0.0,0.0,True,False,False,131.0,21.0,0.0,131.0,inf,21.0,0.0,inf,131.0,131.0,131.0,-90.0,-90.0,-90.0,,,,131.0
18,42.0,17.0,True,True,42,0.0,0.5952380952380952,1.0,0.0,0.0,True,False,False,114.0,17.0,0.0,114.0,inf,17.0,0.0,inf,114.0,114.0,114.0,-72.0,-72.0,-72.0,,,,114.0
19,38.0,17.0,True,True,38,0.0,0.5526315789473685,1.0,0.0,0.0,True,False,False,126.0,17.0,0.0,126.0,inf,17.0,0.0,inf,126.0,126.0,126.0,-88.0,-88.0,-88.0,,,,126.0
20,47.0,25.0,True,True,47,0.0,0.46808510638297873,1.0,0.0,0.0,True,False,False,125.0,25.0,0.0,125.0,inf,25.0,0.0,inf,125.0,125.0,125.0,-78.0,-78.0,-78.0,,,,125.0
21,46.0,15.0,True,True,46,0.0,0.6739130434782609,1.0,0.0,0.0,True,False,False,119.0,15.0,0.0,119.0,inf,15.0,0.0,inf,119.0,119.0,119.0,-73.0,-73.0,-73.0,,,,119.0
22,52.0,25.0,True,True,52,0.0,0.5192307692307693,1.0,0.0,0.0,True,False,False,128.0,25.0,0.0,128.0,inf,25.0,0.0,inf,130.0,130.0,130.0,-78.0,-78.0,-78.0,,,,130.0
23,41.0,12.0,True,True,41,0.0,0.7073170731707317,1.0,0.0,0.0,True,False,False,117.0,12.0,0.0,117.0,inf,12.0,0.0,inf,117.0,117.0,117.0,-76.0,-76.0,-76.0,,,,117.0
24,42.0,25.0,True,True,42,0.0,0.40476190476190477,1.0,0.0,0.0,True,False,False,127.0,25.0,0.0,127.0,inf,25.0,0.0,inf,127.0,127.0,127.0,-85.0,-85.0,-85.0,,,,127.0
25,48.0,16.0,True,True,48,0.0,0.6666666666666666,1.0,0.0,0.0,True,False,False,122.0,16.0,0.0,122.0,inf,16.0,0.0,inf,122.0,122.0,122.0,-74.0,-74.0,-74.0,,,,122.0
26,38.0,20.0,True,True,38,0.0,0.47368421052631576,1.0,0.0,0.0,True,False,False,131.0,20.0,0.0,131.0,inf,20.0,0.0,inf,131.0,131.0,131.0,-93.0,-93.0,-93.0,,,,131.0
27,39.0,19.0,True,True,39,0.0,0.5128205128205128,1.0,0.0,0.0,True,False,False,132.0,19.0,0.0,132.0,inf,19.0,0.0,inf,132.0,132.0,132.0,-93.0,-93.0,-93.0,,,,132.0
28,37.0,18.0,True,True,37,0.0,0.5135135135135135,1.0,0.0,0.0,True,False,False,117.0,18.0,0.0,117.0,inf,18.0,0.0,inf,117.0,117.0,117.0,-80.0,-80.0,-80.0,,,,117.0
29,35.0,16.0,True,True,35,0.0,0.5428571428571428,1.0,0.0,0.0,True,False,False,126.0,16.0,0.0,126.0,inf,16.0,0.0,inf,126.0,126.0,126.0,-91.0,-91.0,-91.0,,,,126.0
30,47.0,11.0,True,True,47,0.0,0.7659574468085106,1.0,0.0,0.0,True,False,False,125.0,11.0,0.0,125.0,inf,11.0,0.0,inf,125.0,125.0,125.0,-78.0,-78.0,-78.0,,,,125.0
31,38.0,33.0,True,True,38,0.0,0.13157894736842105,1.0,0.0,0.0,True,False,False,121.0,33.0,0.0,121.0,inf,33.0,0.0,inf,121.0,121.0,121.0,-83.0,-83.0,-83.0,,,,121.0
32,33.0,26.0,True,True,33,0.0,0.21212121212121213,1.0,0.0,0.0,True,False,False,121.0,26.0,0.0,121.0,inf,26.0,0.0,inf,121.0,121.0,121.0,-88.0,-88.0,-88.0,,,,121.0
33,38.0,18.0,True,True,38,0.0,0.5263157894736842,1.0,0.0,0.0,True,False,False,123.0,18.0,0.0,123.0,inf,18.0,0.0,inf,123.0,123.0,123.0,-85.0,-85.0,-85.0,,,,123.0
34,48.0,12.0,True,True,48,0.0,0.75,1.0,0.0,0.0,True,False,False,127.0,12.0,0.0,127.0,inf,12.0,0.0,inf,127.0,127.0,127.0,-79.0,-79.0,-79.0,,,,127.0
35,44.0,26.0,True,True,44,0.0,0.4090909090909091,1.0,0.0,0.0,True,False,False,121.0,26.0,0.0,121.0,inf,26.0,0.0,inf,127.0,127.0,127.0,-83.0,-83.0,-83.0,,,,127.0
36,32.0,18.0,True,True,32,0.0,0.4375,1.0,0.0,0.0,True,False,False,121.0,18.0,0.0,121.0,inf,18.0,0.0,inf,125.0,125.0,125.0,-93.0,-93.0,-93.0,,,,125.0
37,32.0,14.0,True,True,32,0.0,0.5625,1.0,0.0,0.0,True,False,False,117.0,14.0,0.0,117.0,inf,14.0,0.0,inf,123.0,123.0,123.0,-91.0,-91.0,-91.0,,,,123.0
38,48.0,21.0,True,True,48,0.0,0.5625,1.0,0.0,0.0,True,False,False,126.0,21.0,0.0,126.0,inf,21.0,0.0,inf,129.0,129.0,129.0,-81.0,-81.0,-81.0,,,,129.0
39,47.0,13.0,True,True,47,0.0,0.723404255319149,1.0,0.0,0.0,True,False,False,127.0,13.0,0.0,127.0,inf,13.0,0.0,inf,127.0,127.0,127.0,-80.0,-80.0,-80.0,,,,127.0
40,39.0,7.0,True,True,39,0.0,0.8205128205128205,1.0,0.0,0.0,True,False,False,121.0,7.0,0.0,121.0,inf,7.0,0.0,inf,124.0,124.0,124.0,-85.0,-85.0,-85.0,,,,124.0
41,39.0,26.0,True,True,39,0.0,0.3333333333333333,1.0,0.0,0.0,True,False,False,115.0,26.0,0.0,115.0,inf,26.0,0.0,inf,115.0,115.0,115.0,-76.0,-76.0,-76.0,,,,115.0
42,42.0,14.0,True,True,42,0.0,0.6666666666666666,1.0,0.0,0.0,True,False,False,132.0,14.0,0.0,132.0,inf,14.0,0.0,inf,132.0,132.0,132.0,-90.0,-90.0,-90.0,,,,132.0
43,44.0,23.0,True,True,44,0.0,0.4772727272727273,1.0,0.0,0.0,True,False,False,130.0,23.0,0.0,130.0,inf,23.0,0.0,inf,133.0,133.0,133.0,-89.0,-89.0,-89.0,,,,133.0
44,50.0,16.0,True,True,50,0.0,0.68,1.0,0.0,0.0,True,False,False,125.0,16.0,0.0,125.0,inf,16.0,0.0,inf,129.0,129.0,129.0,-79.0,-79.0,-79.0,,,,129.0
45,42.0,18.0,True,True,42,0.0,0.5714285714285714,1.0,0.0,0.0,True,False,False,115.0,18.0,0.0,115.0,inf,18.0,0.0,inf,115.0,115.0,115.0,-73.0,-73.0,-73.0,,,,115.0
46,49.0,15.0,True,True,49,0.0,0.6938775510204082,1.0,0.0,0.0,True,False,False,125.0,15.0,0.0,125.0,inf,15.0,0.0,inf,125.0,125.0,125.0,-76.0,-76.0,-76.0,,,,125.0
47,54.0,18.0,True,True,54,0.0,0.6666666666666666,1.0,0.0,0.0,True,False,False,133.0,18.0,0.0,133.0,inf,18.0,0.0,inf,133.0,133.0,133.0,-79.0,-79.0,-79.0,,,,133.0
48,36.0,19.0,True,True,36,0.0,0.4722222222222222,1.0,0.0,0.0,True,False,False,106.0,19.0,0.0,106.0,inf,19.0,0.0,inf,110.0,110.0,110.0,-74.0,-74.0,-74.0,,,,110.0
49,50.0,24.0,True,True,50,0.0,0.52,1.0,0.0,0.0,True,False,False,132.0,24.0,0.0,132.0,inf,24.0,0.0,inf,132.0,132.0,132.0,-82.0,-82.0,-82.0,,,,132.0
50,41.0,23.0,True,True,41,0.0,0.43902439024390244,1.0,0.0,0.0,True,False,False,120.0,23.0,0.0,120.0,inf,23.0,0.0,inf,120.0,120.0,120.0,-79.0,-79.0,-79.0,,,,120.0
