run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,102.0,74.0,True,True,102,0.0,0.27450980392156865,1.0,0.0,0.0,True,False,False,492.0,74.0,0.0,492.0,inf,74.0,0.0,inf,516.0,516.0,516.0,-414.0,-414.0,-414.0,,,,inf
1,110.0,77.0,True,True,110,0.0,0.3,1.0,0.0,0.0,True,False,False,429.0,77.0,0.0,429.0,inf,77.0,0.0,inf,429.0,429.0,540.0,-319.0,-319.0,-430.0,,,,540.0
2,123.0,81.0,True,True,123,0.0,0.34146341463414637,1.0,0.0,0.0,True,False,False,426.0,81.0,0.0,426.0,inf,81.0,0.0,inf,437.0,446.0,446.0,-314.0,-323.0,-323.0,,,,inf
3,138.0,91.0,True,True,138,0.0,0.34057971014492755,1.0,0.0,0.0,True,False,False,482.0,91.0,0.0,482.0,inf,91.0,0.0,inf,482.0,482.0,482.0,-344.0,-344.0,-344.0,,,,482.0
4,103.0,89.0,True,True,103,0.0,0.13592233009708737,1.0,0.0,0.0,True,False,False,459.0,89.0,0.0,459.0,inf,89.0,0.0,inf,459.0,459.0,484.0,-356.0,-356.0,-381.0,,,,inf
5,129.0,87.0,True,True,129,0.0,0.32558139534883723,1.0,0.0,0.0,True,False,False,451.0,87.0,0.0,451.0,inf,87.0,0.0,inf,481.0,481.0,481.0,-352.0,-352.0,-352.0,,,,481.0
6,120.0,85.0,True,True,120,0.0,0.2916666666666667,1.0,0.0,0.0,True,False,False,401.0,85.0,0.0,401.0,inf,85.0,0.0,inf,408.0,408.0,408.0,-288.0,-288.0,-288.0,,,,inf
7,117.0,85.0,True,True,117,0.0,0.27350427350427353,1.0,0.0,0.0,True,False,False,478.0,85.0,0.0,478.0,inf,85.0,0.0,inf,478.0,478.0,478.0,-361.0,-361.0,-361.0,,,,595.0
8,117.0,91.0,True,True,117,0.0,0.2222222222222222,1.0,0.0,0.0,True,False,False,411.0,91.0,0.0,411.0,inf,91.0,0.0,inf,433.0,433.0,433.0,-316.0,-316.0,-316.0,,,,433.0
9,120.0,87.0,True,True,120,0.0,0.275,1.0,0.0,0.0,True,False,False,442.0,87.0,0.0,442.0,inf,87.0,0.0,inf,442.0,499.0,499.0,-322.0,-379.0,-379.0,,,,inf
