run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,250.0,117.0,True,True,250,0.0,0.532,0.94,0.0,0.0,True,False,False,inf,117.0,0.0,inf,inf,117.0,233.0,inf,inf,inf,inf,,,,,,,inf
1,240.0,112.0,True,True,240,0.0,0.5333333333333333,0.9875,0.0,0.0,True,False,False,inf,112.0,0.0,inf,inf,112.0,159.0,inf,inf,inf,inf,,,,,,,inf
2,265.0,173.0,True,True,265,0.0,0.3471698113207547,1.0,0.0,0.0,True,False,False,inf,173.0,0.0,inf,inf,173.0,0.0,inf,inf,inf,inf,,,,,,,inf
3,254.0,116.0,True,True,254,0.0,0.5433070866141733,1.0,0.0,0.0,True,False,False,1003.0,116.0,0.0,1003.0,inf,116.0,0.0,inf,1003.0,1059.0,1059.0,-749.0,-805.0,-805.0,,,,1220.0
4,228.0,140.0,True,True,228,0.0,0.38596491228070173,1.0,0.0,0.0,True,False,False,inf,140.0,0.0,inf,inf,140.0,0.0,inf,inf,inf,inf,,,,,,,inf
5,317.0,152.0,True,True,317,0.0,0.5205047318611987,0.9747634069400631,0.0,0.0,True,False,False,inf,152.0,0.0,inf,inf,152.0,inf,inf,inf,inf,inf,,,,,,,inf
6,290.0,168.0,True,True,290,0.0,0.4206896551724138,0.9517241379310345,0.0,0.0,True,False,False,inf,168.0,0.0,inf,inf,168.0,171.0,inf,inf,inf,inf,,,,,,,inf
7,279.0,122.0,True,True,279,0.0,0.5627240143369175,1.0,0.0,0.0,True,False,False,inf,122.0,0.0,inf,inf,122.0,0.0,inf,inf,inf,inf,,,,,,,inf
8,252.0,74.0,True,True,252,0.0,0.7063492063492064,1.0,0.0,0.0,True,False,False,inf,74.0,0.0,inf,inf,74.0,0.0,inf,inf,inf,inf,,,,,,,inf
9,251.0,163.0,True,True,251,0.0,0.350597609561753,0.9960159362549801,0.0,0.0,True,False,False,inf,163.0,0.0,inf,inf,163.0,243.0,inf,inf,inf,inf,,,,,,,inf
10,263.0,119.0,True,True,263,0.0,0.5475285171102662,1.0,0.0,0.0,True,False,False,inf,119.0,0.0,inf,inf,119.0,0.0,inf,inf,inf,inf,,,,,,,inf
11,192.0,122.0,True,True,192,0.0,0.3645833333333333,1.0,0.0,0.0,True,False,False,inf,122.0,0.0,inf,inf,122.0,0.0,inf,inf,inf,inf,,,,,,,inf
12,250.0,160.0,True,True,250,0.0,0.36,0.948,0.0,0.0,True,False,False,inf,160.0,0.0,inf,inf,160.0,233.0,inf,inf,inf,inf,,,,,,,inf
13,232.0,144.0,True,True,232,0.0,0.3793103448275862,1.0,0.0,0.0,True,False,False,inf,144.0,0.0,inf,inf,144.0,0.0,inf,inf,inf,inf,,,,,,,inf
14,242.0,122.0,True,True,242,0.0,0.49586776859504134,0.9256198347107438,0.0,0.0,True,False,False,inf,122.0,0.0,inf,inf,122.0,222.0,inf,inf,inf,inf,,,,,,,inf
15,270.0,138.0,True,True,270,0.0,0.4888888888888889,1.0,0.0,0.0,True,False,False,inf,138.0,0.0,inf,inf,138.0,0.0,inf,inf,inf,inf,,,,,,,inf
16,254.0,132.0,True,True,254,0.0,0.48031496062992124,1.0,0.0,0.0,True,False,False,inf,132.0,0.0,inf,inf,132.0,0.0,inf,inf,inf,inf,,,,,,,inf
17,204.0,124.0,True,True,204,0.0,0.39215686274509803,0.9901960784313726,0.0,0.0,True,False,False,inf,124.0,0.0,inf,inf,124.0,inf,inf,inf,inf,inf,,,,,,,inf
18,211.0,98.0,True,True,211,0.0,0.5355450236966824,1.0,0.0,0.0,True,False,False,inf,98.0,0.0,inf,inf,98.0,0.0,inf,inf,inf,inf,,,,,,,inf
19,112.0,96.0,True,True,112,0.0,0.14285714285714285,1.0,0.0,0.0,True,False,False,inf,96.0,0.0,inf,inf,96.0,0.0,inf,inf,inf,inf,,,,,,,inf
20,205.0,158.0,True,True,205,0.0,0.22926829268292684,1.0,0.0,0.0,True,False,False,inf,158.0,0.0,inf,inf,158.0,0.0,inf,inf,inf,inf,,,,,,,inf
21,159.0,130.0,True,True,159,0.0,0.18238993710691823,1.0,0.0,0.0,True,False,False,inf,130.0,0.0,inf,inf,130.0,0.0,inf,inf,inf,inf,,,,,,,inf
22,232.0,100.0,True,True,232,0.0,0.5689655172413793,0.9827586206896551,0.0,0.0,True,False,False,inf,100.0,0.0,inf,inf,100.0,223.0,inf,inf,inf,inf,,,,,,,inf
23,209.0,148.0,True,True,209,0.0,0.291866028708134,1.0,0.0,0.0,True,False,False,inf,148.0,0.0,inf,inf,148.0,0.0,inf,inf,inf,inf,,,,,,,inf
24,227.0,160.0,True,True,227,0.0,0.29515418502202645,1.0,0.0,0.0,True,False,False,inf,160.0,0.0,inf,inf,160.0,0.0,inf,inf,inf,inf,,,,,,,inf
25,245.0,111.0,True,True,245,0.0,0.5469387755102041,1.0,0.0,0.0,True,False,False,inf,111.0,0.0,inf,inf,111.0,0.0,inf,inf,inf,inf,,,,,,,inf
26,219.0,139.0,True,True,219,0.0,0.365296803652968,1.0,0.0,0.0,True,False,False,inf,139.0,0.0,inf,inf,139.0,0.0,inf,inf,inf,inf,,,,,,,inf
27,209.0,137.0,True,True,209,0.0,0.3444976076555024,0.9665071770334929,0.0,0.0,True,False,False,inf,137.0,0.0,inf,inf,137.0,181.0,inf,inf,inf,inf,,,,,,,inf
28,67.0,31.0,True,True,67,0.0,0.5373134328358209,1.0,0.0,0.0,True,False,False,inf,31.0,0.0,inf,inf,31.0,0.0,inf,inf,inf,inf,,,,,,,inf
29,212.0,134.0,True,True,212,0.0,0.36792452830188677,1.0,0.0,0.0,True,False,False,inf,134.0,0.0,inf,inf,134.0,0.0,inf,inf,inf,inf,,,,,,,inf
30,193.0,111.0,True,True,193,0.0,0.42487046632124353,1.0,0.0,0.0,True,False,False,inf,111.0,0.0,inf,inf,111.0,0.0,inf,inf,inf,inf,,,,,,,inf
31,230.0,88.0,True,True,230,0.0,0.6173913043478261,1.0,0.0,0.0,True,False,False,inf,88.0,0.0,inf,inf,88.0,0.0,inf,inf,inf,inf,,,,,,,inf
32,233.0,89.0,True,True,233,0.0,0.6180257510729614,1.0,0.0,0.0,True,False,False,inf,89.0,0.0,inf,inf,89.0,0.0,inf,inf,inf,inf,,,,,,,inf
33,240.0,174.0,True,True,240,0.0,0.275,1.0,0.0,0.0,True,False,False,inf,174.0,0.0,inf,inf,174.0,0.0,inf,inf,inf,inf,,,,,,,inf
34,232.0,124.0,True,True,232,0.0,0.46551724137931033,1.0,0.0,0.0,True,False,False,inf,124.0,0.0,inf,inf,124.0,0.0,inf,inf,inf,inf,,,,,,,inf
35,263.0,121.0,True,True,263,0.0,0.5399239543726235,1.0,0.0,0.0,True,False,False,inf,121.0,0.0,inf,inf,121.0,0.0,inf,inf,inf,inf,,,,,,,inf
36,217.0,141.0,True,True,217,0.0,0.35023041474654376,1.0,0.0,0.0,True,False,False,inf,141.0,0.0,inf,inf,141.0,0.0,inf,inf,inf,inf,,,,,,,inf
37,272.0,72.0,True,True,272,0.0,0.7352941176470589,0.9963235294117647,0.0,0.0,True,False,False,inf,72.0,0.0,inf,inf,72.0,247.0,inf,inf,inf,inf,,,,,,,inf
