run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,206.0,121.0,True,True,206,0.0,0.41262135922330095,1.0,0.0,0.0,True,False,False,459.0,121.0,0.0,459.0,inf,121.0,0.0,inf,459.0,459.0,459.0,-253.0,-253.0,-253.0,,,,459.0
1,298.0,120.0,True,True,298,0.0,0.5973154362416108,1.0,0.0,0.0,True,False,False,414.0,120.0,0.0,414.0,inf,120.0,0.0,inf,419.0,419.0,419.0,-121.0,-121.0,-121.0,,,,419.0
2,179.0,114.0,True,True,179,0.0,0.36312849162011174,1.0,0.0,0.0,True,False,False,437.0,114.0,0.0,437.0,inf,114.0,0.0,inf,437.0,466.0,466.0,-258.0,-287.0,-287.0,,,,466.0
3,284.0,122.0,True,True,284,0.0,0.5704225352112676,1.0,0.0,0.0,True,False,False,457.0,122.0,0.0,457.0,inf,122.0,0.0,inf,457.0,457.0,457.0,-173.0,-173.0,-173.0,,,,457.0
4,233.0,121.0,True,True,233,0.0,0.48068669527896996,1.0,0.0,0.0,True,False,False,347.0,121.0,0.0,347.0,inf,121.0,0.0,inf,353.0,368.0,390.0,-120.0,-135.0,-157.0,,,,390.0
5,246.0,126.0,True,True,246,0.0,0.4878048780487805,1.0,0.0,0.0,True,False,False,472.0,126.0,0.0,472.0,inf,126.0,0.0,inf,472.0,504.0,519.0,-226.0,-258.0,-273.0,,,,inf
6,275.0,128.0,True,True,275,0.0,0.5345454545454545,1.0,0.0,0.0,True,False,False,444.0,128.0,0.0,444.0,inf,128.0,0.0,inf,444.0,444.0,464.0,-169.0,-169.0,-189.0,,,,464.0
7,256.0,128.0,True,True,256,0.0,0.5,1.0,0.0,0.0,True,False,False,414.0,128.0,0.0,414.0,inf,128.0,0.0,inf,414.0,414.0,414.0,-158.0,-158.0,-158.0,,,,414.0
8,241.0,134.0,True,True,241,0.0,0.44398340248962653,1.0,0.0,0.0,True,False,False,443.0,134.0,0.0,443.0,inf,134.0,0.0,inf,450.0,466.0,466.0,-209.0,-225.0,-225.0,,,,466.0
9,292.0,127.0,True,True,292,0.0,0.565068493150685,1.0,0.0,0.0,True,False,False,395.0,127.0,0.0,395.0,inf,127.0,0.0,inf,399.0,406.0,406.0,-107.0,-114.0,-114.0,,,,406.0
10,236.0,129.0,True,True,236,0.0,0.4533898305084746,1.0,0.0,0.0,True,False,False,491.0,129.0,0.0,491.0,inf,129.0,0.0,inf,491.0,491.0,491.0,-255.0,-255.0,-255.0,,,,491.0
11,294.0,119.0,True,True,294,0.0,0.5952380952380952,1.0,0.0,0.0,True,False,False,430.0,119.0,0.0,430.0,inf,119.0,0.0,inf,430.0,430.0,446.0,-136.0,-136.0,-152.0,,,,inf
12,252.0,135.0,True,True,252,0.0,0.4642857142857143,1.0,0.0,0.0,True,False,False,425.0,135.0,0.0,425.0,inf,135.0,0.0,inf,438.0,438.0,456.0,-186.0,-186.0,-204.0,,,,456.0
13,241.0,121.0,True,True,241,0.0,0.4979253112033195,1.0,0.0,0.0,True,False,False,414.0,121.0,0.0,414.0,inf,121.0,0.0,inf,414.0,421.0,421.0,-173.0,-180.0,-180.0,,,,421.0
14,322.0,112.0,True,True,322,0.0,0.6521739130434783,1.0,0.0,0.0,True,False,False,458.0,112.0,0.0,458.0,inf,112.0,0.0,inf,458.0,458.0,471.0,-136.0,-136.0,-149.0,,,,inf
15,251.0,136.0,True,True,251,0.0,0.4581673306772908,1.0,0.0,0.0,True,False,False,386.0,136.0,0.0,386.0,inf,136.0,0.0,inf,391.0,391.0,391.0,-140.0,-140.0,-140.0,,,,391.0
16,202.0,114.0,True,True,202,0.0,0.43564356435643564,1.0,0.0,0.0,True,False,False,424.0,114.0,0.0,424.0,inf,114.0,0.0,inf,424.0,430.0,430.0,-222.0,-228.0,-228.0,,,,484.0
17,233.0,130.0,True,True,233,0.0,0.44206008583690987,1.0,0.0,0.0,True,False,False,405.0,130.0,0.0,405.0,inf,130.0,0.0,inf,462.0,462.0,462.0,-229.0,-229.0,-229.0,,,,462.0
18,238.0,119.0,True,True,238,0.0,0.5,1.0,0.0,0.0,True,False,False,428.0,119.0,0.0,428.0,inf,119.0,0.0,inf,428.0,428.0,428.0,-190.0,-190.0,-190.0,,,,468.0
19,214.0,115.0,True,True,214,0.0,0.46261682242990654,1.0,0.0,0.0,True,False,False,379.0,115.0,0.0,379.0,inf,115.0,0.0,inf,394.0,394.0,394.0,-180.0,-180.0,-180.0,,,,inf
