eps,n_hits,l2_rate,l3_rate,gamma
0.01,51,0.9582893775866266,1.0,0.9582893775866266
1.0,51,0.9507992725184263,1.0,0.9507992725184263
10.0,51,0.9459800315291644,1.0,0.9459800315291644
100.0,51,0.940225607628794,1.0,0.940225607628794
400.0,51,0.936275725266551,1.0,0.936275725266551
