eps,n_hits,N_tau_median,N_tau_min,N_tau_max,F_minus,F_plus,Delta_F
0.01,51,117.0,113,121,0.1430353289943056,0.7900107608839115,0.6469754318896059
1.0,51,125.0,121,128,0.14424477945634492,0.799692142733663,0.655447363277318
10.0,51,129.0,124,133,0.1452119430492846,0.8052597581821117,0.6600478151328271
100.0,51,133.0,129,137,0.14684677941343532,0.8124330491528887,0.6655862697394535
400.0,51,136.0,132,139,0.14737954554281002,0.8161436561631956,0.6687641106203857
