run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_f_best_tau,K_1_err_best_tau,K_1_depth_into_Ain,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_f_best_tau,K_5_err_best_tau,K_5_depth_into_Ain,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_f_best_tau,K_10pctN_err_best_tau,K_10pctN_depth_into_Ain,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_f_best_tau,K_25pctN_err_best_tau,K_25pctN_depth_into_Ain,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,84,1,155,1,404.9529428863043,4.9529428863042995,0.047057113695700536,0.47565763683294904,0.6575986375076468,1.0,1.0,8.877219260862985,12.534365950971663,0.7082304199180353,0.13548387096774195,85,5,155,7,404.87306872879674,4.8730687287967385,0.12693127120326153,0.37377665160880724,0.5785068743112902,1.0,1.0,11.5561501103206,14.961559922797116,0.7723893878680624,0.06451612903225806,87,16,154,31,404.80667868094827,4.8066786809482664,0.19332131905173355,0.2486309325537377,0.44427416161676114,1.0,1.0,8.36000876546618,12.229613053466428,0.6835873489142466,0.22727272727272727,88,39,154,41,404.6838794023389,4.683879402338903,0.31612059766109724,0.1972335110569361,0.3561366424324433,1.0,1.0,6.170182493244035,10.341181062943761,0.5966612958121446,0.33766233766233766
1,92,1,153,1,404.95452978726007,4.954529787260071,0.045470212739928684,0.4441793750022214,0.6813646134153032,1.0,1.0,4.5578073414237,8.297310629871172,0.5493114027833459,0.5620915032679739,93,5,153,5,404.92376521695377,4.923765216953768,0.07623478304623177,0.38706933950953726,0.5703998833636206,1.0,1.0,9.119677689577987,13.125857903438856,0.6947871717542146,0.1437908496732026,95,16,152,25,404.66551914666275,4.665519146662746,0.3344808533372543,0.25036211288795585,0.41955118035093625,1.0,1.0,8.05882560208456,11.93016053836908,0.6755001809209725,0.23026315789473684,96,38,152,39,404.55815010342457,4.558150103424566,0.44184989657543383,0.16729582950074473,0.33674335829477975,1.0,1.0,5.646413372984516,8.351722691849297,0.676077688558197,0.40131578947368424
2,87,1,154,1,404.9754457537614,4.975445753761392,0.024554246238608357,0.7265485054342662,1.0169973503362826,1.0,1.0,7.123035114888571,10.430649303969897,0.682894698815878,0.2077922077922078,90,5,153,9,404.8430250754739,4.843025075473918,0.1569749245260823,0.3439370059327018,0.6403408636387099,1.0,1.0,9.29827203108162,13.99381024142079,0.6644560609775402,0.1568627450980392,92,16,153,28,404.63157863931065,4.631578639310646,0.3684213606893536,0.27489993221996656,0.47115151948365797,1.0,1.0,6.361778034850464,10.183940147871509,0.624687296122818,0.37254901960784315,93,39,153,41,404.63157863931065,4.631578639310646,0.3684213606893536,0.2554928970442063,0.40706549112618406,1.0,1.0,5.496821392777534,9.161470841576351,0.5999933294370158,0.45098039215686275
3,89,1,154,3,404.91989914623866,4.919899146238663,0.08010085376133702,0.4560159732259308,0.639451153301934,1.0,1.0,6.465067333068136,9.709753455961373,0.6658322852779399,0.36363636363636365,90,5,153,8,404.9057274382478,4.905727438247823,0.09427256175217735,0.3659069989803925,0.5145539263142609,1.0,1.0,5.596646247620271,9.1411024935016,0.6122506832845295,0.40522875816993464,92,16,153,24,404.7704747494355,4.770474749435493,0.22952525056450668,0.20446993017623072,0.3733989733352815,1.0,1.0,3.708354660494378,6.284176760552027,0.5901098587444287,0.6339869281045751,93,39,153,47,404.7704747494355,4.770474749435493,0.22952525056450668,0.17073501594543927,0.3302269187557272,1.0,1.0,3.6195823179074336,6.009684373802448,0.6022915835124385,0.673202614379085
4,89,1,154,1,404.9375667960159,4.937566796015915,0.06243320398408514,0.48651523293756327,0.7574534084902439,1.0,1.0,12.108459980828211,16.352982318037835,0.7404435316653044,0.01948051948051948,90,5,153,6,404.7730731786943,4.77307317869429,0.2269268213057103,0.44139886226793124,0.618965209560679,1.0,1.0,11.403848450059433,16.01024451678319,0.7122844649939624,0.06535947712418301,92,16,153,23,404.71633188133245,4.716331881332451,0.28366811866754915,0.2851724335908443,0.46951662025887797,1.0,1.0,9.51660484319741,14.324424285045671,0.6643621170264064,0.17647058823529413,93,39,153,42,404.6518729914237,4.651872991423716,0.3481270085762844,0.2802378867120865,0.4554888595149009,1.0,1.0,8.839576710413844,13.647347379226233,0.6477139084089926,0.1895424836601307
5,86,1,154,1,404.9877831107356,4.98778311073562,0.012216889264379915,0.6779741986710519,0.8869498032903607,1.0,1.0,10.8381311692488,15.845715677189729,0.6839786469758851,0.06493506493506493,90,5,153,7,404.84037221403395,4.840372214033948,0.15962778596605176,0.3522411007082553,0.5777059683250059,1.0,1.0,9.66992135396715,13.860239376902676,0.697673473813269,0.17647058823529413,91,16,153,18,404.6901341436652,4.690134143665205,0.30986585633479535,0.2777255785789521,0.49407697796668804,1.0,1.0,8.658875406232342,13.58504993784022,0.6373826703510042,0.20261437908496732,93,39,153,42,404.5532773576117,4.553277357611705,0.44672264238829484,0.18742261405895988,0.3471267925955317,1.0,1.0,4.5487841719094675,9.122840857953388,0.49861487695949336,0.5359477124183006
6,87,1,154,1,404.8652626409968,4.865262640996775,0.1347373590032248,0.5695412773207522,0.8542534677762548,1.0,1.0,9.193941745197886,15.098179971279361,0.6089437112742819,0.16883116883116883,88,5,154,6,404.8652626409968,4.865262640996775,0.1347373590032248,0.4918475595440839,0.7316388417846837,1.0,1.0,7.039997605280653,12.77374066327735,0.5511304629441574,0.2922077922077922,90,16,153,22,404.623598271781,4.62359827178102,0.37640172821897977,0.3246791057188716,0.5578604880035414,1.0,1.0,10.638462704708779,14.612119022203006,0.7280574903984641,0.1111111111111111,92,39,153,54,404.51023194088873,4.51023194088873,0.4897680591112703,0.2169990154856123,0.42520364215477,1.0,1.0,10.344869815553114,14.310262372491648,0.7228986825174405,0.17647058823529413
7,83,1,155,3,404.85223052195545,4.852230521955448,0.14776947804455176,0.4323810425741783,0.6220897608807036,1.0,1.0,7.848944462601139,11.551860594243562,0.679452837797607,0.22580645161290322,84,5,155,7,404.84058298313045,4.840582983130446,0.15941701686955412,0.35249150902035353,0.5112389172580379,1.0,1.0,7.602749876654026,11.001849415833846,0.6910428955437401,0.24516129032258063,85,16,155,20,404.71458432900545,4.714584329005447,0.2854156709945528,0.25651197886071486,0.40702569302758324,1.0,1.0,7.447008013252209,11.43947786235565,0.6509919511062982,0.27741935483870966,87,39,154,56,404.5780245925591,4.578024592559075,0.4219754074409252,0.1620861234671338,0.3297272426628979,1.0,1.0,6.05871490929826,10.18023052949709,0.5951451582302788,0.3961038961038961
8,89,1,154,2,404.91787980389637,4.917879803896369,0.08212019610363086,0.31049961112361757,0.44219098653999256,1.0,1.0,5.747440469451076,8.796958272028526,0.6533440641324937,0.42207792207792205,91,5,153,12,404.8769504417958,4.876950441795827,0.12304955820417263,0.22096655788607222,0.3375707487560362,1.0,1.0,7.80215827415294,10.98142241305208,0.710487037169211,0.21568627450980393,92,16,153,29,404.8013332935398,4.8013332935398125,0.19866670646018747,0.1703187210586634,0.29054461384895375,1.0,1.0,5.705084011509569,9.12145477593684,0.6254576875785272,0.40522875816993464,93,39,153,53,404.77939071469785,4.779390714697854,0.22060928530214596,0.14041783433080468,0.2519727446355319,1.0,1.0,4.087541943869565,6.68590697586859,0.6113668584715146,0.6666666666666666
9,85,1,155,2,404.82977437238037,4.8297743723803706,0.17022562761962945,0.7558854568886204,0.9476507205924692,1.0,1.0,10.258928712662753,16.021289140742702,0.6403310384414658,0.15483870967741936,87,5,154,10,404.82977437238037,4.8297743723803706,0.17022562761962945,0.5157055619486641,0.8162170936377947,1.0,1.0,6.516796111810577,12.791414420807737,0.509466420008231,0.35064935064935066,88,16,154,17,404.73433098892974,4.734330988929742,0.2656690110702584,0.45704707588191695,0.6790753317919781,1.0,1.0,9.708069021066816,15.339460100511431,0.6328820543523002,0.12337662337662338,90,39,153,47,404.52276919144083,4.52276919144083,0.4772308085591703,0.26621420558126374,0.5298443990453734,1.0,1.0,5.486954027791462,9.613267551480478,0.5707688877281327,0.39869281045751637
