run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,278,1,328,1,6.650334509094151,10.68148495676209,0.3119266055045872,0.746177370030581,0.4898919900741262,0.9222357058000759,0.5312004154611706,1.0,280,5,327,10,4.543857446013504,7.2574081152829795,0.5709779179810726,0.9305993690851735,0.68987906842737,1.2922584518144913,0.5338553347890231,1.0,282,33,326,34,2.952112232367327,5.039895833118811,0.7842465753424658,0.9794520547945206,0.45316141103463525,0.8184211419870434,0.5537019851838204,1.0,284,81,324,92,1.511309724483084,2.906997378497161,0.9353448275862069,1.0,0.4401794519615645,0.7781010317951146,0.5657098936702993,1.0
1,286,1,323,1,5.310850741787952,8.27159040913115,0.4254658385093168,0.8819875776397516,0.4092437076379155,0.7625979908112047,0.5366440937020923,1.0,288,5,322,15,3.3870743963530714,5.706765914734261,0.7328990228013029,0.9804560260586319,0.4137247920525102,0.7905309308581756,0.523350543163926,1.0,289,33,321,37,2.49588300302819,4.583668614870677,0.8485915492957746,1.0,0.4010436028766688,0.7280067432405184,0.5508789672627693,1.0,291,80,320,99,1.33389715027009,2.9644280587483536,0.9547511312217195,1.0,0.32250173174012786,0.6351996444037146,0.5077171163136783,1.0
2,279,1,327,3,6.770631693411964,9.779665351985452,0.32098765432098764,0.8055555555555556,0.5087473778025065,1.0220976816142506,0.4977482944673311,1.0,280,5,327,6,5.150473581720007,8.023980633857008,0.4735202492211838,0.9034267912772586,0.418807495380771,0.8104409175068445,0.5167649933929132,1.0,283,33,325,40,2.3996731471668085,4.236562288898876,0.8666666666666667,0.9929824561403509,0.3733811213844748,0.6807166408304542,0.5485118167949602,1.0,285,81,324,100,1.227688037006068,2.597186055660612,0.9598214285714286,1.0,0.36235286064213346,0.7045212711693098,0.5143249401692702,1.0
3,291,1,320,3,6.770892154044645,10.289258619859552,0.26813880126182965,0.7728706624605678,0.5237397891438123,0.9228216080533737,0.5675417486686337,1.0,293,5,319,6,4.272403856211113,6.7411877467872765,0.5910543130990416,0.952076677316294,0.5909062164623107,1.0461764776730764,0.5648246056694128,1.0,296,32,317,63,2.0000789237647396,3.553019492038931,0.9330708661417323,1.0,0.38629171763468273,0.6777618273725968,0.5699520126888474,1.0,297,80,317,103,1.4810709621987357,2.8887889671737326,0.9626168224299065,1.0,0.3824722168277573,0.6572869177292733,0.581895374015784,1.0
4,289,1,321,1,6.993988323082554,10.268158387561158,0.25,0.778125,0.5420742337588518,0.9842096263199248,0.5507711154845446,1.0,291,5,320,8,4.436653878544099,7.03503977732575,0.5512820512820513,0.9487179487179487,0.5549845904938103,0.9491851090070496,0.5846958461815571,1.0,294,32,319,54,2.401678464640085,4.279646501959866,0.8603773584905661,1.0,0.6115146566043413,1.009576666111484,0.6057139364756415,1.0,295,80,318,84,1.747122708794052,3.434104458190806,0.9316239316239316,1.0,0.3270284640488421,0.6185348495826308,0.5287146945228896,1.0
5,278,1,328,1,7.074598701120536,10.547702386408965,0.27217125382262997,0.7675840978593272,0.6030418994389385,1.1408019163807037,0.5286122777143845,1.0,281,5,326,14,3.3438664338225266,5.961688926974157,0.6923076923076923,0.967948717948718,0.49121951221816,0.8634091266921183,0.5689301827282203,1.0,283,33,325,51,2.2625121838403004,3.997611889335429,0.8868613138686131,0.9963503649635036,0.42904988573683644,0.7506532932348401,0.5715686450770145,1.0,284,81,324,81,1.6655451871819338,3.1331541621209533,0.9465020576131687,1.0,0.6511476868254839,1.0768483644185949,0.6046790879206538,1.0
6,278,1,328,1,8.724832966011647,12.915388407535247,0.14678899082568808,0.599388379204893,0.4528596672933678,0.9863892816678093,0.45910846327087257,1.0,281,5,326,7,4.752105411897546,7.171258875618429,0.5454545454545454,0.9247648902821317,0.3555067134219636,0.7453803428364867,0.47694672503585295,1.0,283,33,325,37,2.663602386487021,4.69931130505726,0.8368055555555556,0.9826388888888888,0.3074400541253042,0.6338546623641216,0.48503240944639986,1.0,285,81,324,111,1.599425270399692,3.1084460919036987,0.9530516431924883,0.9953051643192489,0.2948862884082463,0.5633972247233364,0.5234074210306131,1.0
7,275,1,330,2,6.255172438148293,9.83714134179311,0.36585365853658536,0.8079268292682927,0.46510364344588423,0.8721451641377911,0.5332869602111353,1.0,276,5,329,5,4.982011489735086,8.598967891850618,0.5061728395061729,0.8734567901234568,0.4472366135822873,0.9359256826864537,0.4778548359721814,1.0,279,33,327,44,2.493878696534594,4.599501667695228,0.8303886925795053,0.9787985865724381,0.4295899634816192,0.7726713330132022,0.5559802015772197,1.0,281,82,326,109,1.5700017754578823,3.2839794777069486,0.9631336405529954,1.0,0.36481391973154487,0.6683874206790738,0.545812067140489,1.0
8,279,1,327,1,9.76197607618019,13.869972219646655,0.11349693251533742,0.5337423312883436,0.7124771463734646,1.2853758662534969,0.5542947904025394,1.0,282,5,326,7,5.2455280945960965,8.301402665774845,0.4670846394984326,0.8840125391849529,0.6967903645798451,1.203982085905538,0.5787381496260185,1.0,285,33,324,37,2.5888425792464176,4.3929436797721,0.8536585365853658,1.0,0.5949765416065966,1.0253552401399069,0.5802638132764736,1.0,287,81,323,83,1.5626974188142455,3.0431319047012213,0.9458333333333333,1.0,0.6810446729897005,1.063054379274345,0.6406489510485726,1.0
9,283,1,325,3,6.072534876585472,9.076164110217048,0.35714285714285715,0.8478260869565217,1.15573754286419,1.8699314992528995,0.6180641073354538,1.0,284,5,324,5,5.003963717070931,7.586606332401286,0.49843260188087773,0.9153605015673981,0.5255616095371273,0.9462527774778839,0.5554135449281794,1.0,287,33,323,44,2.227822582073017,4.106896934676192,0.8853046594982079,1.0,0.3973724203681985,0.7978173603836759,0.4980744216660055,1.0,289,81,321,126,1.3051172203731056,2.7515766002228115,0.9641025641025641,1.0,0.6167569330541142,1.0419605102974965,0.591919681176804,1.0
10,293,1,319,2,5.521255524461139,8.569089773225508,0.4384858044164038,0.8832807570977917,0.5397332929154797,0.9339257556074932,0.5779188438425685,1.0,294,5,319,5,4.392926970441174,7.379743766631705,0.5828025477707006,0.9394904458598726,0.613841725303983,1.092682074539169,0.561775231430301,1.0,297,32,317,63,1.968500540394814,3.9922841628165546,0.8740157480314961,0.9960629921259843,0.37068164919811497,0.6315585753022444,0.5869315431600596,1.0,298,79,316,98,1.7029747859642725,3.3068282513981395,0.944954128440367,1.0,0.35493845594540196,0.6954471184110198,0.5103744721185658,1.0
11,276,1,329,2,5.704717427896057,8.015655480425886,0.40061162079510704,0.8746177370030581,0.5291844608701032,0.9307285525031983,0.5685701372831632,1.0,278,5,328,12,3.405421153555828,5.61694480562474,0.7246835443037974,0.9715189873417721,0.4005610587954499,0.7395023360045788,0.5416630067183043,1.0,280,33,327,43,1.9287243048260336,3.729686169529528,0.897887323943662,1.0,0.3511269669529664,0.6994230126529024,0.5020237547248358,1.0,282,82,326,125,1.348194160544665,2.6353288337383276,0.9701492537313433,1.0,0.27878795740917045,0.5640456492930042,0.49426488398343943,1.0
12,283,1,325,1,12.806698985380073,17.74958666210449,0.037037037037037035,0.3148148148148148,0.5822618535483393,1.0333787467205786,0.5634544501676116,1.0,290,5,321,8,3.46187518228939,5.634909776476092,0.7284345047923323,0.9904153354632588,0.3765983116027217,0.7329943939922212,0.5137806164540984,1.0,292,32,320,51,2.016632501341604,3.4699291357781163,0.8996282527881041,1.0,0.35689032231296547,0.6512449827567938,0.5480123943561275,1.0,293,80,319,89,1.7362142702820904,2.864245795253152,0.9565217391304348,1.0,0.3308073300486022,0.5913405208754641,0.5594193503919715,1.0
13,275,1,330,2,5.0516655092216,7.999234043365239,0.4969512195121951,0.9207317073170732,0.7367407922034672,1.22412445957052,0.601851214101179,1.0,276,5,329,7,4.220874865327389,6.6201298626303275,0.6242236024844721,0.9596273291925466,0.4294656507331455,0.8120993837393544,0.5288338586782917,1.0,279,33,327,51,2.0476745299619736,4.128609425348628,0.8913043478260869,0.9963768115942029,0.3966049100535601,0.7391691303499536,0.5365550234298756,1.0,280,82,327,88,1.7488766428608926,3.0518935317280382,0.9456066945606695,1.0,0.5076832771714409,0.9369780387106686,0.5418304978311338,1.0
14,261,1,338,1,5.482543340255319,7.405295909590507,0.42136498516320475,0.9554896142433235,0.5569734960964543,1.028959410431689,0.5412978300696837,1.0,264,5,336,11,3.32758832885888,5.134005728538673,0.7815384615384615,0.9969230769230769,0.5537055400624578,1.0323099653699197,0.5363752735488143,1.0,266,34,335,34,2.352435551344314,3.8836057955131054,0.920265780730897,1.0,0.4189055163450598,0.8502522163375112,0.49268382757002244,1.0,268,84,334,98,1.516170653259806,3.0408758544378713,0.9661016949152542,1.0,0.3718524413933151,0.8110660480807327,0.458473686912735,1.0
15,283,1,325,1,5.883902247364837,8.97114179594085,0.37037037037037035,0.8765432098765432,0.5577380549378623,0.9914544067905859,0.5625453385630744,1.0,285,5,324,13,3.882524802623024,6.056407839407058,0.6495176848874598,0.9839228295819936,0.40324348756601536,0.723340772663373,0.5574737423984201,1.0,287,33,323,52,2.0969987775323773,4.245706980874118,0.8671586715867159,1.0,0.5112518072077824,0.924628074743435,0.5529269780713116,1.0,288,81,322,89,1.4292105088389349,3.2210482834106076,0.9313304721030042,1.0,0.5027577476317633,0.8922093922099852,0.5634974839106347,1.0
16,279,1,327,6,6.3231297354121665,9.066814104753476,0.34579439252336447,0.838006230529595,0.5275576418822827,1.033751659019023,0.5103330546360697,1.0,279,5,327,6,6.3231297354121665,9.066814104753476,0.34579439252336447,0.838006230529595,0.5275576418822827,1.033751659019023,0.5103330546360697,1.0,282,33,326,33,3.127030507076441,5.0184123440602635,0.7952218430034129,0.9897610921501706,0.4848373010805431,0.8635983480254886,0.561415271565843,1.0,284,81,324,107,1.8766109215972904,3.477914334854845,0.9216589861751152,1.0,0.35862233233211005,0.694684096201401,0.5162380055813732,1.0
17,283,1,325,7,6.210738425150922,9.140703202885163,0.3710691823899371,0.8679245283018868,0.41156088296753135,0.7375966764440433,0.557975511700606,1.0,283,5,325,7,6.210738425150922,9.140703202885163,0.3710691823899371,0.8679245283018868,0.41156088296753135,0.7375966764440433,0.557975511700606,1.0,287,33,323,50,2.2540172214569765,4.35215645073628,0.8498168498168498,0.989010989010989,0.5048130121030756,0.9931383544304805,0.5083007919803508,1.0,288,81,322,86,1.6663068932375964,3.5479539799125916,0.902542372881356,1.0,0.3488313057538892,0.6165460551247538,0.5657830471128481,1.0
18,287,1,323,1,6.596000154777116,9.303237290294868,0.32298136645962733,0.8291925465838509,0.49088277145368764,0.8795102847585624,0.5581319285975623,1.0,288,5,322,5,5.266561463573197,7.867758477038967,0.4668769716088328,0.9242902208201893,0.4365989228918785,0.8331600463460842,0.5240276760829226,1.0,291,32,320,34,2.6270608953756778,4.318339134302718,0.8426573426573427,1.0,0.48102904425822546,0.8481415567920411,0.5671565558910241,1.0,293,80,319,86,1.5552376499946945,2.7773508728192438,0.9656652360515021,1.0,0.5152117065077728,0.8092210208627432,0.6366761283073008,1.0
19,285,1,324,1,8.545309827116796,11.988897563455684,0.17647058823529413,0.6377708978328174,0.41692225433342267,0.9371404184883215,0.44488770957713025,1.0,287,5,323,7,5.500720290587509,8.37384431462543,0.4430379746835443,0.879746835443038,0.3857316506116376,0.8097866763041417,0.47633736377599223,1.0,290,33,321,38,2.8113965603305076,4.978887854397678,0.8091872791519434,0.9964664310954063,0.3490175226016112,0.6287056517443015,0.5551366074621495,1.0,292,80,320,83,1.6184051392697114,3.4434964823312844,0.9493670886075949,1.0,0.45698737942255957,0.8522454150648688,0.5362157089314183,1.0
20,276,1,329,1,8.275857027382884,12.154933081356454,0.1951219512195122,0.6524390243902439,0.48494682427335045,0.9953287245388168,0.48722277607134207,1.0,280,5,327,8,3.729188253172879,5.8763582717629825,0.7147335423197492,0.9780564263322884,0.8322589871480018,1.3111125998814954,0.634773082970315,1.0,282,33,326,42,2.302375829820491,3.7834585075656464,0.9049295774647887,0.9929577464788732,0.6403878174021678,1.0775527757395216,0.5942983321282536,1.0,284,81,324,112,1.4149261666533874,2.7381838774852985,0.9811320754716981,1.0,0.4592494309699636,0.8233332217287,0.5577929067476556,1.0
21,280,1,327,1,8.027549424398039,11.50086012599374,0.22085889570552147,0.6993865030674846,0.7280966089400285,1.2049616005951271,0.604248806418747,1.0,282,5,326,9,5.113469810881554,8.109400631700975,0.47318611987381703,0.917981072555205,0.4632262397615856,0.7523291220669668,0.6157228614105844,1.0,285,33,324,57,2.258211268015316,4.016304611177804,0.9101123595505618,1.0,0.29798538126714846,0.558075007653889,0.5339522056718856,1.0,286,81,323,96,1.510664318130054,3.125857737189159,0.960352422907489,1.0,0.2584375321486388,0.49317776374867883,0.5240251105083022,1.0
22,287,1,323,1,9.026842721969217,13.510352355729747,0.16459627329192547,0.5745341614906833,0.48510107586565226,1.0483568225967643,0.46272515751274845,1.0,290,5,321,5,4.689886495518174,7.816305029550932,0.5443037974683544,0.9177215189873418,0.4388385398817597,0.8318663187605158,0.5275349295733369,1.0,293,32,319,43,2.2803607643724533,3.8618356280892385,0.9021739130434783,0.9927536231884058,0.39618253021773364,0.7223379055515768,0.5484725738090802,1.0,295,80,318,110,1.402827740445069,2.559241256415362,0.9711538461538461,1.0,0.45197764097011983,0.7712055044311238,0.5860664095019901,1.0
23,279,1,327,2,4.990695194105655,7.434565965998893,0.5015384615384615,0.9446153846153846,0.6673943210278487,1.147890806970877,0.5814092394284511,1.0,280,5,327,6,3.756067442545529,5.929477303013016,0.6697819314641744,0.9501557632398754,0.43194417258088735,0.8094037972960203,0.5336572104354904,1.0,282,33,326,36,2.302896080568452,4.341638742570528,0.8586206896551725,0.996551724137931,0.4015866734238913,0.6773913953291244,0.5928428914110612,1.0,284,81,324,116,1.357670344858569,2.560943101975426,0.9855769230769231,1.0,0.38152867491507236,0.7054629914188488,0.540820255004065,1.0
24,293,1,319,5,5.1968887646091915,7.967635876967728,0.4585987261146497,0.9203821656050956,0.5279457862243375,0.9165279817187357,0.5760280065146485,1.0,293,5,319,5,5.1968887646091915,7.967635876967728,0.4585987261146497,0.9203821656050956,0.5279457862243375,0.9165279817187357,0.5760280065146485,1.0,296,32,317,42,2.5125161569150976,4.312262750257152,0.8727272727272727,1.0,0.36709497039899813,0.6467736087842435,0.5675787716339195,1.0,298,79,316,122,1.7212815550231042,3.1185251838803256,0.979381443298969,1.0,0.4739524023323143,0.8017852214035801,0.5911213996968266,1.0
25,288,1,322,2,7.159001131469196,10.691778686271832,0.296875,0.75625,0.4591491761255112,0.8954848911272795,0.5127380491562645,1.0,290,5,321,8,4.2801727411815165,7.387405465311555,0.5910543130990416,0.9297124600638977,0.44598884774160397,0.8215665642904588,0.5428517506999322,1.0,292,32,320,37,2.693172933413493,4.619059388936285,0.8303886925795053,0.9681978798586572,0.37878634709289216,0.7209910758061561,0.525368981397395,1.0,294,80,319,108,1.4162206048331853,2.890207800966877,0.9478672985781991,1.0,0.6233406738158567,1.0096327537911003,0.6173934744839211,1.0
