run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,0.0,0.0,True,True,0,,,,,,False,False,False,132.0,0.0,0.0,132.0,inf,inf,inf,inf,136.0,136.0,136.0,-136.0,-136.0,-136.0,,,,136.0
1,0.0,0.0,True,True,0,,,,,,False,False,False,131.0,0.0,0.0,131.0,inf,inf,inf,inf,131.0,131.0,131.0,-131.0,-131.0,-131.0,,,,131.0
2,0.0,0.0,True,True,0,,,,,,False,False,False,152.0,0.0,0.0,152.0,inf,inf,inf,inf,152.0,152.0,152.0,-152.0,-152.0,-152.0,,,,152.0
3,0.0,0.0,True,True,0,,,,,,False,False,False,134.0,0.0,0.0,134.0,inf,inf,inf,inf,141.0,141.0,141.0,-141.0,-141.0,-141.0,,,,141.0
4,0.0,0.0,True,True,0,,,,,,False,False,False,125.0,0.0,0.0,125.0,inf,inf,inf,inf,125.0,125.0,125.0,-125.0,-125.0,-125.0,,,,125.0
5,0.0,0.0,True,True,0,,,,,,False,False,False,138.0,0.0,0.0,138.0,inf,inf,inf,inf,138.0,138.0,138.0,-138.0,-138.0,-138.0,,,,138.0
6,0.0,0.0,True,True,0,,,,,,False,False,False,130.0,0.0,0.0,130.0,inf,inf,inf,inf,130.0,130.0,130.0,-130.0,-130.0,-130.0,,,,130.0
7,1.0,0.0,True,True,1,0.0,1.0,1.0,0.0,0.0,True,False,False,130.0,0.0,0.0,130.0,inf,0.0,0.0,inf,136.0,136.0,136.0,-135.0,-135.0,-135.0,,,,136.0
8,0.0,0.0,True,True,0,,,,,,False,False,False,119.0,0.0,0.0,119.0,inf,inf,inf,inf,119.0,119.0,119.0,-119.0,-119.0,-119.0,,,,119.0
9,0.0,0.0,True,True,0,,,,,,False,False,False,130.0,0.0,0.0,130.0,inf,inf,inf,inf,130.0,130.0,130.0,-130.0,-130.0,-130.0,,,,130.0
10,0.0,0.0,True,True,0,,,,,,False,False,False,129.0,0.0,0.0,129.0,inf,inf,inf,inf,129.0,129.0,129.0,-129.0,-129.0,-129.0,,,,129.0
11,0.0,0.0,True,True,0,,,,,,False,False,False,138.0,0.0,0.0,138.0,inf,inf,inf,inf,138.0,138.0,138.0,-138.0,-138.0,-138.0,,,,138.0
12,0.0,0.0,True,True,0,,,,,,False,False,False,133.0,0.0,0.0,133.0,inf,inf,inf,inf,133.0,133.0,133.0,-133.0,-133.0,-133.0,,,,133.0
13,0.0,0.0,True,True,0,,,,,,False,False,False,126.0,0.0,0.0,126.0,inf,inf,inf,inf,126.0,126.0,126.0,-126.0,-126.0,-126.0,,,,126.0
14,0.0,0.0,True,True,0,,,,,,False,False,False,145.0,0.0,0.0,145.0,inf,inf,inf,inf,145.0,145.0,145.0,-145.0,-145.0,-145.0,,,,145.0
15,1.0,0.0,True,True,1,0.0,1.0,1.0,0.0,0.0,True,False,False,130.0,0.0,0.0,130.0,inf,0.0,0.0,inf,130.0,130.0,130.0,-129.0,-129.0,-129.0,,,,130.0
16,0.0,0.0,True,True,0,,,,,,False,False,False,130.0,0.0,0.0,130.0,inf,inf,inf,inf,130.0,130.0,130.0,-130.0,-130.0,-130.0,,,,130.0
17,0.0,0.0,True,True,0,,,,,,False,False,False,137.0,0.0,0.0,137.0,inf,inf,inf,inf,139.0,139.0,139.0,-139.0,-139.0,-139.0,,,,139.0
18,0.0,0.0,True,True,0,,,,,,False,False,False,139.0,0.0,0.0,139.0,inf,inf,inf,inf,139.0,139.0,139.0,-139.0,-139.0,-139.0,,,,139.0
19,0.0,0.0,True,True,0,,,,,,False,False,False,142.0,0.0,0.0,142.0,inf,inf,inf,inf,142.0,142.0,142.0,-142.0,-142.0,-142.0,,,,142.0
20,0.0,0.0,True,True,0,,,,,,False,False,False,134.0,0.0,0.0,134.0,inf,inf,inf,inf,136.0,136.0,136.0,-136.0,-136.0,-136.0,,,,136.0
21,0.0,0.0,True,True,0,,,,,,False,False,False,125.0,0.0,0.0,125.0,inf,inf,inf,inf,125.0,125.0,125.0,-125.0,-125.0,-125.0,,,,125.0
22,0.0,0.0,True,True,0,,,,,,False,False,False,136.0,0.0,0.0,136.0,inf,inf,inf,inf,136.0,136.0,136.0,-136.0,-136.0,-136.0,,,,136.0
23,0.0,0.0,True,True,0,,,,,,False,False,False,134.0,0.0,0.0,134.0,inf,inf,inf,inf,134.0,134.0,134.0,-134.0,-134.0,-134.0,,,,134.0
24,0.0,0.0,True,True,0,,,,,,False,False,False,126.0,0.0,0.0,126.0,inf,inf,inf,inf,126.0,126.0,126.0,-126.0,-126.0,-126.0,,,,126.0
25,0.0,0.0,True,True,0,,,,,,False,False,False,121.0,0.0,0.0,121.0,inf,inf,inf,inf,121.0,131.0,131.0,-121.0,-131.0,-131.0,,,,131.0
26,0.0,0.0,True,True,0,,,,,,False,False,False,130.0,0.0,0.0,130.0,inf,inf,inf,inf,135.0,135.0,135.0,-135.0,-135.0,-135.0,,,,135.0
27,0.0,0.0,True,True,0,,,,,,False,False,False,130.0,0.0,0.0,130.0,inf,inf,inf,inf,130.0,130.0,130.0,-130.0,-130.0,-130.0,,,,130.0
28,1.0,0.0,True,True,1,0.0,1.0,1.0,0.0,0.0,True,False,False,133.0,0.0,0.0,133.0,inf,0.0,0.0,inf,133.0,133.0,133.0,-132.0,-132.0,-132.0,,,,133.0
29,0.0,0.0,True,True,0,,,,,,False,False,False,126.0,0.0,0.0,126.0,inf,inf,inf,inf,126.0,126.0,126.0,-126.0,-126.0,-126.0,,,,126.0
30,2.0,0.0,True,True,2,0.0,1.0,1.0,0.0,0.0,True,False,False,138.0,0.0,0.0,138.0,inf,0.0,0.0,inf,138.0,146.0,146.0,-136.0,-144.0,-144.0,,,,146.0
31,1.0,0.0,True,True,1,0.0,1.0,1.0,0.0,0.0,True,False,False,128.0,0.0,0.0,128.0,inf,0.0,0.0,inf,128.0,128.0,128.0,-127.0,-127.0,-127.0,,,,128.0
32,2.0,0.0,True,True,2,0.0,1.0,1.0,0.0,0.0,True,False,False,133.0,0.0,0.0,133.0,inf,0.0,0.0,inf,133.0,133.0,133.0,-131.0,-131.0,-131.0,,,,133.0
33,1.0,0.0,True,True,1,0.0,1.0,1.0,0.0,0.0,True,False,False,127.0,0.0,0.0,127.0,inf,0.0,0.0,inf,127.0,127.0,127.0,-126.0,-126.0,-126.0,,,,127.0
34,0.0,0.0,True,True,0,,,,,,False,False,False,129.0,0.0,0.0,129.0,inf,inf,inf,inf,129.0,129.0,129.0,-129.0,-129.0,-129.0,,,,129.0
