run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
11,inf,60.0,False,True,2164,0.9394639556377079,0.9722735674676525,1.0,0.9394639556377079,1.0854212732108467e-05,True,True,True,131.0,60.0,0.0,131.0,131.0,60.0,0.0,131.0,131.0,131.0,131.0,,,,,,,131.0
12,inf,75.0,False,True,2164,0.9376155268022182,0.9653419593345656,1.0,0.9376155268022182,1.085147106745985e-05,True,True,True,134.0,75.0,0.0,134.0,136.0,75.0,0.0,136.0,136.0,136.0,136.0,,,,,,,136.0
13,inf,62.0,False,True,2164,0.9450092421441775,0.9713493530499075,1.0,0.9450092421441775,1.0868258680132748e-05,True,True,True,119.0,62.0,0.0,119.0,119.0,62.0,0.0,119.0,119.0,119.0,119.0,,,,,,,119.0
14,inf,59.0,False,True,2164,0.9440850277264325,0.972735674676525,1.0,0.9440850277264325,1.0865850380896698e-05,True,True,True,121.0,59.0,0.0,121.0,121.0,59.0,0.0,121.0,121.0,121.0,121.0,,,,,,,121.0
15,inf,inf,False,False,2164,0.9662661737523105,0.0,1.0,0.0,0.0,False,False,False,73.0,inf,0.0,inf,73.0,inf,0.0,inf,73.0,73.0,73.0,,,,,,,inf
16,inf,50.0,False,True,2164,0.9440850277264325,0.9768946395563771,1.0,0.9440850277264325,1.0868212623887457e-05,True,True,True,121.0,50.0,0.0,121.0,121.0,50.0,0.0,121.0,121.0,121.0,121.0,,,,,,,121.0
17,inf,inf,False,False,2164,0.9547134935304991,0.0,1.0,0.0,0.0,False,False,False,93.0,inf,0.0,inf,102.0,inf,0.0,inf,102.0,102.0,102.0,,,,,,,inf
18,inf,48.0,False,True,2164,0.9514787430683919,0.977818853974122,1.0,0.9514787430683919,1.0882235759009456e-05,True,True,True,104.0,48.0,0.0,104.0,107.0,48.0,0.0,107.0,107.0,107.0,107.0,,,,,,,107.0
19,inf,69.0,False,True,2164,0.9357670979667283,0.9681146025878004,1.0,0.9357670979667283,1.0847472025980392e-05,True,True,True,139.0,69.0,0.0,139.0,139.0,69.0,0.0,139.0,139.0,139.0,139.0,,,,,,,139.0
20,inf,59.0,False,True,2164,0.94362292051756,0.972735674676525,1.0,0.94362292051756,1.0865089696532166e-05,True,True,True,122.0,59.0,0.0,122.0,122.0,59.0,0.0,122.0,122.0,122.0,122.0,,,,,,,122.0
21,inf,65.0,False,True,2164,0.9390018484288355,0.9699630314232902,1.0,0.9390018484288355,1.0853095275159518e-05,True,True,True,132.0,65.0,0.0,132.0,132.0,65.0,0.0,132.0,132.0,132.0,132.0,,,,,,,132.0
22,inf,52.0,False,True,2164,0.9431608133086876,0.9759704251386322,1.0,0.9431608133086876,1.0863752625757526e-05,True,True,True,123.0,52.0,0.0,123.0,123.0,52.0,0.0,123.0,123.0,123.0,123.0,,,,,,,123.0
23,inf,57.0,False,True,2164,0.9454713493530499,0.9736598890942699,1.0,0.9454713493530499,1.0871764849180218e-05,True,True,True,118.0,57.0,0.0,118.0,118.0,57.0,0.0,118.0,118.0,118.0,118.0,,,,,,,118.0
24,inf,inf,False,False,2164,0.9685767097966729,0.0,1.0,0.0,0.0,False,False,False,66.0,inf,0.0,inf,71.0,inf,0.0,inf,71.0,71.0,71.0,,,,,,,inf
25,inf,inf,False,False,2164,0.966728280961183,0.0,1.0,0.0,0.0,False,False,False,72.0,inf,0.0,inf,72.0,inf,0.0,inf,72.0,72.0,72.0,,,,,,,inf
26,inf,58.0,False,True,2164,0.9390018484288355,0.9731977818853974,1.0,0.9390018484288355,1.0851940607150624e-05,True,True,True,131.0,58.0,0.0,131.0,133.0,58.0,0.0,133.0,133.0,133.0,133.0,,,,,,,133.0
27,inf,54.0,False,True,2164,0.9450092421441775,0.9750462107208873,1.0,0.9450092421441775,1.0868441340118189e-05,True,True,True,119.0,54.0,0.0,119.0,119.0,54.0,0.0,119.0,119.0,119.0,119.0,,,,,,,119.0
28,inf,64.0,False,True,2164,0.9348428835489834,0.9704251386321626,1.0,0.9348428835489834,1.0845818996049861e-05,True,True,True,141.0,64.0,0.0,141.0,141.0,64.0,0.0,141.0,141.0,141.0,141.0,,,,,,,141.0
29,inf,70.0,False,True,2164,0.933456561922366,0.967652495378928,1.0,0.933456561922366,1.0840995581614854e-05,True,True,True,144.0,70.0,0.0,144.0,144.0,70.0,0.0,144.0,144.0,144.0,144.0,,,,,,,144.0
30,inf,75.0,False,True,2164,0.9348428835489834,0.9653419593345656,1.0,0.9348428835489834,1.084649459983943e-05,True,True,True,141.0,75.0,0.0,141.0,141.0,75.0,0.0,141.0,141.0,141.0,141.0,,,,,,,141.0
31,inf,61.0,False,True,2164,0.9417744916820703,0.9718114602587801,1.0,0.9417744916820703,1.0859517882423063e-05,True,True,True,124.0,61.0,0.0,124.0,128.0,61.0,0.0,128.0,128.0,128.0,128.0,,,,,,,128.0
32,inf,56.0,False,True,2164,0.9422365988909427,0.9741219963031423,1.0,0.9422365988909427,1.086009175222826e-05,True,True,True,125.0,56.0,0.0,125.0,125.0,56.0,0.0,125.0,125.0,125.0,125.0,,,,,,,125.0
33,inf,92.0,False,True,2164,0.9269870609981515,0.9574861367837338,1.0,0.9269870609981515,1.0824445828678594e-05,True,True,True,158.0,92.0,0.0,158.0,158.0,92.0,0.0,158.0,158.0,158.0,158.0,,,,,,,158.0
34,inf,61.0,False,True,2164,0.9403881700554528,0.9718114602587801,1.0,0.9403881700554528,1.0857157629845904e-05,True,True,True,129.0,61.0,0.0,129.0,129.0,61.0,0.0,129.0,129.0,129.0,129.0,,,,,,,129.0
35,inf,49.0,False,True,2164,0.9477818853974121,0.9773567467652495,1.0,0.9477818853974121,1.0875391442410737e-05,True,True,True,113.0,49.0,0.0,113.0,113.0,49.0,0.0,113.0,113.0,113.0,113.0,,,,,,,113.0
36,inf,63.0,False,True,2164,0.9362292051756007,0.9708872458410351,1.0,0.9362292051756007,1.0847993654435888e-05,True,True,True,138.0,63.0,0.0,138.0,138.0,63.0,0.0,138.0,138.0,138.0,138.0,,,,,,,138.0
37,inf,57.0,False,True,2164,0.9440850277264325,0.9736598890942699,1.0,0.9440850277264325,1.0865599635118601e-05,True,True,True,121.0,57.0,0.0,121.0,121.0,57.0,0.0,121.0,121.0,121.0,121.0,,,,,,,121.0
38,inf,51.0,False,True,2164,0.944547134935305,0.9764325323475046,1.0,0.944547134935305,1.0867589302479164e-05,True,True,True,120.0,51.0,0.0,120.0,120.0,51.0,0.0,120.0,120.0,120.0,120.0,,,,,,,120.0
39,inf,66.0,False,True,2164,0.9339186691312384,0.9695009242144177,1.0,0.9339186691312384,1.084402450821441e-05,True,True,True,143.0,66.0,0.0,143.0,143.0,66.0,0.0,143.0,143.0,143.0,143.0,,,,,,,143.0
40,inf,37.0,False,True,2164,0.9519408502772643,0.982902033271719,1.0,0.9519408502772643,1.0882150098365825e-05,True,True,True,104.0,37.0,0.0,104.0,104.0,37.0,0.0,104.0,104.0,104.0,104.0,,,,,,,104.0
41,inf,inf,False,False,2164,0.9376155268022182,0.0,1.0,0.0,0.0,False,False,False,132.0,inf,0.0,inf,137.0,inf,0.0,inf,137.0,137.0,137.0,,,,,,,inf
42,inf,50.0,False,True,2164,0.9417744916820703,0.9768946395563771,1.0,0.9417744916820703,1.0860737865144735e-05,True,True,True,126.0,50.0,0.0,126.0,126.0,50.0,0.0,126.0,126.0,126.0,126.0,,,,,,,126.0
43,inf,inf,False,False,2164,0.9519408502772643,0.0,1.0,0.0,0.0,False,False,False,97.0,inf,0.0,inf,115.0,inf,0.0,inf,103.0,115.0,115.0,,,,,,,inf
44,inf,62.0,False,True,2164,0.94362292051756,0.9713493530499075,1.0,0.94362292051756,1.0867045970964033e-05,True,True,True,122.0,62.0,0.0,122.0,122.0,62.0,0.0,122.0,122.0,122.0,122.0,,,,,,,122.0
45,inf,60.0,False,True,2164,0.9422365988909427,0.9722735674676525,1.0,0.9422365988909427,1.0861163180519778e-05,True,True,True,125.0,60.0,0.0,125.0,125.0,60.0,0.0,125.0,125.0,125.0,125.0,,,,,,,125.0
46,inf,60.0,False,True,2164,0.9450092421441775,0.9722735674676525,1.0,0.9450092421441775,1.0869769549300693e-05,True,True,True,119.0,60.0,0.0,119.0,119.0,60.0,0.0,119.0,119.0,119.0,119.0,,,,,,,119.0
47,inf,inf,False,False,2164,0.9653419593345656,0.0,1.0,0.0,0.0,False,False,False,75.0,inf,0.0,inf,75.0,inf,0.0,inf,75.0,75.0,75.0,,,,,,,inf
48,inf,73.0,False,True,2164,0.9353049907578558,0.9662661737523105,1.0,0.9353049907578558,1.084577802995505e-05,True,True,True,140.0,73.0,0.0,140.0,140.0,73.0,0.0,140.0,140.0,140.0,140.0,,,,,,,140.0
49,inf,55.0,False,True,2164,0.9459334565619224,0.9745841035120147,1.0,0.9459334565619224,1.086919878481627e-05,True,True,True,117.0,55.0,0.0,117.0,117.0,55.0,0.0,117.0,117.0,117.0,117.0,,,,,,,117.0
50,inf,62.0,False,True,2164,0.9422365988909427,0.9713493530499075,1.0,0.9422365988909427,1.0861583009696015e-05,True,True,True,125.0,62.0,0.0,125.0,125.0,62.0,0.0,125.0,125.0,125.0,125.0,,,,,,,125.0
