run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
29,inf,34.0,False,True,2164,0.9597966728280961,0.9842883548983364,1.0,0.9597966728280961,1.0900776225071069e-05,True,True,True,87.0,34.0,0.0,87.0,87.0,34.0,0.0,87.0,87.0,87.0,87.0,,,,,,,87.0
30,inf,36.0,False,True,2164,0.9602587800369686,0.9833641404805915,1.0,0.9602587800369686,1.0900818931040001e-05,True,True,True,86.0,36.0,0.0,86.0,86.0,36.0,0.0,86.0,86.0,86.0,86.0,,,,,,,86.0
31,inf,36.0,False,True,2164,0.9611829944547134,0.9833641404805915,1.0,0.9611829944547134,1.0902084730982364e-05,True,True,True,84.0,36.0,0.0,84.0,84.0,36.0,0.0,84.0,84.0,84.0,84.0,,,,,,,84.0
32,inf,35.0,False,True,2164,0.9593345656192237,0.9838262476894639,1.0,0.9593345656192237,1.0899267489166239e-05,True,True,True,88.0,35.0,0.0,88.0,88.0,35.0,0.0,88.0,88.0,88.0,88.0,,,,,,,88.0
33,inf,34.0,False,True,2164,0.9611829944547134,0.9842883548983364,1.0,0.9611829944547134,1.090265172756083e-05,True,True,True,84.0,34.0,0.0,84.0,84.0,34.0,0.0,84.0,84.0,84.0,84.0,,,,,,,84.0
34,inf,29.0,False,True,2164,0.9588724584103512,0.9865988909426987,1.0,0.9588724584103512,1.089699356208689e-05,True,True,True,89.0,29.0,0.0,89.0,89.0,29.0,0.0,89.0,89.0,89.0,89.0,,,,,,,89.0
35,inf,36.0,False,True,2164,0.9570240295748613,0.9833641404805915,1.0,0.9570240295748613,1.0894294122248672e-05,True,True,True,93.0,36.0,0.0,93.0,93.0,36.0,0.0,93.0,93.0,93.0,93.0,,,,,,,93.0
36,inf,29.0,False,True,2164,0.9597966728280961,0.9865988909426987,1.0,0.9597966728280961,1.0899305477735858e-05,True,True,True,87.0,29.0,0.0,87.0,87.0,29.0,0.0,87.0,87.0,87.0,87.0,,,,,,,87.0
37,inf,36.0,False,True,2164,0.9584103512014788,0.9833641404805915,1.0,0.9584103512014788,1.089716654216782e-05,True,True,True,90.0,36.0,0.0,90.0,90.0,36.0,0.0,90.0,90.0,90.0,90.0,,,,,,,90.0
38,inf,35.0,False,True,2164,0.960720887245841,0.9838262476894639,1.0,0.960720887245841,1.0900805438712347e-05,True,True,True,85.0,35.0,0.0,85.0,85.0,35.0,0.0,85.0,85.0,85.0,85.0,,,,,,,85.0
39,inf,40.0,False,True,2164,0.9588724584103512,0.9815157116451017,1.0,0.9588724584103512,1.08984096984828e-05,True,True,True,89.0,40.0,0.0,89.0,89.0,40.0,0.0,89.0,89.0,89.0,89.0,,,,,,,89.0
40,inf,39.0,False,True,2164,0.960720887245841,0.9819778188539742,1.0,0.960720887245841,1.0902239292170626e-05,True,True,True,85.0,39.0,0.0,85.0,85.0,39.0,0.0,85.0,85.0,85.0,85.0,,,,,,,85.0
41,inf,37.0,False,True,2164,0.9593345656192237,0.982902033271719,1.0,0.9593345656192237,1.0900723417040307e-05,True,True,True,88.0,37.0,0.0,88.0,88.0,37.0,0.0,88.0,88.0,88.0,88.0,,,,,,,88.0
42,inf,44.0,False,True,2164,0.9570240295748613,0.9796672828096118,1.0,0.9570240295748613,1.0893760325029443e-05,True,True,True,92.0,44.0,0.0,92.0,94.0,44.0,0.0,94.0,94.0,94.0,94.0,,,,,,,94.0
43,inf,40.0,False,True,2164,0.9570240295748613,0.9815157116451017,1.0,0.9570240295748613,1.089406065551109e-05,True,True,True,93.0,40.0,0.0,93.0,93.0,40.0,0.0,93.0,93.0,93.0,93.0,,,,,,,93.0
44,inf,31.0,False,True,2164,0.9584103512014788,0.9856746765249538,1.0,0.9584103512014788,1.0898327597383241e-05,True,True,True,90.0,31.0,0.0,90.0,90.0,31.0,0.0,90.0,90.0,90.0,90.0,,,,,,,90.0
45,inf,43.0,False,True,2164,0.9560998151571165,0.9801293900184843,1.0,0.9560998151571165,1.089437644308527e-05,True,True,True,95.0,43.0,0.0,95.0,95.0,43.0,0.0,95.0,95.0,95.0,95.0,,,,,,,95.0
46,inf,39.0,False,True,2164,0.9588724584103512,0.9819778188539742,1.0,0.9588724584103512,1.0899767744687747e-05,True,True,True,89.0,39.0,0.0,89.0,89.0,39.0,0.0,89.0,89.0,89.0,89.0,,,,,,,89.0
47,inf,42.0,False,True,2164,0.9584103512014788,0.9805914972273567,1.0,0.9584103512014788,1.0896663251451375e-05,True,True,True,90.0,42.0,0.0,90.0,90.0,42.0,0.0,90.0,90.0,90.0,90.0,,,,,,,90.0
48,inf,40.0,False,True,2164,0.9560998151571165,0.9815157116451017,1.0,0.9560998151571165,1.0892682559865756e-05,True,True,True,95.0,40.0,0.0,95.0,95.0,40.0,0.0,95.0,95.0,95.0,95.0,,,,,,,95.0
49,inf,41.0,False,True,2164,0.9579482439926063,0.9810536044362292,1.0,0.9579482439926063,1.0896278579932626e-05,True,True,True,91.0,41.0,0.0,91.0,91.0,41.0,0.0,91.0,91.0,91.0,91.0,,,,,,,91.0
50,inf,38.0,False,True,2164,0.9588724584103512,0.9824399260628466,1.0,0.9588724584103512,1.0897509254190508e-05,True,True,True,89.0,38.0,0.0,89.0,89.0,38.0,0.0,89.0,89.0,89.0,89.0,,,,,,,89.0
